id,name,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
01022101,Huttenkiez,3557.0,4.40529,-,19.2926,77.85388,53.8375,37.75654,2.09498,47.80343,34.55706,1.62049,1.50042,33.54765,100.0
01022102,Beusselkiez,6709.0,3.32326,-,22.97521,82.47768,61.69325,42.94232,2.88897,58.90316,26.61107,4.64085,1.46669,30.85616,99.46341
01022103,Westhafen,272.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01022104,Emdener Straße,18974.0,3.38142,-,16.0386,70.53217,50.52177,32.77643,1.87911,59.04486,25.92922,3.19644,1.6413,35.59592,100.0
01022105,Zwinglistraße,5426.0,2.70636,-,19.89247,82.55114,59.60192,38.13122,1.69038,56.21073,30.06296,0.92379,1.42683,31.324,100.0
01022106,Elberfelder Straße,11421.0,1.79856,-,7.66461,50.50437,35.48726,20.39226,-1.55875,55.30271,16.17647,0.66348,1.88574,41.92899,4.66684
01022201,Stephankiez,11027.0,3.16981,-,14.81481,70.3125,50.38542,31.36846,-0.43282,59.90171,23.98007,0.26224,1.65312,36.94686,100.0
01022202,Heidestraße,2495.0,5.07937,-,15.65657,83.6689,62.28457,34.98998,2.59751,75.14318,20.93596,9.07143,1.70701,43.85291,62.92585
01022203,Lübecker Straße,7083.0,4.42375,-,18.9536,82.22566,59.64987,33.68629,0.36731,66.05197,37.71207,12.89051,1.48567,31.27404,42.75025
01022204,Thomasiusstraße,6236.0,1.82482,-,9.68064,59.04888,44.57986,28.44772,3.36187,52.64938,11.03659,0.11425,1.7569,40.74775,4.76267
01022205,Zillesiedlung,3349.0,5.39906,-,21.64179,84.81894,63.33234,33.65184,2.4528,77.81721,35.1378,26.03306,1.22932,29.14572,100.0
01022206,Lüneburger Straße,3044.0,3.13589,-,11.62791,60.38647,41.13009,22.20762,0.80029,51.47929,14.10256,0.0,1.77562,43.35151,0.0
01022207,Hansaviertel,5771.0,0.71942,-,9.09816,59.12548,47.01092,33.84162,2.84695,57.8085,6.99566,1.18951,1.89343,41.57789,0.0
01033101,Soldiner Straße,27088.0,6.01318,-,17.59259,83.87828,63.49675,41.95216,1.15263,61.16684,44.05668,14.79847,1.37046,28.11968,100.0
01033102,Gesundbrunnen,12063.0,4.01417,-,14.49631,81.58497,61.85858,38.94554,0.85311,63.98467,36.8984,7.89659,1.4445,29.66658,100.0
01033201,Brunnenstraße,13919.0,5.32646,-,18.40048,88.05268,67.08815,30.84273,-0.47229,76.33357,43.72564,46.72369,1.41698,28.9829,94.24528
01033202,Humboldthain Süd,10273.0,2.45763,-,11.79402,82.4346,57.87988,28.67711,2.40732,73.59131,30.80425,29.75011,1.45946,30.00448,98.78322
01033203,Humboldthain Nordwest,14684.0,4.47546,-,18.43003,86.76686,64.20594,40.35685,1.38047,66.11542,40.0,7.89933,1.42795,29.34623,98.83547
01044101,Rehberge,21023.0,3.00338,-,10.18758,71.76952,49.26985,31.57019,1.21597,57.91773,30.49984,8.07935,1.59853,33.04505,99.56714
01044102,Schillerpark,16630.0,3.12288,-,7.31773,66.46447,40.98016,24.30547,1.68569,60.19297,30.97417,46.41892,1.72291,33.3469,62.49549
01044103,Westliche Müllerstraße,8684.0,2.48329,-,17.67016,78.74682,53.61585,37.33303,1.34513,58.11228,31.54957,5.12355,1.55159,32.72835,100.0
01044201,Reinickendorfer Straße,24356.0,5.61134,-,18.14031,88.57469,68.61964,44.29709,1.39665,62.9252,39.8025,14.8283,1.29389,27.81762,99.84398
01044202,Sparrplatz,17122.0,3.74895,-,18.34562,77.9361,59.01764,41.42039,1.63712,62.76086,25.77488,3.17125,1.45071,30.3586,97.90912
01044203,Leopoldplatz,16328.0,4.88334,-,21.26866,82.79221,59.97673,39.99878,0.90875,58.18405,38.48243,7.96897,1.50116,31.58599,100.0
02010101,Askanischer Platz,6823.0,4.51745,-,23.7774,90.8775,72.40217,44.86296,0.94999,74.74681,21.688,11.33333,1.53833,32.17031,60.39865
02010102,Mehringplatz,13693.0,4.19806,-,24.93059,88.74365,68.27576,33.51347,1.48305,76.1168,35.10638,21.03156,1.5004,31.31512,36.33243
02010103,Moritzplatz,15302.0,5.70108,-,17.71772,90.27511,70.61822,35.59012,-0.22082,81.85824,42.9852,41.2605,1.45432,28.7701,98.35969
02010104,Wassertorplatz,5086.0,5.21327,-,26.49007,84.14272,65.17892,32.65828,0.26335,74.77423,45.31886,0.0,1.45379,31.7267,88.06528
02020201,Gleisdreieck/Entwicklungsgebiet,1790.0,1.0,-,2.07469,55.43478,38.54749,21.45251,-8.07548,59.375,6.44258,2.84153,1.64693,43.45698,16.70391
02020202,Rathaus Yorckstraße,6099.0,3.64501,-,13.56467,54.28296,44.63027,29.07034,1.14046,59.05245,25.16882,2.69901,1.6483,37.75898,77.111
02020203,Viktoriapark,11056.0,2.51429,-,11.40426,52.04327,39.90593,24.83719,1.47691,52.73125,15.85851,0.1141,1.84416,42.74077,71.51773
02020204,Urbanstraße,12808.0,2.13816,-,14.24076,53.8292,43.23079,27.61555,1.86511,51.42776,16.73356,0.32612,1.70956,37.57519,87.5
02020205,Chamissokiez,15107.0,1.853,-,13.20872,53.02594,41.49732,25.55769,1.24262,60.11396,13.81295,17.59662,1.76627,39.81618,27.34494
02020206,Graefekiez,19040.0,3.58663,-,16.4806,59.88885,46.61239,27.88866,0.47421,56.08286,23.32235,1.06,1.67579,38.25987,56.39706
02030301,Oranienplatz,8996.0,4.00822,-,21.91781,77.7938,63.42819,38.36149,0.21807,75.42741,34.28976,20.55106,1.47154,31.47632,96.14273
02030302,Lausitzer Platz,13131.0,4.96241,-,20.9713,68.06515,54.3066,32.59462,-0.22476,68.73832,27.97203,14.68679,1.62272,35.29396,100.0
02030401,Reichenberger Straße,15263.0,4.43764,-,16.93431,59.54095,49.3612,32.01206,0.66473,59.57839,20.75984,2.52751,1.61934,37.81773,92.53751
02030402,Wrangelkiez,11172.0,2.7668,-,18.97321,60.48132,50.9488,33.44074,1.43677,60.09101,20.46005,3.93977,1.63767,36.72252,100.0
02040501,Barnimkiez,5390.0,2.04082,-,1.80893,55.84046,28.77551,16.06679,2.4262,72.1709,28.53746,73.62482,1.93618,32.35547,0.0
02040502,Friedenstraße,7443.0,2.38095,-,3.49279,48.43592,30.76716,19.58888,3.44906,58.36763,17.68466,37.23502,1.86041,38.07927,0.0
02040503,Richard-Sorge-Viertel,11157.0,1.88934,-,2.96804,37.78055,26.64695,17.28959,1.31838,52.09953,13.90063,25.63281,1.76974,37.64318,52.99812
02040701,Andreasviertel,13151.0,2.68657,-,4.8972,64.85092,42.20211,27.22226,4.2071,72.93296,22.70916,49.34342,1.63524,33.2288,0.03042
02040702,Weberwiese,10973.0,1.25786,-,3.99667,32.2695,28.58835,19.78493,4.34718,47.21327,7.22326,12.92467,1.77299,40.76269,31.97849
02040703,Wriezener Bahnhof/Entwicklungsgebiet,1155.0,10.83333,-,29.16667,90.82969,68.57143,59.39394,1.75202,35.1312,30.42836,0.0,1.58095,36.38442,0.0
02050601,Hausburgviertel,9124.0,1.35542,-,11.45194,39.11187,31.46646,22.11749,2.65682,52.13082,13.04566,11.97561,1.7158,38.11683,100.0
02050602,Samariterviertel,21730.0,1.46217,-,9.77169,35.12706,31.17349,22.01565,3.19681,47.05268,11.90019,6.10468,1.6786,37.58817,42.25495
02050801,Traveplatz,20028.0,2.4619,-,9.35006,43.39827,35.16577,25.56421,3.25237,53.47656,18.6166,13.17012,1.68065,36.68279,1.30817
02050802,Boxhagener Platz,21280.0,1.64134,-,6.4433,32.38296,32.56579,23.80169,2.58393,41.57947,8.13416,4.04615,1.72011,39.41499,17.90883
02050803,Stralauer Kiez,7598.0,2.92308,-,7.98403,40.71795,34.60121,24.58542,4.33062,44.86081,8.58229,11.74191,1.85088,39.60226,100.0
02050804,Stralauer Halbinsel,4725.0,0.9901,-,2.06612,31.18908,24.04233,13.20635,0.71534,63.62179,8.72483,2.14362,1.39217,35.79196,0.0
03010101,Bucher Forst,4119.0,3.7931,-,2.66458,16.57825,14.90653,9.78393,1.94279,60.54591,29.18782,29.09253,1.95266,41.44016,17.89269
03010102,Buch,12348.0,4.5977,-,2.15625,29.55863,19.25008,14.60155,5.1621,82.19634,28.45118,46.74928,1.80685,31.69169,77.57532
03010104,Lietzengraben,239.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03020203,Blankenfelde,2285.0,0.0,-,0.73394,29.78723,14.74836,11.59737,10.03783,92.83019,7.36434,1.20846,1.88009,41.63632,90.02188
03020209,Niederschönhausen,14967.0,1.29683,-,1.81257,22.55378,15.98851,9.11338,0.49597,58.72434,12.51897,4.11234,1.73876,40.12501,21.82802
03020210,Herthaplatz,11488.0,1.85996,-,2.0377,23.75223,14.80675,8.31302,1.11755,64.08377,26.50862,3.9663,1.82025,40.12274,22.46692
03020307,Buchholz,18304.0,1.51515,-,3.12305,20.68773,13.29764,5.52885,1.42399,60.77075,26.32674,0.0993,1.75229,39.5201,32.83435
03030405,Karow Nord,11352.0,2.68924,-,3.09951,25.96193,16.84285,9.54017,3.83291,75.53093,39.13043,22.48366,1.91975,35.01894,12.71142
03030406,Alt-Karow,8225.0,0.57307,-,0.85016,14.13454,8.77812,3.63526,0.2999,61.87291,11.42857,0.05505,2.0541,46.22748,6.16413
03030711,Blankenburg,6869.0,0.79208,-,0.49875,14.41048,7.3082,2.96986,0.63506,55.39216,9.23077,0.48544,2.08517,46.08298,98.36949
03030715,Heinersdorf,7664.0,1.65289,-,1.44547,33.28149,19.27192,13.26983,1.73762,84.36578,13.67781,8.1225,1.95916,42.36391,1.97025
03030716,Märchenland,1131.0,0.0,-,0.0,8.66667,3.62511,1.67993,-0.07754,84.21053,15.78947,0.0,2.19187,45.09461,0.70734
03040508,Rosenthal,4588.0,0.20161,-,1.87166,33.14978,20.31386,6.21186,0.84762,62.80702,10.46512,1.18989,1.90148,42.4102,0.5449
03040512,Wilhelmsruh,10074.0,0.91954,-,2.01342,28.48485,16.33909,7.62359,1.90959,58.72396,15.02732,3.47016,1.95751,40.10115,1.72722
03040513,Schönholz,3356.0,0.58309,-,2.07101,22.73425,14.7795,6.8236,0.55162,51.0917,11.9469,0.35336,1.8674,42.33611,25.17878
03040614,Pankow Zentrum,36487.0,1.77179,-,2.404,22.3926,15.48497,8.4304,1.49429,55.23407,15.36899,26.69074,1.84255,39.31696,5.06756
03040818,Pankow Süd,34800.0,1.34749,-,3.3026,25.08391,17.20977,10.91954,1.6347,54.92105,12.45252,22.34139,1.94664,37.61925,20.21264
03050919,Gustav-Adolf-Straße,5583.0,4.54545,-,4.09463,39.44857,19.72058,15.38599,-0.25024,83.93481,42.47894,45.84307,1.8979,33.66846,0.0
03050920,Weißer See,7430.0,1.002,-,1.77717,23.03665,14.75101,8.4926,0.74621,46.27575,13.53997,15.14687,1.80713,37.32288,0.0
03050923,Weißenseer Spitze,9674.0,2.00861,-,4.09292,29.75904,21.98677,14.65785,2.96297,51.83357,12.77502,13.6918,1.77796,38.1962,51.08538
03050924,Behaimstraße,6140.0,1.63339,-,7.31707,28.68284,23.35505,16.05863,0.77731,47.16024,16.91176,20.83818,1.83746,39.46596,40.27687
03050925,Komponistenviertel Weißensee,9755.0,1.87354,-,3.64716,26.19048,18.68785,11.91184,2.16321,57.31497,22.23206,14.55894,1.80369,37.62635,0.0
03051017,Rennbahnstraße,4250.0,6.10687,-,3.2368,25.55205,22.09412,15.6,2.93223,61.84012,30.62787,9.65383,1.712,36.55059,13.36471
03051021,Buschallee,6468.0,2.33645,-,2.30487,24.28571,11.75015,7.90043,0.58073,73.38552,24.39516,30.75949,2.09477,36.23547,0.0
03051022,Hansastraße,4651.0,1.1976,-,0.84246,17.63926,9.56783,5.50419,2.32328,67.96875,35.15625,26.16352,1.93141,34.52548,0.98903
03061126,Arnimplatz,15688.0,1.54597,-,6.75214,35.89308,29.72336,20.4105,2.62556,47.53279,10.74826,6.30956,1.77837,39.95258,75.43345
03061131,Falkplatz,10755.0,0.62189,-,6.85714,37.96244,33.56578,23.43096,1.19924,45.2381,6.10348,6.47773,1.72134,39.26499,60.62297
03061227,Humannplatz,14649.0,0.96993,-,4.95376,34.54455,26.56837,17.42098,1.69096,47.60972,5.94855,15.38462,1.83146,39.34193,14.44467
03061228,Erich-Weinert-Straße,12787.0,1.15668,-,4.69388,39.00613,24.16517,16.34473,2.69071,52.3445,14.04715,27.09123,1.88488,36.65559,21.77993
03061332,Helmholtzplatz,22873.0,1.37232,-,10.33403,36.64286,31.54811,20.86303,1.62594,46.9824,6.87219,6.07014,1.72898,40.97093,2.99043
03061429,Greifswalder Straße,10001.0,2.03443,-,1.77891,39.5853,16.59834,9.65903,1.55548,70.60041,34.1853,31.47899,2.06549,35.82542,45.23548
03061430,Volkspark Prenzlauer Berg,4126.0,3.81526,-,2.5641,67.93981,41.7111,35.09452,3.31691,84.94475,39.60674,40.73627,1.48376,25.43771,31.50751
03061434,Anton-Saefkow-Park,6472.0,0.92593,-,6.04982,32.00837,27.05501,18.94314,3.7139,52.36542,8.34028,17.90382,1.92753,37.99676,53.52287
03061435,Conrad-Blenkle-Straße,3941.0,2.93255,-,5.75397,43.47015,29.51028,20.17255,2.98545,58.61635,14.54311,34.40233,1.91652,36.15554,61.27886
03061441,Eldenaer Straße,2660.0,1.96078,-,0.0,35.39928,27.66917,14.73684,1.3384,55.61224,0.0,0.0,1.29662,36.22632,0.0
03071536,Teutoburger Platz,11137.0,0.73145,-,6.26263,40.93859,36.30242,24.80022,1.76123,47.93628,5.24358,9.12679,1.78621,41.45838,2.86433
03071537,Kollwitzplatz,16027.0,0.72874,-,6.02911,43.07288,35.07207,24.13427,0.84678,51.34436,4.24291,8.92699,1.85038,43.97473,0.0
03071633,Thälmannpark,3229.0,0.80972,-,8.50722,50.90543,30.59771,20.00619,5.82015,67.64706,16.17418,61.10211,1.89811,37.20904,77.42335
03071638,Winsstraße,17709.0,1.21951,-,4.61285,38.4662,31.96115,21.16438,1.29764,48.05229,6.64479,7.48934,1.73816,40.35513,27.68084
03071639,Bötzowstraße,12738.0,1.35558,-,4.46058,32.60188,26.8802,16.98854,1.15608,49.67652,6.93257,16.11511,1.76276,41.25216,15.41843
04010101,Jungfernheide,10785.0,2.58373,-,8.32991,68.29746,47.47334,27.21372,-1.02136,55.5707,27.29306,19.3527,1.79268,31.4115,15.31757
04010102,Plötzensee,812.0,5.60748,-,0.0,80.8,41.50246,36.2069,-0.21768,64.62585,52.49042,0.0,1.61084,42.18596,64.65517
04010103,Paul-Hertz-Siedlung,7881.0,4.81144,-,13.01641,78.94385,54.35858,26.91283,1.84527,67.93965,48.2199,94.12835,1.66223,31.5644,16.4573
04020204,Olympiagelände,181.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04020205,Siedlung Ruhleben,1329.0,0.71942,-,1.40845,38.28571,25.5079,14.59744,-0.45147,51.03093,5.58659,11.07492,2.12114,47.8766,0.0
04020206,Angerburger Allee,2869.0,2.14286,-,2.58949,59.17603,28.40711,17.2534,3.96364,60.80808,11.18721,0.0,2.26769,48.53538,0.0
04020207,Flatowallee,2559.0,0.4386,-,2.7027,49.44134,29.97265,17.66315,1.70738,57.74336,6.06796,0.0,2.15787,51.2669,0.50801
04020208,Kranzallee,2922.0,0.0,-,1.99501,38.51992,26.83094,14.13415,0.65257,41.88862,10.77348,3.86016,2.16564,55.36961,0.0
04020209,Eichkamp,3214.0,0.31397,-,0.0,32.57732,38.61232,29.30927,1.46355,56.26327,3.09051,0.0,1.93902,43.80056,0.0
04020310,Park Ruhwald,616.0,0.67568,-,0.0,90.625,54.87013,45.61688,2.75974,67.97153,9.09091,0.0,1.23052,30.0487,34.41558
04020311,Reichsstraße,15071.0,0.6854,-,3.77358,50.2588,33.50143,20.27735,1.53244,59.42408,8.47706,0.94262,2.06376,46.81945,0.0
04020312,Branitzer Platz,5552.0,1.08696,-,4.57355,53.04465,32.29467,19.97478,0.32964,69.88278,8.49343,4.01523,1.94561,45.94741,0.0
04020313,Königin-Elisabeth-Straße,7452.0,1.40485,-,6.39606,63.75991,38.66076,23.75201,-1.58663,62.0904,14.29471,11.43939,1.87359,39.24114,0.0
04020314,Messegelände,12.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04030415,Schloßgarten,3048.0,5.17799,-,16.47362,72.55639,53.08399,39.20604,1.3139,62.51046,14.73587,0.0,1.48064,31.83301,0.0
04030416,Klausenerplatz,10652.0,2.39521,-,16.95836,62.43597,49.01427,27.17799,-0.74317,69.08463,22.29617,44.05514,1.56975,34.12495,0.0
04030417,Schloßstraße,10976.0,2.08729,-,10.58445,58.33874,39.12172,23.34184,0.89286,57.29899,15.53571,1.49825,1.874,41.75574,0.0
04030518,Tegeler Weg,9581.0,2.1575,-,11.46341,68.87232,45.2458,27.16835,1.73563,61.27545,18.65009,0.60562,1.8902,38.05949,31.91734
04030519,Kaiserin-Augusta-Allee,5901.0,3.43511,-,8.61079,68.509,46.00915,27.52076,2.16324,55.78818,22.39726,12.46047,1.7375,37.28029,24.1315
04030620,Alt-Lietzow,8887.0,1.54639,-,9.56522,62.87594,44.70575,26.20682,1.08178,58.99528,14.06173,2.53139,1.78002,38.41668,2.49803
04030621,Spreestadt,3026.0,1.46628,-,17.35751,81.99446,57.83212,35.65763,2.75462,54.77294,15.32176,4.07938,1.73364,41.72968,83.77396
04030622,Richard-Wagner-Straße,10833.0,2.18295,-,13.09627,66.69134,47.55839,27.647,0.64634,58.83139,17.92379,14.13492,1.80366,39.48638,0.0
04030623,Ernst-Reuter-Platz,5049.0,1.69133,-,17.64081,76.4095,56.42702,32.5411,0.83684,65.97687,15.65156,17.27243,1.8778,42.0923,0.0
04030724,Lietzensee,6490.0,0.85034,-,8.35253,52.66667,37.75039,22.54237,1.43888,57.62133,12.21757,2.4044,1.85655,43.58351,0.0
04030725,Amtsgerichtsplatz,12302.0,0.79428,-,6.81818,55.08578,40.83076,26.10958,0.49117,52.11706,13.32868,1.24665,1.80377,42.60169,3.49537
04030726,Droysenstraße,5795.0,1.47059,-,6.75074,67.04689,45.43572,28.35203,2.77149,60.19477,20.32123,2.5817,1.89525,45.34133,0.0
04030827,Karl-August-Platz,12235.0,2.44898,-,11.69618,72.90992,54.03351,35.03882,0.93194,56.58969,14.84775,0.97377,1.66563,37.43253,1.83081
04030828,Savignyplatz,9668.0,0.22857,-,8.04316,63.90244,45.6868,29.58213,1.68201,57.69231,6.95405,4.27536,1.92966,45.88684,0.0
04030929,Hindemithplatz,6072.0,1.29032,-,10.17699,60.90116,43.87352,27.12451,0.50688,54.34123,6.52493,1.44274,2.07543,50.60935,0.0
04030930,George-Grosz-Platz,5649.0,1.36364,-,7.53077,62.0438,45.95504,29.04939,0.49582,55.57587,6.62152,1.9265,2.30448,61.06213,0.0
04030931,Breitscheidplatz,3711.0,1.1583,-,8.66511,78.13212,57.77418,39.50418,-2.25828,60.70941,12.59022,0.0,2.045,51.86149,0.0
04031032,Halensee,15628.0,0.62451,-,6.81404,65.58966,42.83977,25.87023,2.71706,57.16052,9.9572,1.65809,1.9131,44.50665,0.31354
04041133,Güterbahnhof Grunewald,60.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04041134,Bismarckallee,5228.0,0.23866,-,6.50888,60.49544,40.24484,21.57613,-0.06856,55.58511,7.79487,6.97168,2.10386,57.01607,0.0
04041135,Hundekehle,2829.0,0.45249,-,1.38741,58.2716,36.62071,19.5122,1.58594,64.31159,3.77778,2.2508,2.53411,72.18735,0.0
04041136,Hagenplatz,3072.0,0.44248,-,2.51208,58.38926,35.51432,19.14062,0.57815,62.41497,4.65587,0.34091,2.49219,70.05762,0.0
04041137,Flinsberger Platz,8280.0,1.14123,-,6.28297,61.80297,38.45411,21.07488,2.281,58.33811,12.14521,4.94113,2.05616,43.6663,0.0
04041238,Kissinger Straße,6086.0,1.75439,-,3.80952,58.19095,35.27769,16.89123,1.62121,62.45136,18.67403,8.43934,1.94709,44.84735,0.0
04041239,Stadion Wilmersdorf,353.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04041240,Messelpark,1522.0,0.0,-,1.67286,49.74619,27.79238,14.58607,1.34406,63.51351,3.7234,0.0,2.61892,69.78844,0.0
04041241,Breite Straße,7031.0,0.71048,-,3.71189,41.22807,24.91822,13.6396,0.92233,59.64546,9.09091,5.03161,1.96572,42.55469,0.0
04041342,Schlangenbader Straße,4141.0,2.51046,-,8.79121,62.31884,33.9773,18.35305,1.31782,58.68421,18.7602,61.26984,1.88578,38.92321,0.0
04041343,Binger Straße,3556.0,0.91743,-,7.91444,53.64238,31.55231,16.28234,0.71989,63.21244,10.60904,4.74543,2.10461,45.40073,0.0
04041344,Rüdesheimer Platz,10810.0,0.73452,-,3.73212,43.27052,27.75208,16.0222,0.58337,61.25866,8.05231,0.0,1.79093,41.61647,0.0
04051445,Eisenzahnstraße,6325.0,1.06762,-,7.87746,66.5874,43.33597,23.32016,0.44234,60.0678,20.25118,10.31591,1.83652,38.31779,0.0
04051446,Preußenpark,10778.0,1.59314,-,7.60086,68.06283,43.70941,25.13453,1.12358,56.33075,7.64075,0.33047,2.00176,46.98404,0.0
04051447,Ludwigkirchplatz,5365.0,1.50215,-,6.34249,60.57692,42.19944,24.64119,0.73148,54.31165,9.38053,0.94221,1.94613,45.16626,0.0
04051448,Schaperstraße,9367.0,0.72046,-,6.99831,69.00296,47.52856,30.12704,1.94793,59.63855,11.00042,3.97363,1.91064,44.831,0.0
04051549,Rathaus Wilmersdorf,4642.0,1.91898,-,6.96576,70.15131,43.53727,27.25118,-10.37036,57.54941,25.82609,10.00426,1.73137,35.46079,0.0
04051550,Leon-Jessel-Platz,5574.0,0.72595,-,9.31373,58.89488,41.71152,25.11661,3.0738,55.64286,12.59199,0.39293,1.85307,41.37818,0.0
04051551,Brabanter Platz,4518.0,0.85653,-,8.35322,59.89933,43.09429,24.50199,1.4863,52.30352,15.60575,1.65394,1.73794,37.68991,0.0
04051652,Nikolsburger Platz,9914.0,1.48064,-,7.19603,61.34723,40.04438,24.82348,1.53482,57.37505,11.26894,0.72666,1.85283,43.32106,0.0
04051653,Prager Platz,6993.0,0.81037,-,6.16592,62.14896,42.57114,25.78293,2.69795,57.68164,10.00646,9.31535,1.92149,44.04848,0.0
04051654,Wilhelmsaue,3055.0,0.80645,-,6.25,54.61255,35.71195,21.50573,-0.21909,58.44749,12.43339,0.0,1.83437,40.49722,0.0
04051655,Babelsberger Straße,7300.0,2.07756,-,8.81503,62.10938,43.31507,25.50685,-0.09134,63.37272,15.04212,2.49731,1.69356,37.61164,0.0
04051656,Hildegardstraße,7698.0,1.1378,-,6.31868,45.28796,32.54092,19.10886,1.16488,52.61727,11.18827,8.76341,1.80735,40.45505,0.0
04061757,Forst Grunewald,72.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05010101,Hakenfelde Nord,10290.0,1.22087,-,3.1203,49.56421,27.93003,13.64431,-3.85086,65.81197,28.33595,1.83046,1.60389,34.68105,65.46161
05010102,Goltzstraße,7193.0,4.32961,-,3.86527,54.99495,31.00236,18.78215,6.64961,60.7698,31.3834,18.08673,1.94467,38.88419,31.00236
05010103,Amorbacher Weg,7738.0,1.66436,-,3.57325,34.42164,18.67408,8.87826,1.54519,59.82533,27.70492,0.0,2.10985,42.90669,4.17421
05010204,Griesingerstraße,3608.0,3.99061,-,7.20524,69.01235,43.3204,24.63969,6.65364,82.00225,36.0241,55.5962,1.34618,27.67849,0.0
05010205,An der Tränke,1960.0,0.37313,-,1.17647,44.0273,29.54082,11.47959,1.89844,65.33333,11.51832,0.0,1.99541,42.80408,96.88776
05010206,Gütersloher Weg,10613.0,6.78439,-,6.25707,64.14009,39.94158,20.44662,4.57701,62.48848,51.12305,23.39529,1.68548,35.93536,0.0
05010207,Darbystraße,11618.0,5.20134,-,10.96054,70.13918,50.92098,22.57704,1.83217,56.76706,44.89458,28.79274,1.71777,31.90782,93.02806
05010208,Germersheimer Platz,7715.0,5.51075,-,7.60948,57.86885,35.06157,20.64809,2.79048,57.43879,42.77929,16.92726,1.93441,34.22774,100.0
