id,name,inhabitants,s1_percentage_unemployed,s2_percentage_long_term_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d2_percentage_long_term_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years
06020408,Lichterfelde Süd,6477.0,7.1095,2.59471,9.68041,27.27273,0.02367,-0.3494,0.19346,0.01284
06020409,Königsberger Straße,8222.0,5.80755,2.07715,5.59475,14.05229,-0.30976,-0.31932,-0.57413,-0.89675
06020410,Oberhofer Platz,6884.0,4.12736,1.43868,3.84951,7.20824,0.00341,0.04073,-0.18039,1.20362
06020411,Schütte-Lanz-Straße,8445.0,4.57464,2.08668,5.49438,12.58155,-0.36339,0.01464,-0.74828,-2.10823
06030501,Berlepschstraße,5582.0,3.67599,1.04099,3.92332,10.19868,-0.06872,0.29205,-0.22297,-0.37043
06030502,Zehlendorf Süd,5450.0,6.92441,2.27928,8.23853,23.49823,0.60926,0.3173,-1.63129,-4.44011
06030503,Zehlendorf Mitte,11272.0,4.81052,1.63613,6.09475,14.30657,0.04267,-0.12409,-0.41592,0.47287
06030504,Teltower Damm,10958.0,3.15913,0.72257,2.92024,6.26382,0.18076,-0.0761,0.02594,-0.01852
06030605,Botanischer Garten,6933.0,5.56171,2.21582,5.49546,14.25061,0.22169,0.25418,-0.37573,1.59077
06030606,Hindenburgdamm,5275.0,6.929,2.73738,7.88626,18.03279,-0.37869,-0.57623,-1.47809,-3.27359
06030607,Goerzwerke,3241.0,3.45898,1.01996,3.57914,11.1437,0.19475,0.04951,-0.08091,0.60153
06030608,Schweizer Viertel,11970.0,3.24649,1.11854,2.02172,2.3395,-0.19342,-0.05189,-0.0461,0.17795
06030609,Augustaplatz,11847.0,5.27014,1.85849,5.28404,13.03781,0.1637,0.09347,-0.21817,1.6557
06030610,Lichterfelde West,8159.0,3.34148,1.18174,3.05184,4.95868,-0.06321,-0.02111,-0.13373,-0.66479
06040701,Wannsee,9631.0,2.89935,0.81256,2.31544,3.84326,0.01474,0.1413,-0.18614,-0.17883
06040702,Düppel,5360.0,2.73355,0.78102,3.26493,3.64964,-0.07815,-0.09942,-0.52698,-1.26643
06040703,Nikolassee,10716.0,2.97981,0.88113,2.40761,4.00562,0.20856,0.30183,-0.3234,-0.30163
06040804,Krumme Lanke,7483.0,2.78383,0.87146,1.42991,2.45902,0.24146,0.04754,-0.50532,-0.71406
06040805,Fischerhüttenstraße,5278.0,3.09924,0.95615,3.03145,5.40541,0.06093,-0.10065,-0.13675,0.87368
06040806,Fischtal,7227.0,3.23837,1.12004,2.68438,3.58923,0.12833,0.35449,-0.09032,-0.64464
06040807,Zehlendorf Eiche,5753.0,4.24301,1.25362,4.11959,6.14525,0.31466,-0.06631,-0.48342,-0.43193
06040808,Hüttenweg,4150.0,2.45045,0.5045,1.87952,3.14685,-0.20834,-0.16019,-0.96153,-1.16731
06040809,Thielallee,4969.0,1.48908,0.19854,1.56973,1.84136,-0.28958,-0.22965,0.06973,0.4311
06040810,Dahlem,6854.0,1.80552,0.54166,0.83163,0.63224,-0.07478,0.06496,-0.17287,-0.09921
07010101,Wittenbergplatz/Viktoria-Luise-Platz,9397.0,7.19189,2.4025,10.5672,19.36663,0.08347,-0.28844,0.23398,-0.58122
07010102,Nollendorfplatz,15450.0,9.2208,3.27476,19.30097,42.9989,-0.16519,-0.13341,-1.85351,-5.30004
07010103,Barbarossaplatz,9956.0,6.09639,1.85363,9.65247,18.45638,-0.53197,0.00386,-0.755,-1.79467
07010104,Dennewitzplatz,13512.0,10.69735,3.89174,22.88336,47.73481,-0.60895,-0.0098,-1.47088,-5.17644
07020201,Bayerischer Platz,10335.0,6.55784,2.044,8.35027,18.1736,-0.03541,-0.04551,-0.44212,-0.29655
07020202,Volkspark (Rudolf-Wilde-Park),9832.0,7.76441,2.30834,11.74736,27.62791,0.1085,-0.10026,-1.06642,-3.38289
07020203,Kaiser-Wilhelm-Platz,17298.0,8.33652,2.83243,14.41207,29.69043,-0.46235,-0.09008,-0.91869,-2.7126
07020204,Schöneberger Insel,11395.0,7.80954,2.34731,11.89996,26.66667,-0.31659,-0.19563,-1.06819,-5.3753
07030301,Friedenau,23870.0,4.31394,1.25184,5.3163,9.37201,-0.15173,-0.11887,-0.20192,-0.14119
07030302,Ceciliengärten,9151.0,5.06329,1.67722,6.78614,11.96878,-0.04458,-0.13116,-0.11692,-1.04492
07030303,Grazer Platz,12073.0,8.30534,3.0117,14.98385,33.05539,-0.62784,-0.08326,-1.49662,-3.64131
07040401,Neu-Tempelhof,17126.0,7.75187,2.43731,11.74238,24.13339,0.08814,0.07781,0.02808,0.01865
07040402,Lindenhofsiedlung,2102.0,9.42323,3.65556,14.60514,41.05263,-1.94773,-0.05411,1.04258,0.29176
07040403,Manteuffelstraße,23418.0,8.57456,2.89475,14.36502,38.15603,-0.40118,-0.21811,-0.05866,-0.47524
07040404,Marienhöhe,5057.0,7.58027,2.78054,11.21218,28.2243,-0.2764,0.28218,-0.72247,-2.24299
07040405,Rathaus Tempelhof,10567.0,9.60265,3.20088,15.93641,43.01075,0.4631,-0.1686,0.1355,-1.33351
07040406,Germaniagarten,3590.0,14.68327,5.05309,25.71031,65.2381,-0.83661,-0.26036,-0.74015,-4.91575
07050501,Rathausstraße,15872.0,9.47836,3.1374,15.17137,41.13475,-0.56633,-0.15578,-0.37929,-2.83976
07050502,Fritz-Werner-Straße,7700.0,10.51113,3.23578,13.05195,35.80729,0.62264,0.0378,0.9448,3.19308
07050503,Eisenacher Straße,9106.0,8.53722,2.84574,11.88228,32.72311,-0.37419,-0.33441,-0.46948,-1.48741
07050504,Imbrosweg,5480.0,9.13884,3.19274,12.91971,29.23077,0.69728,0.5363,-1.28965,-4.41409
07050505,Hundsteinweg,10460.0,6.20003,2.08843,7.93499,22.71973,0.4103,0.16946,-0.79256,-2.3409
07050506,Birnhornweg,2209.0,3.84615,1.65913,2.89724,9.54198,0.08893,0.50306,0.1569,1.17545
07060601,Marienfelder Allee Nordwest,9901.0,10.23545,3.15566,17.66488,41.05114,1.5326,0.42568,3.23368,9.18603
07060602,Kirchstraße,4606.0,4.62185,1.43557,4.6244,10.2916,0.1183,0.12352,-0.10697,1.98651
07060603,Marienfelde Nordost,2740.0,8.55578,2.46407,13.50365,48.18942,1.30746,0.2493,0.02795,0.21098
07060604,Marienfelde Süd,13843.0,9.77111,3.3842,16.68713,43.87872,-0.39064,-0.06067,-0.55604,0.36866
07070701,Kettinger Straße/Schillerstraße,10408.0,5.15035,1.69546,5.88009,17.63323,-0.09774,0.21645,-0.3201,1.15596
07070702,Alt-Lichtenrade/Töpchiner Weg,10151.0,5.29561,2.07082,7.33918,17.05882,-0.25737,-0.01735,0.02283,1.09957
07070703,John-Locke-Straße,7480.0,9.94299,3.87685,15.33422,42.4359,-0.78681,-0.05451,-0.46401,0.30572
07070704,Nahariyastraße,8128.0,12.81212,4.40033,23.48671,59.49961,0.96891,-0.04087,-0.14781,1.88319
07070705,Franziusweg/Rohrbachstraße,7008.0,3.85925,1.4756,4.08105,10.20856,0.05502,0.18527,-0.33113,-0.84236
07070706,Horstwalder Straße/Paplitzer Straße,3723.0,5.30688,1.4767,4.96911,12.83644,0.71241,-0.30483,-0.0914,0.14497
07070707,Wittelsbacherstraße,2823.0,3.00245,1.22549,2.94013,9.84615,0.20742,-0.14097,-0.2613,3.63314
08010115,Hasenheide,867.0,8.9153,1.93165,9.4579,23.07692,3.2922,0.86782,-2.13973,0.06807
08010116,Wissmannstraße,3524.0,12.49095,3.874,27.04313,53.26877,-1.35633,-0.36421,0.04628,-3.47424
08010117,Schillerpromenade,16108.0,10.98893,3.19133,22.38018,54.67706,-1.5209,-0.70621,-1.31656,-4.41639
08010118,Silbersteinstraße,11773.0,11.7506,3.87119,30.73983,69.13793,-1.9372,-0.59407,-2.42439,-3.11543
08010211,Flughafenstraße,10204.0,10.40713,3.1803,24.03959,60.82877,-0.87233,-0.04425,-1.01124,-3.91886
08010212,Rollberg,7474.0,12.37729,3.96535,35.56329,67.1653,-1.44176,-0.48921,-0.76559,-2.21511
08010213,Körnerpark,12812.0,11.29032,3.32661,25.78052,65.44379,-1.61495,-1.10891,-0.67666,0.41385
08010214,Glasower Straße,8249.0,13.17805,4.40332,29.53085,66.42664,-1.34379,-0.30237,-0.76758,-1.27629
08010301,Reuterkiez,28139.0,8.66509,2.52213,18.79598,44.54681,-0.85785,-0.2247,-0.97286,-5.56206
08010302,Bouchéstraße,3780.0,11.51402,4.11215,22.85714,54.60829,-0.73322,0.33497,0.71622,-4.66
08010303,Donaustraße,8552.0,10.57089,2.78873,25.50281,63.47418,-0.40861,-0.70406,-1.95576,-2.15937
08010404,Rixdorf,23397.0,10.8332,3.0843,24.02017,57.47389,-1.0586,-0.73746,-1.74018,-4.85422
08010405,Hertzbergplatz,9035.0,9.68305,2.64612,21.58273,53.08863,-1.58142,-0.87125,-1.2052,-3.11325
08010406,Treptower Straße Nord,7031.0,13.78218,4.19802,32.79761,73.73473,-1.72334,-0.60232,-0.20328,7.1839
08010407,Gewerbegebiet Ederstraße,801.0,11.61765,2.94118,17.603,52.85714,0.06141,-0.9109,-2.91988,-14.83516
08010508,Weiße Siedlung,5474.0,15.54563,5.07954,41.83412,72.07285,-1.00051,0.27769,-0.06394,-1.32844
08010509,Schulenburgpark,9508.0,16.26645,5.67434,45.26714,76.83721,-2.44443,0.32838,2.2505,2.07173
08010510,Gewerbegebiet Köllnische Heide,383.0,10.06494,2.5974,17.23238,25.92593,-1.85559,0.27952,2.67194,-17.25589
08020619,Buschkrugallee Nord,10579.0,9.43973,3.10024,25.52226,51.09792,-2.87725,-0.61297,1.37936,-2.31433
08020620,Tempelhofer Weg,9226.0,10.17005,3.43404,22.88099,59.48936,-1.39503,-0.46601,-0.03223,1.11285
08020621,Mohriner Allee Nord,2318.0,2.32558,0.5814,2.20017,5.10204,0.15998,0.39031,0.17954,2.56236
08020622,Parchimer Allee,14195.0,7.78515,2.13113,14.57555,33.88379,-0.44748,-0.40448,-0.04822,-1.40267
08020623,Ortolanweg,1264.0,6.69291,1.5748,16.06013,47.15447,-0.54059,-0.58256,-0.17107,5.9331
08020624,Britzer Garten,1142.0,7.63158,2.5,10.33275,23.63636,0.53839,0.9701,-4.63008,-2.03931
08020625,Handwerker-Siedlung,3331.0,7.55898,2.50361,10.7175,20.96317,-1.06411,-0.92708,0.95176,2.05292
08020726,Buckow West,8291.0,4.90066,1.3245,8.28609,20.99193,-1.01751,-0.38815,0.82177,2.08532
08020727,Buckow Mitte,11436.0,5.98353,1.73478,10.47569,29.52816,-0.31752,-0.32181,-0.20649,-1.27716
08020728,Buckow Ost,8286.0,8.67198,2.58604,18.83901,47.55672,-0.46655,-0.05269,1.77693,1.67437
08030829,Gropiusstadt Nord,12327.0,10.53085,3.35725,25.81326,63.77465,-1.24926,-0.22042,0.9964,0.14872
08030830,Gropiusstadt Süd,7272.0,9.16795,2.97894,17.86304,56.18915,-1.17427,-0.4433,0.99889,2.47246
08030831,Gropiusstadt Ost,16867.0,10.61409,3.66882,23.78016,52.04849,-0.56634,0.13047,0.70735,-1.41062
08040932,Goldhähnchenweg,2757.0,6.22884,2.43737,14.14581,37.53582,-0.98301,-0.20268,-0.03705,-6.45245
08040933,Vogelviertel Süd,3941.0,5.125,1.58333,8.88099,23.45679,-0.13369,0.09902,1.26316,4.07477
08040934,Vogelviertel Nord,2686.0,4.34047,1.29651,10.08935,23.51275,-1.46634,-0.49021,1.01932,1.39154
08041035,Blumenviertel,7847.0,4.10931,1.21225,4.20543,11.13468,-0.06082,0.00893,0.16755,1.703
08041036,Zittauer Straße,6802.0,3.43946,0.72043,3.88121,8.75332,0.15362,-0.47443,-0.1135,-1.34899
08041037,Alt-Rudow,9632.0,5.96812,1.84808,9.42691,29.60463,-0.25657,0.26239,0.14469,0.83497
08041038,Waßmannsdorfer Chaussee,6690.0,3.37753,1.12584,4.5441,11.22581,-0.49743,0.14419,0.04989,-0.57275
08041039,Frauenviertel,3725.0,5.26108,1.58228,13.07383,29.52692,-1.53138,-0.34644,-1.65507,-4.22505
08041040,Waltersdorfer Chaussee Ost,7991.0,4.68872,1.32296,9.41059,22.64493,-0.66394,-0.20361,-0.27449,-0.35337
09010101,Elsenstraße,11330.0,9.21918,3.41983,12.66549,26.90024,-1.14652,-0.38546,-0.30236,-2.86243
09010102,Am Treptower Park Nord,71.0,0,0,0,0,0,0,0,0
09010201,Am Treptower Park Süd,4252.0,5.43675,1.88474,5.78551,10,-0.08177,0.144,-0.47788,-2.00608
09010202,Köpenicker Landstraße,6722.0,10.88548,3.91972,9.90777,34.38155,0.85155,0.06611,-1.47154,-4.64847
09010301,Baumschulenstraße,14704.0,8.09399,2.62185,9.16077,29.31785,-0.59237,-0.4122,-0.68661,-2.01198
09010302,Späthsfelde,2943.0,2.90155,1.08808,2.31057,5.02513,-0.61282,0.12962,-0.56041,0.31924
09010401,Johannisthal West,7844.0,6.88355,2.61669,6.23406,22.05438,-0.39569,0.06299,-0.62931,-1.85187
09010402,Johannisthal Ost,10737.0,5.57058,1.98756,7.66508,15.10516,-0.59334,-0.358,0.44859,0.62335
09020501,Oberschöneweide West,6147.0,13.66953,5.23605,17.69969,41.96643,-0.66573,-0.49805,-0.63862,-4.2716
09020502,Oberschöneweide Ost,14214.0,9.34256,3.77657,13.49374,30.3943,-0.98308,-0.0569,-0.86126,-4.70728
09020601,Schnellerstraße,7437.0,8.80769,2.61538,12.26301,33.50731,-0.47025,-0.82675,0.50405,-1.47997
09020602,Oberspree,3434.0,5.82278,2.22785,5.96971,22.02899,-0.16099,0.35158,-0.38412,1.97328
09020701,Adlershof West,508.0,6.79157,3.51288,4.92126,0,-10.2414,-3.08053,-4.20737,0
09020702,Adlershof Ost,15934.0,7.72277,2.82885,8.50383,21.22964,-0.57856,-0.21398,0.05598,-0.43101
09020801,Spindlersfeld,2881.0,5.65749,2.34455,7.80979,16.66667,-0.89387,-0.06636,-0.17732,0.41667
09020802,Köllnische Vorstadt,7268.0,12.11679,4.46298,18.95982,51.3214,-0.53407,-0.42926,-0.33595,-1.77047
09030901,Dorf Altglienicke,12317.0,3.53225,1.04882,3.05269,7.88235,-0.39283,-0.03684,-0.13296,-0.7673
09030902,Wohngebiet II,5827.0,14.87102,5.99393,23.27098,56.15551,-0.43999,-0.47799,0.89299,0.19118
09030903,Kölner Viertel,7800.0,5.9322,2.43183,9.29487,18.57678,-0.2675,0.27382,-1.03838,-2.87337
09031001,Bohnsdorf,12240.0,4.4044,1.41391,5.27778,14.0625,-0.1663,0.11341,0.06277,-0.32346
09031101,Grünau,5649.0,4.44705,1.40433,3.54045,8.0756,-0.91808,-0.41385,-0.16259,-1.6805
09031201,Karolinenhof,1764.0,2.77778,0.86207,1.13379,0,-1.04631,-0.28516,0.10698,0
09031202,Schmöckwitz/Rauchfangswerder,2351.0,4.36508,1.19048,2.67971,6.14334,0.98898,-0.22748,1.06258,6.14334
09041301,Kietzer Feld/Nachtheide,13933.0,7.13659,2.64643,6.68198,18.98527,-0.59234,-0.12195,-0.15841,-0.54598
09041302,Wendenschloß,1792.0,2.16022,0.45005,0.83705,0,-0.27881,-0.0726,-0.50824,-1.35135
09041401,Allende I,4845.0,5.94327,1.89104,6.70795,17.73879,0.39303,-0.30992,-0.05028,-2.65433
09041402,Allende II,1480.0,4.33369,1.40845,5.81081,13.90374,-0.83159,-0.24444,-0.50498,-5.75918
09041501,Altstadt Kietz,7173.0,9.18941,3.37079,13.6484,32.49776,-1.19552,-0.51855,-1.33001,-4.17202
09041601,Müggelheim,6522.0,3.3513,1.07804,2.02392,3.72928,-0.62926,-0.0791,-0.39198,-0.49607
09051701,Hirschgarten,3522.0,4.17096,0.87539,4.08859,8.30861,-1.26087,-0.53689,0.42473,1.51249
09051702,Bölschestraße,14383.0,4.48078,1.5976,3.95606,7.49203,-0.45372,-0.06843,-0.09423,-0.4282
09051801,Rahnsdorf/Hessenwinkel,9041.0,3.92439,1.15212,2.36699,4.27662,0.37091,0.20093,-0.02246,-0.96236
09051901,Dammvorstadt,10075.0,6.88087,2.27342,6.99752,16.52324,-0.33444,-0.42619,-1.09025,-3.55181
09052001,Köpenick Nord,12300.0,5.96055,2.11549,4.56098,12.17949,-0.21211,-0.28738,-0.0881,-0.43239
10010101,Marzahn West,5545.0,11.52443,3.8901,25.59062,55.12528,-3.03147,-1.5923,-1.51369,-4.64873
10010102,Havemannstraße,17726.0,12.99232,4.27474,28.73745,62.05546,-2.13272,-1.19585,0.61118,-1.33308
10010203,Gewerbegebiet Bitterfelder Straße,788.0,0,0,0,0,0,0,0,0
10010204,Wuhletalstraße,10220.0,12.02325,4.1968,23.16047,53.87036,-2.0246,-1.41395,-0.88325,-2.94929
10010205,Marzahn Ost,8035.0,12.5623,4.46812,21.87928,51.79916,-0.64978,-0.2848,-0.23807,-1.11523
10010206,Ringkolonnaden,16406.0,10.04331,3.30784,17.97513,50.17812,-1.3781,-0.97071,0.55692,-0.06792
10010207,Marzahner Promenade,10655.0,10.55284,3.31126,19.9343,53.94106,-1.02104,-1.0378,1.02594,0.62693
10010308,Marzahner Chaussee,2148.0,6.21873,1.85847,5.72626,10.56106,0.01785,-0.41227,0.88278,1.60583
10010309,Springpfuhl,14403.0,9.29708,3.2946,15.10102,43.36228,-1.45396,-0.70146,-0.47081,-2.95418
10010310,Alt-Marzahn,17603.0,8.89423,2.76887,14.23621,40.72893,-0.57543,-0.65965,0.06863,-1.43083
10010311,Landsberger Tor,2944.0,3.69108,0.96536,6.79348,13.71571,-1.27543,-0.87616,-0.8494,-4.64657
10020412,Alte Hellersdorfer Straße,6617.0,16.58214,5.22602,34.35091,62.49158,-1.59349,-1.03674,0.67019,-3.03591
10020413,Gut Hellersdorf,14967.0,11.342,3.37788,21.90152,54.95318,-1.64549,-1.02434,1.13051,0.47637
10020414,Helle Mitte,1658.0,9.12969,2.55973,22.85887,51.9685,-1.86598,-1.76928,-3.92576,-10.57831
10020415,Hellersdorfer Promenade,5304.0,15.95044,5.24651,32.35294,70.80292,-1.63803,-1.20172,2.61231,0.97435
10020416,Böhlener Straße,5406.0,14.70295,4.09386,27.2845,56.2253,-2.87754,-2.77234,0.99369,-2.01765
10020517,Adele-Sandrock-Straße,8786.0,7.09828,2.23089,10.96062,31.67702,-0.64385,-0.63771,-0.88313,-5.4127
10020518,Schleipfuhl,5045.0,10.42744,3.10373,20.33697,47.85068,-1.5582,-1.06639,0.96008,3.35419
10020519,Boulevard Kastanienallee,5799.0,15.73174,5.26053,32.14347,61.46646,-2.67282,-2.00442,0.53673,-8.48007
10020620,Kaulsdorf Nord II,3357.0,9.23788,3.11778,16.74114,46.9496,-3.34742,-1.77229,-0.55665,-2.72782
10020621,Gelbes Viertel,5915.0,11.66705,3.36593,24.3956,53.26633,-1.03245,-0.71524,2.94374,3.65739
10020622,Kaulsdorf Nord I,8717.0,8.44624,2.55147,14.12183,43.36634,-0.7541,-0.73314,-0.31447,0.16245
10020623,Rotes Viertel,6507.0,8.37989,2.74674,11.91025,32.85509,0.05027,-0.10404,0.47649,1.05717
10030724,Oberfeldstraße,7728.0,2.28196,0.69619,1.63043,4.13105,-0.65922,-0.2657,0.35362,1.51097
10030725,Buckower Ring,5810.0,8.06858,2.79879,11.99656,22.97064,-1.51577,-0.69754,0.51779,1.09564
10030726,Alt-Biesdorf,2844.0,3.27684,0.84746,1.61744,2.27273,-0.31351,-0.32971,-0.14023,-0.99525
10030727,Biesdorf Süd,9188.0,2.1495,0.51331,0.97954,1.75747,-0.68977,-0.36894,-0.19168,-0.28146
10040828,Kaulsdorf Nord,7609.0,4.40602,1.46867,6.00605,16.05839,-0.62282,-0.3518,0.13747,-1.68868
10040829,Alt-Kaulsdorf,3583.0,3.28919,0.98249,3.18169,3.89016,-0.62833,-0.29586,0.41787,0.62676
10040830,Kaulsdorf Süd,7426.0,2.31144,0.68938,1.993,5.91518,-0.83013,-0.33163,0.31379,2.73336
10040931,Mahlsdorf Nord,9124.0,2.72742,0.85133,2.02762,2.94957,-0.60644,-0.2652,0.12286,-0.01026
10040932,Alt-Mahlsdorf,3905.0,3.61132,0.93075,2.76569,5.74713,0.01716,-0.11754,-0.31005,0
10040933,Mahlsdorf Süd,14405.0,2.8978,0.91781,1.99931,4.14031,-0.34407,-0.14926,0.08094,0.46609
11010101,Dorf Malchow,560.0,10.92233,2.18447,11.96429,0,6.47129,2.18447,7.31312,-5.17241
11010102,Dorf Wartenberg,2562.0,3.125,1.07759,2.38095,5.57276,0.30657,-0.06063,0.40912,1.27168
11010103,Dorf Falkenberg,1285.0,3.16832,1.18812,2.72374,7.00637,-0.94815,-0.1171,-0.85882,0.29905
11010204,Falkenberg Ost,8818.0,12.48222,5.07189,24.85824,56.74576,-1.35415,0.3062,1.42645,2.37895
11010205,Falkenberg West,6670.0,10.52851,3.93258,22.30885,51.17878,-3.22046,-0.79491,1.64329,-1.84349
11010206,Wartenberg Süd,5853.0,9.46304,3.51553,18.17871,50.89163,-1.36868,-0.15952,0.67093,3.64645
11010207,Wartenberg Nord,6882.0,10.03128,3.39937,17.9599,42.78507,-1.58466,-0.37259,-0.3671,-5.5425
11010308,Zingster Straße Ost,10996.0,10.78965,4.11413,18.41579,49.85955,-1.44954,-0.30062,0.35174,-2.32386
11010309,Zingster Straße West,9551.0,11.35208,4.53186,23.08659,54.52689,-2.24945,-0.21321,2.1119,2.31326
11010310,Mühlengrund,5237.0,7.56831,3.1694,11.03685,33.15508,-2.42385,0.00435,-0.70882,-7.8955
11020411,Malchower Weg,7779.0,5.25114,1.65525,7.21172,21.76656,-0.17385,0.01013,1.1654,2.73071
11020412,Hauptstraße,6088.0,7.93526,3.31506,13.20631,32.59452,-0.45348,0.14371,-0.17525,-1.13407
11020513,Orankesee,3390.0,2.99345,0.93545,2.0944,3.44828,0.04702,0.26581,-0.06935,-0.93586
11020514,Große-Leege-Straße,8286.0,7.11835,2.48714,9.79966,23.46154,-0.6048,0.11615,0.71661,0.76417
11020515,Landsberger Allee,14317.0,8.96257,3.1079,14.24181,38.98667,-0.88468,-0.27201,0.3075,-0.03501
11020516,Weiße Taube,3705.0,2.93534,0.67434,3.83266,10.16166,0.04517,-0.01931,-0.00632,0.6489
11030617,Hohenschönhausener Straße,6124.0,10.95498,3.78549,18.61528,60.14493,-2.93789,-0.88366,0.7445,-2.33569
11030618,Fennpfuhl West,15750.0,7.87172,2.83215,11.82857,34.46993,-1.51302,-0.41042,0.45125,-0.89202
11030619,Fennpfuhl Ost,10596.0,10.03579,3.53197,16.77992,48.02956,-1.75355,-0.3817,0.33422,0.60775
11030720,Herzbergstraße,5128.0,5.53936,1.5792,10.35491,33.14286,-1.39545,-0.70929,-0.51877,2.70807
11030721,Rüdigerstraße,21946.0,7.56172,2.76102,10.36635,24.68277,-1.92223,-0.5409,-0.03411,-1.75242
11030824,Frankfurter Allee Süd,10004.0,8.39718,3.04934,14.63415,40.27658,-1.09837,-0.35531,-0.26294,-4.04356
11040925,Victoriastadt,3553.0,7.00818,1.8143,10.77962,19.23664,-1.13997,-0.66718,-0.01047,-0.36469
11040926,Weitlingstraße,27214.0,8.05241,2.67923,12.36863,31.80165,-1.99309,-0.80409,0.12482,-0.58729
11041022,Rosenfelder Ring,5088.0,11.66561,4.57724,14.6816,49.55556,-2.45322,-0.12903,2.06241,6.95815
11041023,Gensinger Straße,5902.0,10.01821,3.4088,18.51915,44.60261,-1.79404,-0.86761,-0.04166,-4.55868
11041027,Tierpark,2738.0,8.81873,3.4295,17.67714,41.31054,-4.74154,-1.92764,1.05347,-3.68946
11041128,Sewanstraße,24697.0,7.96511,3.15,11.63299,41.07831,-1.23274,0.01053,0.54783,0.78304
11051229,Rummelsburg,3420.0,4.52151,1.53644,3.85965,3.16804,-0.92579,-0.23504,0.01699,-1.11986
11051330,Karlshorst West,8240.0,4.37884,1.37668,5.69175,10.56534,-0.55482,-0.15445,0.40745,0.0444
11051331,Karlshorst Nord,9595.0,4.03002,1.40317,3.98124,5.84416,-0.88469,-0.0324,0.20399,-0.46917
11051332,Karlshorst Süd,6491.0,3.02741,0.85816,3.23525,3.90625,-0.79101,-0.26333,-0.52127,-1.81795
12103115,Breitkopfbecken,7449.0,11.87792,4.00467,22.74131,54.15245,-1.05483,0.24422,-0.25842,0.30629
12103116,Hausotterplatz,9180.0,10.83027,3.49265,23.19172,53.62872,-0.68922,-0.19868,1.40965,3.32752
12103117,Letteplatz,10039.0,11.1712,3.55771,23.77727,55.5794,-2.01479,-0.62212,-0.3997,-0.60202
12103218,Teichstraße,13017.0,10.60837,3.48142,20.8727,53.85068,0.04109,0.55655,0.8727,1.2481
12103219,Schäfersee,8551.0,11.23698,3.47159,20.10291,53.77176,-0.24361,0.03484,0.14821,-2.86089
12103220,Humboldtstraße,4588.0,7.05572,2.43983,12.92502,31.02625,-2.31613,-0.3818,0.46081,-0.83421
12214125,Waldidyll/Flughafensee,7005.0,4.61274,1.28728,6.53819,16.24041,-0.75311,-0.05419,0.14801,-0.60891
12214126,Tegel Süd,7551.0,9.79123,3.48643,20.22249,45.07187,-1.39478,-0.41077,1.0778,0.26599
12214421,Reinickes Hof,2603.0,11.15584,3.79528,16.25048,43.15476,1.25304,1.24364,0.33028,5.36975
12214422,Klixstraße,7688.0,11.89927,3.92157,28.77211,62.37235,-1.42882,-0.069,1.26613,-0.932
12214423,Mellerbogen,5534.0,7.81991,2.8436,14.60065,44.23408,-2.43879,0.04848,0.50693,2.03375
12214424,Scharnweberstraße,10325.0,10.91112,3.40449,23.20581,54.63918,-1.24631,-0.42933,0.61953,-2.37767
12214527,Alt-Tegel,10380.0,5.60331,1.51226,7.2158,17.95962,-0.01304,-0.3545,0.29012,2.07979
12214528,Tegeler Forst,253.0,0,0,0,0,0,0,0,0
12224229,Konradshöhe/Tegelort,6013.0,2.95637,0.91848,2.26177,5.77717,-0.66149,-0.26863,0.35286,0.83064
12224230,Heiligensee,17860.0,2.61775,0.7374,2.57559,4.48944,-0.53014,-0.02244,0.03987,-0.48368
12231101,Hermsdorf,16287.0,3.05078,0.90784,2.73838,4.71888,-0.09842,-0.26395,0.20854,0.80605
12231102,Frohnau,16686.0,2.32407,0.70263,2.04962,3.23267,-0.32873,0.0129,0.10169,-0.07242
12301203,Wittenau Süd,14476.0,7.23319,2.20768,11.28765,26.28049,-0.95742,-0.40213,0.19129,-3.08395
12301204,Wittenau Nord,6167.0,3.63636,0.98701,6.19426,14.28571,-0.58391,-0.17099,0.59555,0.60829
12301205,Waidmannslust,4825.0,4.32414,1.32789,5.09845,9.46372,-0.52271,0.14983,0.3425,1.58591
12301206,Lübars,4969.0,3.16476,0.84829,3.13946,4.80769,-0.9853,-0.21413,-0.12729,0.21586
12302107,Schorfheidestraße,3005.0,5.18162,1.38889,7.05491,19.49686,0.6461,-0.3051,1.70695,6.4791
12302108,Märkisches Zentrum,13526.0,12.1682,4.16557,27.45084,65.41752,-0.65434,0.1503,-0.23734,-1.53164
12302109,Treuenbrietzener Straße,11183.0,13.36155,4.20193,34.65975,67.71105,-1.51595,-0.23069,0.49114,-0.92887
12302110,Dannenwalder Weg,9957.0,12.84238,4.2972,31.00331,61.68831,0.52469,0.7653,1.60614,1.06494
12302211,Lübarser Straße,3280.0,6.65302,2.35415,7.07317,14.60674,-0.60787,0.15084,0.30186,-3.06394
12302212,Rollbergesiedlung,5472.0,11.74197,3.44828,30.64693,64.32749,-0.44553,0.44828,3.86909,8.24341
12304313,Borsigwalde,6452.0,7.45356,2.42411,11.34532,29.18033,-1.16553,-0.61111,-0.16119,4.09836
