id,name,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
05010207,Darbystraße,11492.0,5.98958,-,9.87752,68.15232,48.86878,20.74487,5.37963,55.36913,50.68744,28.79274,1.7366,32.25766,93.21267
05010208,Germersheimer Platz,7627.0,7.3107,-,7.01513,52.18914,31.03448,17.85761,2.98623,56.1674,45.96774,16.92726,1.95673,34.62266,100.0
05010209,An der Kappe,6098.0,3.60656,-,2.28717,54.21965,28.48475,12.34831,1.70648,65.33865,27.7533,2.33801,1.98541,41.32798,17.05477
05010310,Eckschanze,3880.0,6.40394,-,8.57988,55.32258,32.68041,19.02062,3.8119,54.06504,37.35119,6.38108,1.825,35.88325,100.0
05010311,Eiswerder,5670.0,6.58979,-,4.9447,75.61807,51.23457,27.23104,2.35831,78.62694,42.10526,3.83549,1.1582,26.25573,72.99824
05010312,Kurstraße,7117.0,7.27674,-,12.47031,69.20821,51.01869,34.9164,4.1483,55.85513,42.3795,1.19966,1.50105,32.0711,92.53899
05010313,Ackerstraße,6704.0,6.65083,-,7.93651,58.13118,38.03699,22.65811,3.03367,57.66952,38.48921,1.417,1.68049,35.42079,96.49463
05010314,Carl-Schurz-Straße,11968.0,5.71211,-,7.4856,54.79769,35.89572,19.53543,2.49319,55.47476,33.80749,25.34915,1.85445,35.7444,41.46892
05010339,Freiheit,974.0,3.62319,-,0.0,89.80263,65.81109,59.44559,49.40094,95.33679,28.09773,0.0,0.75975,17.85934,100.0
05020415,Isenburger Weg,3885.0,1.03093,-,0.73801,33.33333,18.22394,4.81338,0.01851,51.87166,10.40462,0.0,1.85869,40.73102,99.92278
05020416,Am Heideberg,1709.0,1.91083,-,1.52964,14.51613,5.55881,1.63839,-0.08973,57.14286,25.0,0.0,2.14043,35.02633,100.0
05020417,Staakener Straße,5847.0,1.99387,-,1.86079,49.65986,27.36446,13.04943,3.5031,63.43381,25.3012,0.51871,2.02446,42.70173,83.05114
05020418,Spandauer Straße,4010.0,3.9261,-,3.79747,26.82563,18.40399,8.55362,1.70396,57.72595,28.18792,0.0,1.79526,36.67082,81.64589
05020419,Magistratsweg,7032.0,9.97024,-,5.20733,40.20522,23.79124,11.57565,2.15127,56.51106,51.22951,42.8827,1.82992,36.79366,91.52446
05020420,Werkstraße,929.0,0.0,-,0.0,28.64865,16.57696,6.24327,2.2605,63.7931,12.2449,6.2954,1.86006,38.84499,100.0
05020521,Döberitzer Weg,3095.0,1.53061,-,0.0,39.62264,26.33279,9.07916,2.33368,64.41281,10.68702,27.40501,1.74798,39.01551,98.25525
05020522,Pillnitzer Weg,7364.0,7.88235,-,8.7296,61.82573,42.99294,26.57523,6.83377,60.96065,58.44576,16.62791,1.65073,31.81681,80.41825
05020523,Maulbeerallee,12413.0,11.25251,-,12.6977,69.33031,53.97567,25.82776,7.58097,60.82346,61.55887,26.90467,1.52896,30.86603,99.97583
05020524,Weinmeisterhornweg,6134.0,2.55403,-,2.01311,34.28981,16.25367,6.92859,1.76582,48.47059,25.26596,0.0,2.18438,46.306,71.32377
05020625,Borkumer Straße,7482.0,5.60876,-,6.55567,59.5679,31.83641,17.50869,2.08466,61.29771,33.52794,0.38517,1.83988,37.8189,93.57124
05020626,Adamstraße,19359.0,3.83305,-,7.04054,56.7467,35.95744,23.94752,9.63519,70.51337,24.20835,2.29505,1.77199,35.24676,99.77788
05020627,Tiefwerder,4059.0,5.73394,-,9.52381,59.27419,37.29983,20.00493,5.37392,58.99015,48.3871,0.0,1.7662,37.01035,85.71077
05020628,Graetschelsteig,1984.0,6.35838,-,3.7889,44.21488,21.42137,9.77823,1.11324,53.60825,28.65169,84.8537,2.01109,39.24798,100.0
05020629,Börnicker Straße,4413.0,0.0,-,1.51685,33.40757,13.84546,6.9114,1.28211,39.01639,19.27711,0.0,2.33492,55.3109,3.71629
05030730,Zitadellenweg,3938.0,0.87146,-,3.57143,67.26695,52.89487,16.83596,2.04462,64.55505,21.82131,0.0,1.41544,28.36135,54.69782
05030731,Gartenfelder Straße,11622.0,5.78292,-,6.40152,62.65398,40.38031,18.6973,2.02628,51.72572,41.3273,61.20903,1.81036,34.00026,26.01962
05030832,Rohrdamm,11692.0,4.68632,-,6.82972,61.78782,42.13137,23.35785,2.91893,61.58916,36.2019,0.0,1.70997,35.40874,84.82723
05030833,Motardstraße,1545.0,4.8048,-,0.0,92.52874,80.84142,73.65696,0.878,97.3638,14.50313,0.0,0.38058,10.06926,100.0
05040934,Alt-Gatow,3965.0,1.44033,-,0.999,55.09677,30.94578,22.9256,1.36435,89.989,17.83217,5.68407,1.82018,43.13342,0.0
05040935,Groß-Glienicker Weg,415.0,0.0,-,0.0,20.33898,23.37349,17.59036,2.99706,75.34247,15.625,34.65347,1.86024,35.73976,0.0
05040936,Jägerallee,9855.0,1.44479,-,0.82797,26.73772,16.05277,5.4896,1.06017,44.54713,10.22222,0.0,2.06829,48.06322,0.0
05040937,Kladower Damm,2151.0,0.0,-,1.04849,24.0,13.66806,5.48582,1.52865,68.64407,5.55556,0.0,2.22408,49.52999,0.0
05040938,Kafkastraße,3670.0,0.0,-,0.0,28.83333,13.07902,5.3951,1.69243,57.57576,3.42857,0.0,2.2376,49.27493,0.0
06010101,Fichtenberg,6829.0,0.56899,-,2.10166,39.32347,22.87304,12.30048,1.06881,55.35714,6.76796,0.79388,2.09167,45.66086,0.0
06010102,Schloßstraße,8788.0,2.45262,-,5.93434,54.9142,33.69367,18.86664,-0.02543,58.80579,19.41217,0.34644,1.91602,42.79734,0.0
06010103,Markelstraße,6300.0,1.82482,-,5.62771,44.98934,29.63492,14.98413,0.11201,54.76695,14.375,0.0,1.83381,39.99,0.0
06010204,Munsterdamm,6914.0,3.43284,-,4.71038,48.74517,31.80503,15.62048,1.56484,59.16667,23.05263,0.05248,1.73474,37.18759,11.13682
06010205,Südende,9560.0,2.04962,-,5.13752,46.48094,28.5251,14.04812,0.68985,62.76992,20.13367,0.49038,1.88755,41.79467,4.53975
06010206,Stadtpark,7685.0,3.24675,-,6.0,42.7762,26.79245,14.37866,0.97201,63.16742,24.94715,0.0,1.91711,40.23878,0.0
06010207,Mittelstraße,7771.0,2.73973,-,5.18648,52.50236,30.20203,15.80234,0.32479,64.57655,21.66818,1.39451,1.95676,41.48424,0.0
06010208,Bergstraße,6798.0,1.97869,-,7.13246,44.76295,29.90585,16.50485,2.70103,60.42781,14.34263,0.87883,1.8529,40.39144,0.0
06010209,Feuerbachstraße,9026.0,2.40202,-,5.6391,50.22143,30.04653,15.82096,0.38198,56.79272,19.80676,5.80993,1.89619,39.69854,0.0
06010210,Bismarckstraße,4874.0,3.38983,-,6.03113,39.45783,25.76939,13.29503,0.3423,64.96914,21.53025,1.62362,1.89988,38.53016,0.0
06020301,Alt-Lankwitz,4994.0,2.87611,-,3.32447,35.75342,20.30437,9.61153,0.46409,50.41667,15.02347,0.0,1.97557,41.63636,0.0
06020302,Komponistenviertel Lankwitz,5542.0,1.83246,-,2.49602,42.93785,21.92349,10.82642,1.21781,54.5,19.55645,2.72206,1.90689,42.22411,0.0
06020303,Lankwitz Kirche,7395.0,4.94234,-,4.90798,48.25243,27.27519,13.76606,0.97809,62.37721,27.56757,15.04301,1.83056,37.03489,0.0
06020304,Kaiser-Wilhelm-Straße,6744.0,3.96825,-,5.71784,45.13966,25.83037,13.04864,1.20023,60.22727,26.63252,28.99015,1.94736,39.70922,0.0
06020305,Gemeindepark Lankwitz,11433.0,2.72374,-,5.82865,46.87868,31.63649,16.93344,1.24083,62.13843,20.20374,5.49487,1.73918,35.02248,49.62827
06020306,Lankwitz Süd,6450.0,2.10016,-,2.81057,28.79915,18.0,7.36434,0.44306,55.78947,16.75,7.93748,2.08171,45.15535,48.58915
06020407,Thermometersiedlung,4593.0,5.21921,-,7.35412,72.04819,46.96277,22.64315,-1.90079,72.88462,35.85912,0.0,1.74679,34.50468,100.0
06020408,Lichterfelde Süd,6827.0,2.73973,-,5.05796,46.25984,25.4138,14.38406,5.46018,72.40326,25.86016,12.09509,2.02475,41.00688,41.92178
06020409,Königsberger Straße,8200.0,3.23077,-,2.54032,39.95118,23.7439,13.2439,2.26117,59.30018,24.5283,0.48,1.91963,43.29805,0.0
06020410,Oberhofer Platz,7119.0,0.69541,-,2.34987,25.31083,17.71316,10.21211,1.39456,63.82393,18.81188,0.14335,2.07276,46.14384,0.0
06020411,Schütte-Lanz-Straße,8494.0,2.17687,-,2.24215,37.40795,21.92136,9.57146,1.17596,59.40959,25.52301,0.0,2.01071,43.13986,0.0
06030501,Berlepschstraße,5898.0,1.88953,-,1.20413,32.76723,22.68566,14.93727,6.3382,77.41203,11.7284,0.0,1.96151,42.70041,0.0
06030502,Zehlendorf Süd,5555.0,3.57895,-,5.11204,44.06332,21.53015,10.76508,2.04948,61.70569,28.87189,0.0,1.91593,38.04752,0.0
06030503,Zehlendorf Mitte,11600.0,1.98105,-,3.16567,45.08102,25.5,13.07759,1.24295,64.33751,10.56231,1.98444,2.09397,44.11276,0.0
06030504,Teltower Damm,11122.0,0.60606,-,1.38361,35.81236,20.6168,11.00521,1.76083,63.39869,5.64593,0.26576,2.09351,47.02059,0.0
06030605,Botanischer Garten,6935.0,2.04978,-,2.49544,37.23296,25.62365,14.60707,1.00545,59.03258,13.84615,0.60257,1.99452,44.64484,0.0
06030606,Hindenburgdamm,5223.0,3.76712,-,3.17741,47.05882,30.36569,17.00172,0.0349,65.76577,20.46332,1.0833,1.71185,37.5696,0.0
06030607,Goerzwerke,3020.0,0.0,-,2.61538,38.77069,33.37748,22.21854,-5.1187,61.10283,6.58106,0.0,1.74801,35.07318,40.36424
06030608,Schweizer Viertel,13113.0,1.22039,-,1.3998,40.04721,24.86083,11.76695,1.69176,65.78095,10.94312,0.21942,1.8834,43.39396,0.0
06030609,Augustaplatz,12047.0,3.68705,-,2.08986,35.86171,22.61974,12.38483,0.87136,57.97587,18.91485,4.02065,1.98273,44.51963,0.0
06030610,Lichterfelde West,8103.0,1.27551,-,1.67224,33.69345,20.99223,11.51425,0.22611,55.51983,11.81486,0.07597,2.11416,49.55634,0.0
06040701,Wannsee,10113.0,0.62267,-,1.34183,33.42923,20.60714,11.68793,2.88303,68.35871,5.33597,1.36497,2.1503,52.81904,0.0
06040702,Düppel,5292.0,1.14504,-,2.39013,32.11823,18.97203,8.25775,0.45924,61.32723,4.8,5.76225,1.94123,44.36357,0.0
06040703,Nikolassee,10851.0,0.51929,-,2.15898,26.62376,25.32485,17.45461,1.98242,69.16579,3.50575,3.49817,2.09207,50.88821,0.0
06040804,Krumme Lanke,7585.0,0.0,-,1.3597,27.80488,16.76994,8.79367,0.52159,57.27136,4.11215,0.0,2.42479,57.64957,0.0
06040805,Fischerhüttenstraße,5405.0,0.64935,-,2.0073,38.55422,20.57354,10.56429,0.78786,49.91243,8.42105,0.56327,2.15449,50.11859,0.0
06040806,Fischtal,7299.0,1.36986,-,1.95077,21.14428,14.39923,7.45308,0.09179,60.84559,7.20339,0.0,2.14166,43.7612,0.0
06040807,Zehlendorf Eiche,5770.0,0.76046,-,2.56937,35.87786,21.17851,11.24783,-0.48518,67.95069,14.28571,0.0,2.09705,48.00277,0.0
06040808,Hüttenweg,4592.0,1.26582,-,1.92616,52.46327,38.87195,17.26916,3.0282,74.40101,5.93923,0.0,1.75261,41.59451,0.0
06040809,Thielallee,5136.0,0.63898,-,1.28411,36.55685,31.83411,21.47586,3.46418,74.61469,3.10825,0.0,2.04907,51.92523,0.0
06040810,Dahlem,7091.0,0.65531,-,0.91346,42.73233,28.20477,15.93569,0.65994,67.16814,6.95297,0.0,2.34509,64.83853,0.0
07010101,Wittenbergplatz/Viktoria-Luise-Platz,10130.0,2.5974,-,11.11111,73.2577,48.42053,31.01678,6.09393,62.34882,15.31339,7.07035,1.854,43.68904,0.0
07010102,Nollendorfplatz,15907.0,4.16901,-,20.99759,77.65082,53.79393,32.77174,1.93031,65.85459,30.42427,18.62711,1.76476,38.94487,25.71824
07010103,Barbarossaplatz,10257.0,2.91577,-,8.15348,50.0,36.64814,21.96549,1.05347,53.43986,17.87319,0.4948,1.88076,42.31013,0.0
07010104,Dennewitzplatz,13701.0,5.60166,-,26.72414,74.41204,57.28049,35.42077,0.39265,70.2246,32.59615,34.52467,1.59543,34.535,75.86308
07020201,Bayerischer Platz,10496.0,2.62881,-,5.82481,52.98954,33.74619,18.50229,1.72435,54.42842,16.48873,7.9804,2.06764,45.71627,0.0
07020202,Volkspark (Rudolf-Wilde-Park),10237.0,2.66393,-,7.9602,61.59317,41.58445,25.09524,2.98377,56.40327,25.18016,12.55126,1.72384,38.70489,12.32783
07020203,Kaiser-Wilhelm-Platz,17768.0,2.97849,-,14.31072,58.93333,42.40207,24.98312,0.99768,61.34264,23.49045,9.16448,1.72783,40.40111,32.99752
07020204,Schöneberger Insel,11779.0,3.26493,-,11.27493,48.36795,34.86714,20.94405,1.31264,53.95217,18.55856,0.51554,1.81399,40.64021,99.87265
07030301,Friedenau,24695.0,1.25945,-,4.38963,40.06572,26.02146,14.42802,2.36267,55.06596,12.14397,0.4419,1.97821,44.83608,0.0
07030302,Ceciliengärten,9351.0,0.99602,-,4.91614,41.78794,30.03957,15.81649,1.59946,55.24003,12.42284,4.83227,1.99679,43.29216,3.55042
07030303,Grazer Platz,12334.0,3.08908,-,7.75488,61.42786,41.57613,21.17723,1.04968,68.26187,28.02997,0.29037,1.77736,36.56065,10.33728
07040401,Neu-Tempelhof,18419.0,3.28754,-,6.16516,52.40711,38.84576,21.48325,5.23894,69.59818,17.49156,34.31714,1.62479,36.52831,8.67039
07040402,Lindenhofsiedlung,2293.0,0.0,-,6.88666,38.87043,19.75578,7.98081,0.84475,57.37705,27.32919,0.0,1.95421,33.98517,40.64544
07040403,Manteuffelstraße,23743.0,3.94379,-,6.87558,57.94917,34.7513,18.72552,1.48237,59.24426,30.36925,7.91824,1.82129,37.23872,1.26774
07040404,Marienhöhe,5102.0,4.65632,-,5.14557,44.84375,24.01019,11.48569,0.68878,60.9215,49.27536,0.0,2.07291,39.18444,5.01764
07040405,Rathaus Tempelhof,11155.0,3.60866,-,5.44919,67.71379,41.38055,23.48723,4.02096,66.0687,32.93089,4.33387,1.56038,33.70668,39.19319
07040406,Germaniagarten,3911.0,5.56962,-,17.99544,76.52174,51.44464,32.01227,5.29918,53.03514,40.22203,0.0,1.43851,30.47226,100.0
07050501,Rathausstraße,16062.0,4.65116,-,6.95802,65.6697,37.42373,19.33134,2.56597,61.5781,32.49909,9.0218,1.80445,36.35817,35.033
07050502,Fritz-Werner-Straße,8120.0,4.19236,-,3.93233,63.21195,35.55419,20.67734,4.57344,59.08279,27.57282,11.56496,1.67106,34.47537,84.23645
07050503,Eisenacher Straße,9145.0,3.01205,-,5.03067,52.85068,29.49153,14.25916,1.38852,58.66564,28.52143,1.64648,1.87086,36.72182,73.67961
07050504,Imbrosweg,5588.0,5.25452,-,4.93916,51.25149,30.22548,12.95634,1.49648,63.53591,34.64567,0.0,1.7058,37.41661,29.84968
07050505,Hundsteinweg,10586.0,2.56148,-,2.88372,49.93598,26.02494,11.31683,1.60364,67.69616,34.12774,6.76157,1.80106,38.73304,10.78783
07050506,Birnhornweg,2305.0,1.26582,-,0.97879,43.83954,24.77223,11.71367,3.8368,68.51852,17.64706,0.0,2.06334,46.65119,0.0
07060601,Marienfelder Allee Nordwest,10109.0,5.51537,-,5.78158,63.30517,38.83668,21.01098,2.0533,77.07156,52.98507,18.07574,1.58997,32.33238,18.85449
07060602,Kirchstraße,4638.0,1.93705,-,2.60504,34.12921,21.49633,9.42216,1.75825,51.48741,23.28042,3.9267,2.01811,43.76585,9.03407
07060603,Marienfelde Nordost,3176.0,3.79747,-,1.693,77.33538,41.49874,24.37028,11.70604,83.07494,31.67785,0.0,1.57683,32.97827,100.0
07060604,Marienfelde Süd,14304.0,4.97771,-,6.41776,54.67498,34.91331,12.75867,2.19015,55.34247,39.63303,43.71389,1.74217,36.38038,77.43988
07070701,Kettinger Straße/Schillerstraße,10474.0,2.32068,-,1.82865,36.46029,19.25721,8.6118,1.29051,58.64745,25.74257,6.40016,2.03084,43.64932,41.87512
07070702,Alt-Lichtenrade/Töpchiner Weg,10801.0,2.00602,-,3.03138,33.43301,18.04463,6.69382,0.9407,54.08022,27.07355,11.139,1.92417,41.6766,15.93371
07070703,John-Locke-Straße,7304.0,6.02056,-,5.31646,41.04628,22.41238,9.77547,1.54017,59.80392,37.52013,44.23775,1.84625,43.02245,63.25301
07070704,Nahariyastraße,8390.0,8.64865,-,8.1959,58.13559,35.18474,17.56853,5.49914,74.08412,64.45087,20.66816,1.57235,35.79738,75.32777
07070705,Franziusweg/Rohrbachstraße,6973.0,1.64918,-,1.6734,26.67845,15.47397,6.52517,0.83168,47.69231,18.13602,0.0,2.1556,47.40642,0.0
07070706,Horstwalder Straße/Paplitzer Straße,3919.0,2.80612,-,1.54827,34.17323,19.74994,12.73284,6.01783,80.16032,27.06131,0.0,1.8395,39.94335,0.0
07070707,Wittelsbacherstraße,2936.0,0.0,-,0.69284,29.93492,15.3951,7.86785,2.12927,54.54545,16.42512,0.0,2.30177,50.78678,16.82561
08010115,Hasenheide,874.0,5.12821,-,0.0,45.03817,40.84668,26.08696,1.17346,50.4386,19.71831,0.0,1.6087,39.06865,98.51259
08010116,Wissmannstraße,3576.0,6.55738,-,31.92182,77.43271,55.17338,35.98993,1.85259,65.73427,34.11867,14.11765,1.47903,33.89933,100.0
08010117,Schillerpromenade,15949.0,5.58573,-,21.95668,68.48398,48.99994,33.04909,-0.10834,55.22671,28.01242,6.4556,1.59778,33.72186,100.0
08010118,Silbersteinstraße,11755.0,8.06686,-,15.99045,87.5969,58.71544,36.04424,0.09758,65.58886,44.47814,10.21767,1.39192,29.94556,100.0
08010211,Flughafenstraße,9929.0,5.47809,-,21.31519,80.61367,57.65938,38.97673,-0.60578,57.39018,31.82202,7.57482,1.48061,32.71347,100.0
08010212,Rollberg,7432.0,8.08416,-,22.73663,88.00513,66.15985,33.77287,-0.03767,73.66534,46.03175,67.49925,1.18689,30.14384,100.0
08010213,Körnerpark,12649.0,6.53344,-,19.20857,78.47328,53.17416,34.83279,-0.77445,57.76214,35.87065,5.1096,1.47798,31.93636,100.0
08010214,Glasower Straße,8063.0,6.67331,-,15.17165,82.74268,55.12836,34.66452,-0.47914,65.25939,38.91229,1.8326,1.43991,29.93997,100.0
08010301,Reuterkiez,27792.0,5.38608,-,17.20203,64.14999,47.50288,30.83261,0.57567,56.7044,24.24779,3.33984,1.58661,35.2314,100.0
08010302,Bouchéstraße,3670.0,3.64238,-,8.30671,59.22921,34.82289,21.03542,1.14124,59.32642,37.28571,0.0,1.92916,36.83161,100.0
08010303,Donaustraße,8512.0,5.92105,-,25.38226,81.85941,60.18562,39.9906,-0.16375,57.75558,34.55765,3.27238,1.48708,32.27103,100.0
08010404,Rixdorf,23647.0,6.25511,-,18.26923,76.21372,52.55635,34.85432,1.11922,60.28876,32.22325,4.60189,1.49918,32.99471,95.68656
08010405,Hertzbergplatz,9145.0,5.65167,-,11.82692,69.26471,46.51722,31.60197,1.364,50.65744,31.33455,0.91245,1.60306,32.75418,100.0
08010406,Treptower Straße Nord,7071.0,9.28668,-,16.93252,85.45322,56.51252,36.30321,2.29667,54.6942,49.42529,2.67934,1.47674,29.24226,100.0
08010407,Gewerbegebiet Ederstraße,835.0,4.70588,-,0.0,53.57143,42.39521,29.1018,1.88582,63.78601,24.77477,20.29598,1.63713,33.38323,100.0
08010508,Weiße Siedlung,5614.0,9.34211,-,18.29105,86.92253,69.71856,33.06021,-0.1148,79.47198,60.86442,6.74603,1.65105,26.23477,100.0
08010509,Schulenburgpark,9489.0,10.26786,-,18.27795,87.02811,64.62219,29.276,-0.67772,83.58531,67.21893,36.99495,1.21509,26.24808,100.0
08010510,Gewerbegebiet Köllnische Heide,502.0,6.0241,-,0.0,92.68293,68.7251,52.98805,11.99588,67.66917,38.5214,0.0,0.93825,24.71315,65.33865
08020619,Buschkrugallee Nord,10947.0,8.68217,-,9.53791,77.83529,52.51667,30.92171,3.18752,68.2127,46.0452,6.12207,1.51768,30.50808,70.91441
08020620,Tempelhofer Weg,9286.0,5.16484,-,7.86517,74.44996,41.83717,20.50398,1.44914,60.18908,43.90104,26.61795,1.58421,32.68221,100.0
08020621,Mohriner Allee Nord,2322.0,0.0,-,0.85106,45.92391,24.76314,8.65633,1.10672,68.65672,11.56069,0.0,2.05082,45.17485,90.95607
08020622,Parchimer Allee,14255.0,3.443,-,6.83507,43.58722,26.16626,12.36759,1.15942,61.14577,38.5214,14.13911,1.73644,35.3845,23.85128
08020623,Ortolanweg,1289.0,4.34783,-,3.49462,55.81395,27.30799,12.25756,0.23225,63.29114,48.27586,0.0,1.51047,33.73545,100.0
08020624,Britzer Garten,1265.0,5.83333,-,0.0,49.13793,31.46245,12.09486,0.97402,63.39869,26.66667,0.0,1.94862,39.45929,90.83004
08020625,Handwerker-Siedlung,3337.0,2.09974,-,5.08658,46.74157,26.8205,13.60503,0.63596,64.75771,23.94015,8.2458,1.95954,39.57507,72.13066
08020726,Buckow West,8344.0,2.69939,-,2.72517,38.73484,22.85475,9.77948,1.27629,60.04902,24.72067,15.39363,1.86314,39.92066,59.56376
08020727,Buckow Mitte,11651.0,3.99667,-,3.44828,52.84507,25.77461,10.66861,2.34402,70.95736,36.73111,6.56077,1.87486,38.0285,89.30564
08020728,Buckow Ost,8444.0,4.96109,-,6.36499,63.23731,37.96779,19.09048,3.47378,66.31514,42.88577,26.90861,1.78802,37.21885,93.34439
08030829,Gropiusstadt Nord,12454.0,7.10744,-,7.46735,79.12088,48.12912,19.54392,1.37243,74.48644,52.77021,0.0,1.62101,34.31942,99.6467
08030830,Gropiusstadt Süd,7321.0,4.10156,-,5.50076,75.94655,37.85002,14.50621,0.8236,72.78719,40.84967,0.0,1.62123,38.30378,100.0
08030831,Gropiusstadt Ost,17099.0,5.9074,-,7.21888,74.88263,48.21335,19.69121,1.99986,79.41788,49.09213,57.18419,1.64647,33.81747,94.21019
08040932,Goldhähnchenweg,2879.0,2.25225,-,3.86221,63.81156,29.24627,11.87912,2.19469,69.59064,51.98777,0.0,1.87322,36.37409,100.0
08040933,Vogelviertel Süd,4129.0,2.28426,-,3.38983,58.58369,29.32914,12.32744,0.95977,73.08448,21.97309,6.30631,1.81448,38.07823,75.19981
08040934,Vogelviertel Nord,2688.0,4.91228,-,3.39559,52.99335,29.38988,11.71875,1.07095,67.93651,36.58537,7.95181,1.91332,41.86496,100.0
08041035,Blumenviertel,8103.0,3.43558,-,1.23987,52.33716,29.06331,11.77342,2.13916,68.97275,22.56169,0.0288,1.98581,44.30803,0.0
08041036,Zittauer Straße,6765.0,2.04678,-,1.29241,39.57895,20.23651,7.7901,0.15999,57.87476,13.82488,6.57417,2.06445,44.01419,85.23282
08041037,Alt-Rudow,9682.0,2.56937,-,3.46097,42.88922,22.46437,10.1322,1.43204,61.87564,37.15596,5.37613,1.97573,41.30469,36.75893
08041038,Waßmannsdorfer Chaussee,6913.0,0.5698,-,2.61538,38.70353,21.06177,7.17489,1.36024,64.51613,19.23077,0.41573,1.97671,43.3152,92.47794
08041039,Frauenviertel,3858.0,2.02247,-,3.33839,48.8,28.38258,9.46086,0.06489,54.52055,24.62006,56.1516,1.49663,31.90021,6.50596
08041040,Waltersdorfer Chaussee Ost,7987.0,3.99568,-,2.71297,37.01068,21.69776,8.31351,1.41825,71.08434,28.22719,29.5831,1.80255,38.02917,85.4138
09010101,Elsenstraße,11934.0,2.93427,-,4.59067,38.61629,28.28892,17.65544,3.0129,54.53251,22.05526,20.36062,1.58245,34.71887,70.43741
09010102,Am Treptower Park Nord,70.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09010201,Am Treptower Park Süd,4319.0,0.0,-,2.54777,25.54479,15.14239,7.84904,1.49909,41.88791,17.55952,17.06331,1.8921,40.17411,0.0
09010202,Köpenicker Landstraße,6823.0,4.68432,-,1.92708,29.06574,12.28199,7.89975,2.7376,53.80334,23.01887,26.62379,1.97406,35.48307,0.0
09010301,Baumschulenstraße,15387.0,3.11284,-,1.79538,23.37963,12.40658,7.29837,1.80327,53.33927,25.09294,10.2317,1.93897,37.14291,3.10652
09010302,Späthsfelde,2906.0,0.0,-,1.13269,34.90364,20.06194,8.6373,0.44838,74.9004,6.22222,0.0,1.85306,41.32347,84.41156
09010401,Johannisthal West,8203.0,3.15399,-,1.19466,17.2524,7.15592,3.98635,1.58961,56.88073,27.76025,21.14547,1.96574,38.0139,13.39754
09010402,Johannisthal Ost,11480.0,2.52525,-,3.55774,28.26291,15.82753,9.87805,5.44478,76.98413,14.85871,23.10626,1.71742,37.59251,11.68118
09020501,Oberschöneweide West,6683.0,4.89335,-,6.75287,38.41567,24.22565,18.22535,5.58504,50.90312,34.86239,13.12785,1.56142,34.17447,95.31647
09020502,Oberschöneweide Ost,14865.0,3.56915,-,4.54968,28.42105,16.33367,10.83754,3.64041,57.04531,37.34257,36.98744,1.81157,35.34067,21.4598
09020601,Schnellerstraße,7658.0,4.54016,-,2.27088,26.62511,18.92139,13.98537,1.21141,58.07656,36.19048,14.38421,1.76077,35.94085,58.56621
09020602,Oberspree,3512.0,1.97044,-,1.98198,11.63311,5.3246,2.61959,0.46467,50.0,24.4186,40.11156,1.96014,37.42967,53.13212
09020701,Adlershof West,1259.0,0.79576,-,0.0,46.49123,50.11914,44.16203,0.46125,65.46763,2.33813,11.04369,1.59492,40.5552,50.03971
09020702,Adlershof Ost,16091.0,4.26966,-,2.22949,23.80535,11.94457,8.30278,2.1273,62.87425,27.94793,17.18534,1.90001,38.66373,6.1898
09020801,Spindlersfeld,2935.0,4.30108,-,3.36449,7.91855,6.74617,3.85009,1.31624,59.29204,29.09091,57.11722,2.05997,38.14037,0.0
09020802,Köllnische Vorstadt,7737.0,2.88858,-,2.2946,23.24472,15.29016,10.65012,4.55491,50.48544,27.21598,28.38499,1.90526,36.21985,50.31666
09030901,Dorf Altglienicke,12998.0,0.64695,-,0.82645,22.84173,12.08647,6.13171,2.60813,67.75408,17.02128,3.90312,1.89998,40.63387,32.17418
09030902,Wohngebiet II,5667.0,5.82363,-,5.98477,16.48148,11.45227,5.50556,0.64886,39.10256,36.45485,7.23192,1.69102,31.40498,69.4018
09030903,Kölner Viertel,8063.0,4.72637,-,5.10678,23.42074,15.91219,7.23056,3.96133,79.07376,23.67491,66.89246,1.51631,35.58961,0.0
09031001,Bohnsdorf,12776.0,1.84645,-,1.24957,18.83777,10.43363,6.77051,2.97966,61.27168,13.42201,10.09806,1.94458,40.25227,53.17783
09031101,Grünau,6041.0,2.76382,-,1.15012,23.39901,11.09088,8.19401,2.86563,67.87879,31.51261,6.09679,2.00513,41.23341,0.09932
09031201,Karolinenhof,1799.0,0.0,-,0.0,16.73469,7.61534,3.50195,0.83755,68.25397,6.66667,0.0,2.23457,51.55809,0.33352
09031202,Schmöckwitz/Rauchfangswerder,2475.0,0.0,-,1.02916,11.08247,7.91919,4.80808,0.89485,57.98319,12.72727,0.0,2.15434,49.37131,58.86869
09041301,Kietzer Feld/Nachtheide,14437.0,2.61438,-,1.22483,16.92771,7.48078,5.09109,3.41162,77.0068,23.87006,23.4653,2.11117,39.13694,1.01822
09041302,Wendenschloß,1812.0,0.0,-,0.0,14.78873,8.0574,3.53201,1.13246,62.5,20.3125,0.31612,2.27594,54.45088,0.0
