id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,s1_percentage_unemployed,s2_percentage_long_term_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d2_percentage_long_term_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,z_s1_percentage_unemployed,z_s2_percentage_long_term_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d2_percentage_long_term_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
02050601,Hausburgviertel,8900.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.38326,1.75674,10.02247,18.71102,-1.03317,-0.34097,-0.24947,-3.83233,0.07957,-0.23247,-0.25883,-0.43271,-0.84444,-0.21767,mittel,-0.14318,8900.0,2.18023,-,9.56341,35.22191,27.55056,19.46067,2.7902,49.01848,16.46235,10.89276,1.73539,38.37191,100.0
02050602,Samariterviertel,21064.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.55297,1.50599,9.36194,14.71711,-1.64876,-0.4277,-0.6783,-2.71157,-0.21132,-0.46739,-0.33638,-0.64163,-1.65672,-0.42706,mittel,-0.79785,21064.0,2.3212,-,9.44162,31.2126,26.88948,18.81884,3.02239,42.65893,13.84457,6.22414,1.69816,37.90448,45.44246
02050801,Traveplatz,19093.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.26928,1.74356,12.03582,23.64721,-1.00598,-0.29983,0.06411,-3.59194,0.03963,-0.24482,-0.02246,-0.1745,-0.40215,-0.10366,mittel,-0.11426,19093.0,2.86396,-,8.0326,36.6782,30.40381,22.31184,3.39206,50.42254,18.85498,12.49647,1.67904,36.4058,55.30299
02050802,Boxhagener Platz,20431.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.9974,1.25513,7.32221,11.17155,-0.96923,-0.29548,-0.59574,-3.09438,-0.40597,-0.70242,-0.57585,-0.82709,-2.51133,-0.64736,mittel,-0.07518,20431.0,1.97109,-,6.11702,27.87072,28.43228,21.21776,3.52712,37.46251,8.99906,4.12696,1.74695,39.71201,68.65547
02050803,Stralauer Kiez,6986.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.28931,1.81691,9.63355,20.97187,-0.77037,-0.23913,-1.5697,-8.32261,0.04665,-0.1761,-0.30449,-0.31445,-0.74839,-0.19292,mittel,0.13631,6986.0,4.09683,-,6.04167,33.68298,28.4426,20.2548,3.97011,41.06007,11.66786,12.69724,1.88262,39.25537,99.25565
02050804,Stralauer Halbinsel,4171.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.85229,0.54329,3.06881,2.50991,0.03422,-0.16122,-0.27405,-1.6312,-1.1575,-1.36933,-1.07521,-1.28018,-4.88222,-1.25851,hoch,0.99198,4171.0,1.49254,-,2.1322,26.71395,21.45768,12.49101,2.54815,62.1881,12.32604,2.27015,1.48478,37.32462,0.0
03010101,Bucher Forst,3928.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.64064,2.1666,9.11405,16.04538,-2.12678,-0.36336,-0.07612,-0.29016,-0.18061,0.15152,-0.36548,-0.57215,-0.96672,-0.2492,mittel,-1.30622,3928.0,3.28467,-,0.94637,16.32353,11.93992,7.84114,1.77502,53.8961,19.80519,30.89277,1.96105,41.3638,19.60285
03010102,Buch,11685.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.91921,3.09503,16.49123,41.03009,-1.98312,-0.84186,0.064,-2.86304,0.61768,1.02135,0.50062,0.73479,2.87444,0.74096,mittel,-1.15344,11685.0,6.10134,-,2.11382,22.41551,13.09371,9.43945,4.38011,76.15594,28.84972,48.4975,1.88549,32.71151,73.92383
03020203,Blankenfelde,2116.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.7729,1.53965,3.82798,7.50853,-0.82955,-1.06972,0.39637,-0.6475,-0.48462,-0.43586,-0.98609,-1.0187,-2.92527,-0.75406,mittel,0.07337,2116.0,2.3622,-,0.0,10.08646,4.82042,1.55955,-0.51875,42.42424,37.03704,1.21335,2.01985,44.66588,92.34405
03020209,Niederschönhausen,14726.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.39362,1.01605,4.80103,6.68605,-0.75041,-0.39015,-0.67256,-1.7429,-0.96785,-0.92641,-0.87185,-1.06173,-3.82784,-0.98672,mittel,0.15753,14726.0,0.81001,-,1.81745,20.03546,14.20617,8.61741,2.26006,55.63436,9.66962,4.145,1.74976,40.2774,21.54692
03020210,Herthaplatz,11132.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.84771,1.45298,6.2792,11.0137,-1.06592,-0.33122,0.43971,1.54067,-0.80876,-0.51706,-0.6983,-0.83535,-2.85947,-0.7371,mittel,-0.17801,11132.0,1.69903,-,1.92102,20.09524,12.32483,7.19547,3.43672,66.91635,21.26289,4.04004,1.83157,40.26734,24.61373
03020307,Buchholz,17930.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.25163,1.14224,5.84495,10.69225,-1.24093,-0.4323,-0.6831,-2.07051,-1.01759,-0.80818,-0.74929,-0.85217,-3.42723,-0.88345,mittel,-0.36413,17930.0,1.61177,-,2.7833,17.77842,10.99833,4.10485,1.09637,56.25,24.31259,8.43404,1.7633,39.65527,31.71779
03030405,Karow Nord,10986.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.91773,1.31524,9.16621,18.34727,-1.07941,-0.36002,-0.31753,-1.11545,-0.78422,-0.6461,-0.35936,-0.45174,-2.24142,-0.57778,mittel,-0.19235,10986.0,2.0,-,2.76855,17.9432,11.35081,5.70726,2.65318,59.48963,34.47154,19.69324,1.95849,35.69925,10.08556
03030406,Alt-Karow,8245.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.56458,0.87982,2.2074,3.71377,-0.47752,-0.12185,-0.12189,-0.78061,-1.2583,-1.05404,-1.17635,-1.2172,-4.70589,-1.21306,hoch,0.44775,8245.0,1.34328,-,0.8338,13.26007,7.30139,3.33535,1.12866,57.81818,15.96958,0.05571,2.02232,45.43238,6.40388
03030711,Blankenburg,6810.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.33945,0.77982,2.12922,3.27154,-0.71278,-0.35064,-0.55425,-0.98623,-1.33717,-1.14773,-1.18553,-1.24034,-4.91077,-1.26587,hoch,0.19755,6810.0,0.78278,-,0.52185,12.61101,5.22761,2.3348,0.54088,59.1195,8.55263,0.54738,2.00426,44.27254,99.64758
03030715,Heinersdorf,7388.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",4.35044,1.20289,5.536,9.58084,0.38737,-0.41837,1.23705,0.82449,-0.63263,-0.75136,-0.78556,-0.9103,-3.07985,-0.79391,mittel,1.36755,7388.0,3.41753,-,1.78827,29.71619,16.08013,11.53221,8.32699,88.02817,21.21573,9.013,1.95628,42.29034,2.3281
03030716,Märchenland,1138.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",4.2042,1.2012,2.6362,9.32203,0.47842,0.30701,0.41989,3.38144,-0.68386,-0.75295,-1.126,-0.92384,-3.48665,-0.89877,mittel,1.46438,1138.0,0.0,-,0.0,6.47482,3.16344,1.75747,0.87094,70.0,25.0,0.0,2.17223,44.62917,0.87873
03040508,Rosenthal,4530.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.42876,0.93912,4.74614,9.69945,-1.00527,-0.33274,-1.14006,-2.31134,-1.30588,-0.99848,-0.87829,-0.9041,-4.08675,-1.05346,hoch,-0.11351,4530.0,1.25,-,1.26761,29.81298,18.63135,5.36424,0.11026,61.31687,17.3516,1.2109,1.88499,41.91744,0.41943
03040512,Wilhelmsruh,9783.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.30684,0.98569,4.94736,8.93939,-1.41076,-0.79361,-0.23121,-0.67749,-0.99825,-0.95485,-0.85467,-0.94386,-3.75163,-0.96707,mittel,-0.54474,9783.0,1.95599,-,2.11689,21.83623,12.6035,5.71399,1.38626,55.81395,16.28352,1.11843,2.00082,40.87151,0.0
03040513,Schönholz,3412.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.03455,1.2605,3.54631,3.28152,-0.85408,-0.22773,0.62703,0.83824,-1.09364,-0.69739,-1.01915,-1.23981,-4.04999,-1.04398,hoch,0.04728,3412.0,0.87719,-,1.88133,23.44633,13.24736,6.27198,1.35688,51.40187,17.82178,0.35361,1.83529,41.60463,25.11723
03040614,Pankow Zentrum,35308.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.68113,1.59106,7.06639,11.23352,-1.32669,-0.47825,-0.93174,-2.89386,-0.51677,-0.38769,-0.60589,-0.82385,-2.3342,-0.6017,mittel,-0.45533,35308.0,2.88266,-,2.30698,18.83031,12.25218,6.93611,1.46478,51.04124,14.27365,24.98554,1.84678,39.14835,7.14286
03040818,Pankow Süd,34314.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.13168,1.83335,8.21531,15.20737,-1.33558,-0.29093,-0.61485,-3.17101,-0.35892,-0.16069,-0.471,-0.61598,-1.60659,-0.41414,mittel,-0.46479,34314.0,2.73973,-,2.92131,21.24467,14.0788,9.28484,1.58477,51.22411,16.67746,22.53036,1.95827,37.77231,27.68258
03050919,Gustav-Adolf-Straße,5564.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",6.6523,1.85834,10.22646,21.25341,0.43221,-0.11183,1.29788,2.52376,0.17382,-0.13728,-0.23488,-0.29972,-0.49806,-0.12839,mittel,1.41523,5564.0,3.7422,-,2.32766,34.12888,18.54781,15.63623,4.09488,88.85057,28.57143,45.84307,1.90439,33.78343,0.0
03050920,Weißer See,7397.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.83061,1.52656,7.12451,13.81407,-1.13054,-0.72841,-1.13289,-1.34341,-0.4644,-0.44812,-0.59906,-0.68886,-2.20044,-0.56722,mittel,-0.24673,7397.0,1.58103,-,1.22951,23.90469,12.91064,7.74638,1.58181,41.18674,15.26032,15.25424,1.8033,37.21265,0.0
03050923,Weißenseer Spitze,9098.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",5.92646,2.16294,9.2328,14.38569,-2.28194,-1.26588,-0.97012,-3.03474,-0.08047,0.14809,-0.35154,-0.65896,-0.94288,-0.24305,mittel,-1.47123,9098.0,1.75182,-,5.24515,23.9358,17.38844,11.69488,2.46095,44.17293,15.55977,14.15726,1.82579,38.80281,50.3847
03050924,Behaimstraße,5883.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.68531,2.59209,12.28965,20.46606,-2.14315,-0.93132,0.93849,0.10461,0.53573,0.55016,0.00734,-0.3409,0.75233,0.19393,mittel,-1.32363,5883.0,4.80962,-,5.42169,27.61468,20.78871,15.28132,3.89474,47.94216,25.4902,20.99548,1.85297,39.1489,38.99371
03050925,Komponistenviertel Weißensee,9468.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.23824,1.64936,8.87199,13.6939,-1.37538,-0.73751,-1.01394,-2.67095,-0.32159,-0.33307,-0.3939,-0.69515,-1.74371,-0.44948,mittel,-0.50711,9468.0,1.52144,-,3.5533,23.19639,15.46261,9.74863,3.06583,59.26327,20.1559,14.24916,1.84453,38.45025,0.0
03051017,Rennbahnstraße,4247.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.88612,1.63148,9.79515,19.37843,-0.63562,-0.54244,-0.19757,-2.06446,-0.09461,-0.34982,-0.28552,-0.3978,-1.12775,-0.2907,mittel,0.27961,4247.0,2.6764,-,4.18118,18.3121,17.40052,12.66777,3.13587,63.3829,24.23077,9.69163,1.70356,36.37579,12.55004
03051021,Buschallee,6503.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.5266,2.7511,10.97955,31.12094,-1.33911,-0.63873,0.13748,1.16703,0.48013,0.69913,-0.14647,0.21644,1.24923,0.32202,mittel,-0.46854,6503.0,4.3573,-,2.33266,23.20303,9.98001,7.3197,1.67503,72.05882,33.61345,31.91273,2.07889,35.94203,0.0
03051022,Hansastraße,4527.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.13562,2.13382,10.18334,30.09554,-1.18207,-0.64597,-0.92777,-5.59469,-0.35754,0.12081,-0.23995,0.16281,-0.31387,-0.08091,mittel,-0.30153,4527.0,3.32226,-,0.61728,12.87671,6.05257,3.18091,0.92328,59.02778,38.19444,26.30691,1.97526,35.18843,0.92777
03061126,Arnimplatz,15187.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.15455,1.63255,7.05208,9.62594,-1.03933,-0.26303,-0.43608,-1.20209,-0.35091,-0.34882,-0.60757,-0.90794,-2.21524,-0.57103,mittel,-0.14973,15187.0,2.30833,-,6.90583,28.87676,25.55475,17.78495,2.41521,45.46464,10.56788,6.0,1.78982,39.83631,80.14749
03061131,Falkplatz,10521.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.87028,1.39151,5.1516,5.81395,-0.97317,-0.29179,-0.62159,-1.00423,-0.4505,-0.57465,-0.83069,-1.10735,-2.96319,-0.76383,mittel,-0.07937,10521.0,2.33415,-,6.49087,36.28319,31.18525,22.23173,2.50664,41.51347,6.63755,6.08853,1.72265,38.77588,91.02747
03061227,Humannplatz,14520.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.58478,1.09714,5.91598,8.338,-1.48072,-0.64355,-0.99445,-4.47073,-0.55053,-0.85044,-0.74095,-0.97531,-3.11723,-0.80354,mittel,-0.61914,14520.0,1.22574,-,5.19054,30.32454,23.49862,15.73003,1.2778,46.97898,7.28329,15.43088,1.84146,39.49731,38.33333
03061228,Erich-Weinert-Straße,12619.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.03934,2.22222,9.23211,19.88255,-1.40029,-0.24678,-0.5612,-4.02256,-0.04093,0.20363,-0.35162,-0.37143,-0.56035,-0.14444,mittel,-0.53361,12619.0,2.44898,-,4.00593,32.47232,19.78762,13.65401,2.0845,46.48868,15.14793,26.67941,1.8954,36.75339,23.76575
03061332,Helmholtzplatz,22519.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.14219,1.43581,6.46565,8.06759,-0.90383,-0.45078,-0.64606,-1.8767,-0.35524,-0.53314,-0.67642,-0.98946,-2.55426,-0.65842,mittel,-0.00563,22519.0,1.17647,-,9.87514,32.68901,28.70465,19.23709,1.28699,44.85226,9.21269,6.05787,1.74808,41.37617,12.51832
03061429,Greifswalder Straße,10082.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.24803,3.18898,11.46598,39.22222,-0.82349,-0.62959,0.33738,0.74241,0.73288,1.10937,-0.08936,0.64022,2.39311,0.61688,mittel,0.07981,10082.0,4.3131,-,1.68211,34.96638,12.84467,8.10355,1.95379,67.68666,34.81013,31.47899,2.0489,35.53759,47.48066
03061430,Volkspark Prenzlauer Berg,3921.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",7.99347,4.24144,10.73706,17.10526,-5.09641,-0.47767,-2.08691,-13.03172,0.6437,2.0954,-0.17494,-0.51671,2.04745,0.52778,mittel,-4.46438,3921.0,4.06321,-,2.55517,62.15084,36.59781,31.77761,23.69952,91.49278,10.65041,40.7855,1.55904,26.70237,21.72915
03061434,Anton-Saefkow-Park,6238.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.94895,1.91437,7.69477,10.13269,-1.08296,-0.47858,-1.40361,-5.07046,-0.07259,-0.08479,-0.53211,-0.88144,-1.57093,-0.40495,mittel,-0.19613,6238.0,1.35135,-,5.26316,27.40899,22.37897,15.22924,2.62641,49.57895,8.16104,17.24868,1.97611,38.9455,87.83264
03061435,Conrad-Blenkle-Straße,3875.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",6.52249,2.23138,11.87097,29.42431,-2.92873,-1.29166,-1.50483,-4.44666,0.12834,0.21221,-0.04181,0.1277,0.42644,0.10993,mittel,-2.15908,3875.0,1.6129,-,4.66531,38.46154,24.90323,17.1871,2.6648,57.95796,18.60465,34.76431,1.92877,36.21987,61.41935
03061441,Eldenaer Straße,2560.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.32416,0.30581,1.09375,0.69156,0.20812,-0.10375,0.23978,-0.05471,-1.34253,-1.59182,-1.30709,-1.37529,-5.61673,-1.44785,hoch,1.17692,2560.0,0.0,-,0.0,32.17949,25.3125,13.39844,2.8519,54.51895,3.86905,0.0,1.34648,37.57109,0.0
03071536,Teutoburger Platz,10747.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.04347,1.2855,4.82925,7.46439,-0.84489,-0.13636,-0.95819,-2.25293,-0.74017,-0.67397,-0.86853,-1.02101,-3.30368,-0.8516,mittel,0.05705,10747.0,0.70588,-,6.43678,39.01322,33.75826,23.03899,1.23053,45.55735,5.02264,8.93985,1.83465,42.49177,6.41109
03071537,Kollwitzplatz,15635.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.25479,1.23926,4.73937,6.04563,-0.64277,-0.23792,-0.90463,-1.73984,-0.66614,-0.71729,-0.87909,-1.09523,-3.35775,-0.86554,mittel,0.27201,15635.0,1.10497,-,5.54939,39.98645,32.70867,23.2875,2.64109,48.75034,5.69014,8.9349,1.89255,44.87087,0.0
03071633,Thälmannpark,3010.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.54532,2.84174,13.3887,21.98391,-2.49266,-0.5766,-0.64638,-2.14399,0.48669,0.78405,0.13637,-0.26151,1.1456,0.29531,mittel,-1.69533,3010.0,4.60251,-,7.21477,43.11512,23.05648,14.18605,3.87903,61.59251,24.33735,61.10211,2.03621,39.91628,89.06977
03071638,Winsstraße,17260.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.44244,1.11811,5.63152,8.42217,-0.89814,-0.55992,-0.51729,-1.61152,-0.60039,-0.83079,-0.77434,-0.97091,-3.17643,-0.8188,mittel,0.00042,17260.0,1.97568,-,3.92857,34.13002,29.44959,19.86674,1.34889,43.86118,7.80647,6.84776,1.7478,40.52851,35.39977
03071639,Bötzowstraße,12367.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.25256,1.20885,5.33678,6.42955,-1.02379,-0.35007,-0.97661,-1.29022,-0.66692,-0.74578,-0.80895,-1.07514,-3.29679,-0.84983,mittel,-0.1332,12367.0,1.3683,-,4.18042,30.0611,24.4926,15.83246,1.4285,47.29316,8.92388,16.35992,1.78095,41.25002,15.60605
04010101,Jungfernheide,11043.0,3.0,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv",9.837,3.88377,19.81346,45.54521,-2.02155,-1.08237,-0.25618,-10.87567,1.28957,1.76031,0.89066,0.97097,4.91151,1.26606,niedrig,-1.19431,11043.0,4.70046,-,7.6087,69.85673,46.45477,28.23508,6.54053,61.41758,28.2881,19.56048,1.73268,30.18709,35.59721
04010102,Plötzensee,895.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",5.75658,1.97368,12.2905,45.83333,-1.60776,-0.73949,4.12988,4.92424,-0.13999,-0.02922,0.00744,0.98604,0.82427,0.21248,mittel,-0.75425,895.0,3.84615,-,0.0,67.54386,41.22905,36.42458,10.64738,64.72393,26.49842,0.0,1.46145,38.27374,72.73743
04010103,Paul-Hertz-Siedlung,7771.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",11.57676,4.12863,25.83966,56.75439,-0.05998,-0.66546,0.40394,0.5217,1.89909,1.98971,1.59815,1.55731,7.04426,1.81583,sehr niedrig,0.8918,7771.0,6.4433,-,11.65102,77.40525,51.39622,25.06756,3.19624,66.2731,48.06916,94.12835,1.68575,32.0112,16.70313
04020205,Siedlung Ruhleben,1329.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.52708,0.48135,2.40783,5.42169,-0.36766,0.08661,0.35086,0.51371,-1.27143,-1.42736,-1.15282,-1.12786,-4.97947,-1.28358,hoch,0.56458,1329.0,0.0,-,1.80723,32.0197,25.05643,15.04891,3.02359,53.0,6.48649,11.20264,2.10459,47.42363,0.0
04020206,Angerburger Allee,2754.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.73134,1.16086,5.26507,17.56098,-1.38535,-0.72424,-0.06567,-1.90211,-0.84953,-0.79074,-0.81737,-0.49287,-2.95051,-0.76057,mittel,-0.51772,2754.0,0.0,-,2.82949,60.55777,22.8032,13.28976,2.20027,56.8306,9.38511,0.0,2.36238,50.56209,0.0
04020207,Flatowallee,2532.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.34177,0.50633,3.08057,7.58123,-0.83089,-0.34785,0.18423,1.97067,-1.33636,-1.40396,-1.07383,-1.0149,-4.82905,-1.2448,hoch,0.07194,2532.0,0.0,-,2.22222,44.0,27.56714,15.95577,1.55028,51.48515,5.57103,0.0,2.14376,50.67101,0.67141
04020208,Kranzallee,2878.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.17933,0.80946,3.3704,3.53982,-1.0583,-0.3512,-0.21358,-1.27945,-1.39327,-1.11996,-1.03981,-1.2263,-4.77934,-1.23199,hoch,-0.1699,2878.0,0.0,-,1.82927,40.34483,25.2606,13.48158,0.41061,35.82474,9.33735,3.91722,2.17026,55.2672,0.0
04020209,Eichkamp,3189.0,1.0,hoch,-,negativ,1-,"Status hoch, Dynamik negativ",1.01056,0.1378,1.44246,3.26087,0.10924,0.1378,0.57929,1.43319,-1.80274,-1.74923,-1.26615,-1.2409,-6.05902,-1.56186,hoch,1.07176,3189.0,0.0,-,0.46584,30.21277,36.56319,27.84572,1.08741,55.51802,3.57555,0.0,1.94701,43.89056,0.0
04020310,Park Ruhwald,602.0,1.0,hoch,-,negativ,1-,"Status hoch, Dynamik negativ",1.52505,0.87146,4.98339,11.42857,-0.63477,-0.42444,1.65006,11.42857,-1.62249,-1.06187,-0.85044,-0.81365,-4.34845,-1.12092,hoch,0.28051,602.0,0.0,-,0.0,76.19048,49.33555,42.85714,2.52381,70.93023,4.33071,0.0,1.25914,30.74751,32.39203
04020311,Reichsstraße,14756.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.02477,1.39892,5.37409,10.57325,-0.5541,-0.48082,-0.18657,-1.51008,-0.74672,-0.5677,-0.80457,-0.85839,-2.97738,-0.76749,mittel,0.36631,14756.0,1.62482,-,3.20269,48.68143,30.6926,18.74492,4.09078,60.84599,9.55285,0.962,2.06892,46.9365,0.0
04020312,Branitzer Platz,5467.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.4761,1.05525,6.12768,9.63665,-1.08327,-0.40784,1.24285,2.03911,-0.93895,-0.88968,-0.71609,-0.90738,-3.4521,-0.88986,mittel,-0.19646,5467.0,1.70576,-,4.71464,55.2139,30.74813,19.64514,6.85722,73.46369,12.88032,4.04181,1.96122,46.07115,0.0
04020313,Königin-Elisabeth-Straße,7530.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",5.90203,1.80995,8.9907,24.15459,0.60428,0.0374,0.06067,1.85993,-0.08903,-0.18262,-0.37997,-0.14796,-0.79958,-0.20611,mittel,1.59823,7530.0,1.8797,-,4.63249,66.56017,38.71182,25.33865,0.78106,66.87631,19.24855,11.43939,1.85418,38.83466,0.0
04030415,Schloßgarten,2837.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",9.16799,4.08055,19.03419,43.34975,-1.58766,-0.38718,-0.23854,-5.89648,1.05519,1.94467,0.79917,0.85612,4.65515,1.19998,niedrig,-0.73287,2837.0,4.05405,-,15.12718,72.58065,50.44061,37.89214,2.7285,60.65116,17.21311,0.0,1.52802,32.17695,0.0
04030416,Klausenerplatz,10655.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.22135,2.85191,15.43876,28.61035,-0.67797,-0.16054,-1.07545,-0.41037,0.37319,0.79358,0.37706,0.08512,1.62895,0.4199,mittel,0.23457,10655.0,3.10345,-,17.10953,60.18307,47.89301,27.92116,2.38594,67.15966,24.25079,44.41228,1.56377,33.97898,0.0
04030417,Schloßstraße,10927.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.43723,1.8521,10.0485,20.03118,-0.26459,-0.18521,0.31621,2.05732,-0.25187,-0.14313,-0.25578,-0.36365,-1.01443,-0.26149,mittel,0.6742,10927.0,2.3369,-,10.35971,55.57756,37.0733,22.44898,1.26474,55.60538,19.5338,1.5,1.87746,41.8306,0.0
04030518,Tegeler Weg,9417.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.4928,2.62248,13.5712,34.53947,-0.60094,-0.43963,-0.1945,1.82919,0.46829,0.57863,0.1578,0.39527,1.59999,0.41244,mittel,0.31649,9417.0,2.91807,-,10.54313,64.70588,42.69937,25.43273,1.29443,60.96033,23.60845,0.6055,1.92322,38.7222,31.49623
04030519,Kaiserin-Augusta-Allee,5734.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.39603,3.18622,14.47506,37.40573,-1.79719,0.01312,-0.26498,-6.55979,0.08404,1.10679,0.26391,0.5452,1.99994,0.51553,mittel,-0.9557,5734.0,2.96167,-,8.8729,67.75033,42.97175,25.35752,1.91639,54.67675,24.78959,12.6933,1.75514,37.35577,25.37496
04030620,Alt-Lietzow,8597.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.68842,2.20362,11.66686,26.67423,-1.04985,-0.44665,-0.99823,-2.77149,-0.16387,0.1862,-0.06578,-0.01616,-0.05961,-0.01537,mittel,-0.16092,8597.0,2.91777,-,9.34479,64.96631,43.02664,25.12504,0.86797,59.21296,17.41868,2.5391,1.83436,39.54554,3.30348
04030621,Spreestadt,3021.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.87905,2.8109,14.10129,35.90604,0.25592,-0.52957,-0.67753,-0.54557,0.60361,0.75515,0.22003,0.46675,2.04554,0.52729,mittel,1.22775,3021.0,1.8617,-,18.66667,77.00831,53.26051,32.90301,1.60274,56.63984,19.93392,4.50122,1.56637,35.52433,89.8047
