id,name,inhabitants,s1_percentage_unemployed,s2_percentage_long_term_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d2_percentage_long_term_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years
01022101,Huttenkiez,3142.0,12.62666,3.93609,23.1063,74.01316,-2.33849,0.12305,1.05485,8.28878
01022102,Beusselkiez,5849.0,13.56043,4.5563,26.31219,63.10811,-2.45348,-0.26409,0.32227,0.62462
01022103,Westhafen,220.0,0,0,0,0,0,0,0,0
01022104,Emdener Straße,17089.0,10.09299,3.53822,19.70858,50.28307,-2.69183,-0.319,0.26696,-2.58992
01022105,Zwinglistraße,4887.0,11.48109,3.48961,25.57806,67.78626,-2.70889,-1.02671,-2.37385,-4.48265
01022106,Elberfelder Straße,10959.0,7.13128,2.23164,11.83502,24.59547,-1.0141,0.06641,-0.11279,-2.64863
01022201,Stephankiez,10000.0,10.29412,3.09201,19.76,54.2517,-2.4542,-0.52594,-0.8157,-2.67397
01022202,Heidestraße,1492.0,12.76392,4.51056,34.65147,69.79866,-1.66595,0.17151,2.51112,6.22477
01022203,Lübecker Straße,6751.0,12.61453,4.45344,26.1739,56.62983,-2.9031,0.007,-1.18071,-11.08176
01022204,Thomasiusstraße,5677.0,7.95316,2.68358,11.87247,25.57003,-1.50046,-0.03561,-0.20928,-2.70137
01022205,Zillesiedlung,3063.0,10.7002,3.59961,27.81587,56.09756,-1.19035,0.16677,1.54828,1.44169
01022206,Lüneburger Straße,3016.0,8.33709,2.65886,12.5,30.82902,0.19648,0.5312,-0.7464,-0.96289
01022207,Hansaviertel,5366.0,6.51589,1.91169,9.63474,27.3523,-0.01639,0.12552,0.69788,2.0869
01033101,Soldiner Straße,24632.0,15.44249,5.36112,31.33323,71.52253,-2.79761,0.06932,1.17319,-0.54537
01033102,Gesundbrunnen,11030.0,13.2982,4.36328,28.24116,69.25816,-2.3268,-0.09369,-0.57192,-0.66101
01033201,Brunnenstraße,12778.0,13.69242,4.42066,33.24464,68.9429,-2.2389,-0.34919,-1.07188,-2.42004
01033202,Humboldthain Süd,9611.0,12.15478,4.00999,24.30548,60,-2.30922,0.07399,-0.74526,-5.31499
01033203,Humboldthain Nordwest,13179.0,14.87802,4.95236,32.41521,73.21191,-3.91326,-0.6509,0.87928,1.02413
01044101,Rehberge,19210.0,11.89697,3.8779,21.24414,56.98828,-1.9913,-0.23189,0.96069,1.55252
01044102,Schillerpark,15069.0,12.20287,4.06762,17.44641,53.79132,-1.58477,-0.34865,1.04326,0.79064
01044103,Westliche Müllerstraße,7738.0,11.92479,3.82649,20.21194,56.12245,-2.49439,0.00135,-0.31732,-1.41815
01044201,Reinickendorfer Straße,22224.0,15.0779,5.03619,32.11393,75.34984,-2.275,-0.17034,-0.21711,1.42633
01044202,Sparrplatz,15894.0,10.95319,3.50687,22.25997,62.79548,-2.6285,-0.56095,-0.33381,-1.92247
01044203,Leopoldplatz,15364.0,13.89037,4.77843,27.25853,69.34231,-2.56352,-0.30922,-0.24147,-3.80055
02010101,Askanischer Platz,6025.0,12.81223,4.84496,29.26141,65.13661,-0.08679,0.39328,-2.31146,-3.44046
02010102,Mehringplatz,12831.0,14.56409,5.54179,34.98558,70.57044,-1.0182,-0.04167,-1.81061,-3.96679
02010103,Moritzplatz,15351.0,17.84867,6.7787,37.56759,76.30162,0.41489,0.80629,-0.62323,-3.83132
02010104,Wassertorplatz,5031.0,15.58258,5.82579,37.30869,72.07392,0.2294,0.48429,-2.51271,-7.70804
02020201,Gleisdreieck/Entwicklungsgebiet,278.0,0,0,0,0,0,0,0,0
02020202,Rathaus Yorckstraße,5650.0,8.22628,2.77214,13.34513,29.45302,-0.74564,0.03535,-2.87656,-10.30275
02020203,Viktoriapark,10169.0,7.76687,2.41692,11.99725,26.65576,-0.68897,-0.10682,-1.21897,-5.559
02020204,Urbanstraße,11894.0,8.0444,2.84355,12.80478,27.33096,-0.90464,0.34437,-0.71432,-3.215
02020205,Chamissokiez,14827.0,7.74348,2.41344,12.65934,26.25728,-0.7666,-0.06238,-1.52698,-5.18135
02020206,Graefekiez,18748.0,9.43216,3.13268,17.8419,41.14264,-0.67006,0.15065,-1.95052,-6.66743
02030301,Oranienplatz,9295.0,13.22545,4.53404,29.29532,61.15765,-1.15683,0.018,-0.61564,-4.86106
02030302,Lausitzer Platz,13222.0,11.83577,3.90924,23.96763,51.66032,-0.2325,0.27361,-1.94717,-5.45968
02030401,Reichenberger Straße,14933.0,9.80376,3.11482,18.70354,44.09836,-0.88548,-0.20312,-1.96609,-6.27879
02030402,Wrangelkiez,11312.0,9.63278,3.16007,18.13119,41.78132,-1.24114,-0.01982,-0.68213,-4.361
02040501,Barnimkiez,5324.0,9.40778,3.38409,13.73028,47.76119,-1.6512,-0.00062,0.34738,-4.82007
02040502,Friedenstraße,6834.0,7.64064,2.267,10.34533,29.95529,-2.33317,-0.39559,-0.50599,-5.36653
02040503,Richard-Sorge-Viertel,10271.0,6.10347,1.72018,7.1366,15.32779,-1.16487,-0.45227,-1.31096,-6.93783
02040701,Andreasviertel,12236.0,7.81832,2.49442,12.92089,45.21739,-0.95031,-0.12409,-0.49178,-5.31642
02040702,Weberwiese,10433.0,6.72562,1.80595,7.47628,14.52359,-0.43105,-0.02512,-0.62141,-2.14308
02040703,Wriezener Bahnhof/Entwicklungsgebiet,591.0,8.61723,2.60521,19.62775,63.63636,-6.99123,-1.89214,-6.00784,-8.51554
02050601,Hausburgviertel,8580.0,8.5013,2.49554,10.44289,25.63452,-0.90738,-0.25715,-0.21214,-0.67402
02050602,Samariterviertel,18718.0,8.06764,2.45902,10.39107,22.89519,-0.93455,0.07569,-1.14422,-3.74731
02050801,Traveplatz,18227.0,8.33442,2.51013,12.26203,31.74832,-0.93746,-0.10781,-1.14861,-6.45274
02050802,Boxhagener Platz,19152.0,6.99611,1.9876,8.18713,17.00201,-0.701,-0.08494,-0.91163,-4.15725
02050803,Stralauer Kiez,6412.0,8.04707,2.25849,11.71241,30.85622,-1.73662,-0.28169,-1.27544,-4.44783
02050804,Stralauer Halbinsel,3127.0,3.37452,0.57034,3.58171,5.22979,-0.14994,-0.21872,-0.43119,-0.46874
03010101,Bucher Forst,2869.0,9.57718,3.61691,9.55037,20.45455,-1.3909,-0.50255,0.32013,-2.86006
03010102,Buch,10095.0,11.60596,4.38742,15.16592,48.13375,-1.93419,-1.07389,-0.06573,-3.14631
03010104,Lietzengraben,193.0,0,0,0,0,0,0,0,0
03020203,Blankenfelde,1958.0,7.3328,2.41741,5.10725,11.39241,0.39065,-1.05367,0.68853,-2.67795
03020209,Niederschönhausen,13583.0,5.51567,1.74064,5.54369,9.43309,-1.11524,-0.78161,-0.19022,-2.56106
03020210,Herthaplatz,10134.0,5.55796,1.48308,6.31537,11.41935,-1.21225,-1.06517,-0.17151,-0.42367
03020307,Buchholz,16875.0,5.68072,1.86727,7.13481,16.44712,-0.64873,-0.50515,-0.49702,-3.19162
03030405,Karow Nord,10558.0,6.36624,2.04578,8.5717,20.37548,-0.46835,-0.16166,-1.12846,-4.24251
03030406,Alt-Karow,8050.0,3.30033,1.06344,2.38509,4.6627,-0.2314,-0.066,-0.00953,-0.56544
03030711,Blankenburg,6527.0,4.06748,1.47908,2.42071,5.09554,0.01405,-0.04095,-0.15089,-1.27896
03030715,Heinersdorf,6516.0,4.64602,1.63717,3.8674,9.97191,-1.3382,-0.53293,-0.06166,-0.709
03030716,Märchenland,1133.0,3.03907,1.01302,2.64784,4.25532,-2.64606,-0.88202,0.46634,-2.67537
03040508,Rosenthal,4420.0,4.60875,1.42573,5.74661,12.6703,-0.93747,-0.99444,-0.74307,-3.01058
03040512,Wilhelmsruh,9398.0,5.24301,1.69774,4.9585,10.84337,-0.75199,-0.18403,-0.30918,-2.10341
03040513,Schönholz,3295.0,4.81696,1.68593,3.94537,5.6042,0.15296,0.08112,-0.51948,-2.83616
03040614,Pankow Zentrum,32896.0,7.11522,2.39219,8.01313,15.79457,-1.32916,-0.5246,-0.12277,-1.35249
03040818,Pankow Süd,32163.0,7.66282,2.50767,9.00414,22.08896,-1.45214,-0.51828,-0.06848,-2.77576
03050919,Gustav-Adolf-Straße,4839.0,8.64236,2.60842,8.94813,21.88139,-1.22126,-1.19748,0.57375,1.39946
03050920,Weißer See,6500.0,8.22479,2.67728,7.61538,17.64005,-1.63794,-0.88144,-0.433,-7.57004
03050923,Weißenseer Spitze,8302.0,9.62199,3.62387,11.04553,22.42366,-1.49093,-0.46009,-0.39568,-4.79917
03050924,Behaimstraße,5416.0,11.18311,3.50372,11.52142,22.60536,-0.25399,-0.64844,-1.00492,-5.84534
03050925,Komponistenviertel Weißensee,8369.0,7.75034,2.84636,9.30816,17.35959,-1.32445,-0.66303,0.19598,-2.91068
03051017,Rennbahnstraße,4129.0,7.54119,2.78834,8.74304,23.80952,-1.15162,-0.31624,-0.79971,-0.97861
03051021,Buschallee,6450.0,10.45838,3.55638,10.48062,33.93148,-1.09982,-0.98049,1.02394,2.68148
03051022,Hansastraße,4575.0,8.38687,2.8551,10.77596,37.66026,-0.29631,-0.33829,-0.05038,-0.88326
03061126,Arnimplatz,14273.0,7.64767,2.32115,7.7489,15.42169,-1.39047,-0.81134,-0.53363,-3.32004
03061131,Falkplatz,9689.0,6.44149,2.2225,6.06874,8.64101,-1.747,-0.31387,-0.52619,-3.40719
03061227,Humannplatz,14040.0,6.58307,1.94542,7.04416,13.77209,-1.44691,-0.88697,-0.02428,-2.66813
03061228,Erich-Weinert-Straße,12001.0,9.60664,3.22874,10.02416,30.15564,-1.82919,-0.83733,-0.51014,-5.25662
03061332,Helmholtzplatz,21490.0,6.82786,2.26828,7.25454,12.13018,-1.37365,-0.51331,-0.22733,-2.26401
03061429,Greifswalder Straße,10088.0,10.79589,3.78903,10.65623,40.92664,-0.79144,-0.34524,0.19631,-4.71094
03061430,Volkspark Prenzlauer Berg,2885.0,13.73011,5.3624,11.71577,31.83521,-0.24901,-0.03203,1.41608,-2.70295
03061434,Anton-Saefkow-Park,5939.0,8.46885,2.55544,8.63782,16.76471,-1.53784,-1.12185,-0.50494,-3.76161
03061435,Conrad-Blenkle-Straße,3868.0,11.25645,3.95869,12.35781,37.2093,-0.36413,0.1785,-0.40593,1.51136
03061441,Eldenaer Straße,1842.0,2.24252,0,1.4658,1.27932,-0.59194,-0.34014,0.61964,0.02932
03071536,Teutoburger Platz,10323.0,5.64214,1.54645,5.84133,9.47109,-1.26141,-0.82664,0.02582,-1.93241
03071537,Kollwitzplatz,14314.0,5.71911,1.61879,5.42825,7.55129,-0.73161,-0.39993,-0.55856,-3.98355
03071633,Thälmannpark,2711.0,8.92374,3.08275,14.2014,28.90855,-4.2218,-3.13791,-2.13977,-12.50559
03071638,Winsstraße,16365.0,6.20841,1.80067,6.21448,10.33663,-1.09547,-0.40443,-0.46327,-2.71054
03071639,Bötzowstraße,11866.0,6.16392,1.79499,6.2026,8.30565,-0.37718,-0.48812,-0.31374,-1.0819
04010101,Jungfernheide,10054.0,13.23851,5.36105,20.98667,57.45234,-0.50843,-0.43487,1.50388,-0.3631
04010102,Plötzensee,753.0,5.41586,2.70793,5.17928,36.95652,0.273,1.18412,-1.89682,-17.80538
04010103,Paul-Hertz-Siedlung,7489.0,12.65034,5.32646,24.07531,58.16227,-1.80171,-0.72377,1.05503,-2.34193
04020204,Olympiagelände,129.0,0,0,0,0,0,0,0,0
04020205,Siedlung Ruhleben,1242.0,2.97927,1.03627,2.73752,7.23684,0.09707,0.28439,-0.09878,0.86742
04020206,Angerburger Allee,2584.0,5.48885,1.45798,5.72755,18.24818,0.65425,-0.57765,0.55108,-5.28124
04020207,Flatowallee,2678.0,3.79976,1.3269,3.02465,8.60534,0.28438,0.07141,-0.56863,0.3942
04020208,Kranzallee,2845.0,3.71537,1.32242,2.53076,2.42826,-0.60118,-0.11643,0.11229,0.17826
04020209,Eichkamp,3142.0,1.24481,0.36883,0.79567,1.34409,-0.72256,-0.35094,0.28021,0.38715
04020310,Park Ruhwald,585.0,5.12821,1.7094,4.44444,29.62963,1.27382,0.21047,0.49057,18.00172
04020311,Reichsstraße,13953.0,5.09874,1.97487,5.58303,12.40029,-0.36071,-0.27026,-0.03879,-2.19318
04020312,Branitzer Platz,4877.0,4.89074,1.76899,5.18762,7.43802,-0.3635,0.24357,-0.06233,-2.54029
04020313,Königin-Elisabeth-Straße,6897.0,6.5051,2.42347,9.06191,23.78139,-1.31448,-0.54571,0.01165,-3.00433
04020314,Messegelände,12.0,0,0,0,0,0,0,0,0
04030415,Schloßgarten,2669.0,10.92113,4.30226,19.25815,53.67232,1.0213,-0.05837,-0.22542,-12.02536
04030416,Klausenerplatz,10210.0,8.71187,3.80978,16.61117,30.62069,-1.28407,-0.24812,-0.87325,-6.20999
04030417,Schloßstraße,10426.0,6.37248,2.63965,10.24362,22.57511,-0.80999,-0.18735,-0.21765,-3.4453
04030518,Tegeler Weg,9110.0,8.66882,3.59976,14.25906,35.90963,-1.66566,-0.60003,-0.15688,-5.65663
04030519,Kaiserin-Augusta-Allee,5406.0,8.75842,3.68142,15.29782,44.70803,-1.23648,-0.88257,-0.6029,-3.10149
04030620,Alt-Lietzow,8386.0,7.45276,2.74668,12.66396,33.13325,-1.23982,-0.62788,-1.30306,-4.36675
04030621,Spreestadt,2949.0,8.92241,3.31897,16.6158,43.76997,-1.96558,-1.6788,-0.45652,-3.6586
04030622,Richard-Wagner-Straße,10002.0,8.36168,3.79819,13.77724,33.08351,-1.46898,-0.62202,-0.34388,-4.61448
04030623,Ernst-Reuter-Platz,4314.0,8.26746,3.78788,15.46129,37.95309,-1.20517,-0.44457,-0.04648,-2.09545
04030724,Lietzensee,6256.0,6.92159,2.83156,8.50384,17.89137,-0.81,-0.11033,-1.57739,-7.36866
04030725,Amtsgerichtsplatz,11565.0,5.8307,2.25969,7.94639,17.44914,-0.95728,-0.7093,-0.22954,-0.55245
04030726,Droysenstraße,5253.0,6.50838,2.7095,8.9663,20.2509,-0.91764,-0.11016,-1.12598,-3.25657
04030827,Karl-August-Platz,11452.0,8.03413,3.36533,13.50856,35.75655,-1.12438,-0.7244,-1.2754,-3.26582
04030828,Savignyplatz,9239.0,5.42613,2.34444,8.28012,20.34314,-1.09176,-0.21246,-0.56003,-2.85589
04030929,Hindemithplatz,5983.0,5.54638,1.81732,7.48788,11.47541,-1.17954,-1.06521,-0.7379,-2.54168
04030930,George-Grosz-Platz,5309.0,4.91623,2.03241,6.04634,13.61059,-0.22029,0.00483,-0.38707,0.41356
04030931,Breitscheidplatz,3418.0,5.79585,2.37889,8.19193,15.22491,-0.25722,0.22301,0.81798,-3.97509
04031032,Halensee,14349.0,6.53199,2.54307,8.51627,20.3876,-0.62204,-0.30394,0.0249,-1.02985
04041133,Güterbahnhof Grunewald,35.0,0,0,0,0,0,0,0,0
04041134,Bismarckallee,4744.0,4.42478,1.9469,6.15514,10.43478,0.08475,0.1535,0.21711,2.25721
04041135,Hundekehle,2767.0,2.13191,0.79947,2.7828,5.625,0.21392,0.13809,0.00095,1.90983
04041136,Hagenplatz,2912.0,3.24954,0.91968,2.50687,4.13793,-0.53223,-0.44424,-0.80554,-2.66479
04041137,Flinsberger Platz,7700.0,6.22725,2.66882,8.12987,17.98942,-1.17861,-0.18119,0.93381,2.39571
04041238,Kissinger Straße,5492.0,5.44539,2.01448,7.57465,18.14346,-0.19481,0.19924,0.9394,2.88922
04041239,Stadion Wilmersdorf,168.0,0,0,0,0,0,0,0,0
04041240,Messelpark,1545.0,2.3199,0,1.2945,2.31481,-0.61782,-0.58754,0.23138,0.64815
04041241,Breite Straße,6715.0,4.15392,1.35066,4.78034,6.67575,-0.86306,-0.50458,-0.77609,-5.66399
04041342,Schlangenbader Straße,4025.0,7.07856,3.31424,10.38509,26.19926,-1.11684,0.16527,-1.30645,-6.28249
04041343,Binger Straße,3510.0,5.26543,2.28744,7.74929,12.26158,-1.22919,-0.46525,0.12507,-2.96152
04041344,Rüdesheimer Platz,10562.0,4.63964,1.6967,7.25241,15.59561,-0.9235,-0.13747,0.52493,-0.48671
04051445,Eisenzahnstraße,5772.0,7.67687,3.36177,10.39501,24.49324,-0.57189,0.44738,-1.02748,-4.70741
04051446,Preußenpark,10035.0,5.57775,2.52996,7.3144,15.52239,-0.8289,-0.1988,0.35558,0.6709
04051447,Ludwigkirchplatz,5112.0,6.94034,2.7466,9.018,18.98496,-0.65198,-0.26669,0.11498,-0.56391
04051448,Schaperstraße,8552.0,6.53033,2.68087,8.58279,21.00162,-1.15257,-0.63675,0.16683,-0.383
04051549,Rathaus Wilmersdorf,4074.0,7.69759,2.71478,9.96564,21.80974,-0.66782,-0.61039,0.15928,1.53947
04051550,Leon-Jessel-Platz,5258.0,6.7091,2.78441,10.17497,25.04318,-0.97316,0.01461,-0.25294,-0.00123
04051551,Brabanter Platz,4189.0,7.51979,3.19921,12.03151,29.32166,-1.95283,-0.73092,-0.12837,-0.85942
04051652,Nikolsburger Platz,9248.0,5.27252,2.32897,7.78547,14.47777,-1.02872,-0.14652,0.18804,-2.38209
04051653,Prager Platz,6413.0,6.60813,2.5647,8.35802,14.8398,-0.7095,-0.11305,-0.0238,-3.15681
04051654,Wilhelmsaue,2854.0,6.28019,2.84487,8.37421,16.10169,-0.77284,0.27516,0.247,2.25554
04051655,Babelsberger Straße,6664.0,7.08307,3.21958,11.16447,25.23118,-1.26675,-0.36206,-1.01266,-6.49959
04051656,Hildegardstraße,7336.0,5.86965,2.10051,6.84297,12.56545,-0.35789,-0.1949,-0.89138,-3.83153
04061757,Forst Grunewald,71.0,0,0,0,0,0,0,0,0
05010101,Hakenfelde Nord,9747.0,7.75805,2.44905,11.55227,31.27327,-0.70501,-0.20084,-0.43779,-2.08372
05010102,Goltzstraße,5566.0,10.25057,3.55923,12.52246,44.0678,0.45165,0.5006,0.13548,-0.2984
05010103,Amorbacher Weg,7464.0,7.02538,2.57868,7.99839,17.78058,-0.87044,0.42903,0.10187,0.26233
05010204,Griesingerstraße,3208.0,14.57286,4.74595,26.02868,64.70588,1.19593,0.7626,1.09412,-0.54835
05010205,An der Tränke,1941.0,2.97619,0.79365,3.70943,7.58123,0.0409,-0.27373,1.14401,1.25211
05010206,Gütersloher Weg,9946.0,13.39256,4.84412,18.91213,50.69501,-0.1121,0.63577,0.75749,0.73706
05010207,Darbystraße,10930.0,14.87801,5.2088,28.09698,61.53389,-0.20243,0.57792,0.39957,0.59931
05010208,Germersheimer Platz,7262.0,14.37987,4.5736,21.41283,59.30372,-0.39763,0.12355,0.98866,2.53943
05010209,An der Kappe,5949.0,6.26299,2.10499,7.51387,20.33384,-0.60623,-0.06146,-1.03832,-4.8874
05010310,Eckschanze,3632.0,13.30368,4.81197,19.0804,49.78632,1.06562,1.03997,0.5894,-1.69882
05010311,Eiswerder,5369.0,14.4898,5.44218,24.0827,60.65574,-1.57833,-0.11132,-1.94918,-6.49755
05010312,Kurstraße,6323.0,15.83603,5.54477,27.10739,66.33222,-2.09386,-0.11606,0.62477,0.0939
05010313,Ackerstraße,6349.0,12.84522,4.77414,20.79068,52.78107,0.1208,0.66732,0.5044,-0.90696
05010314,Carl-Schurz-Straße,11267.0,12.7713,4.29055,19.21541,54.21217,-0.0214,0.34823,0.77192,4.09616
05010339,Freiheit,425.0,10.33333,3.66667,9.17647,28.94737,-0.22567,0.56108,-0.3022,-17.4812
05020415,Isenburger Weg,3983.0,3.02928,0.90878,2.51067,5.84192,0.53013,0.30088,0.27186,1.94971
05020416,Am Heideberg,1794.0,6.49123,1.92982,7.30212,22.56098,0.41947,-0.0021,-0.24184,2.77488
05020417,Staakener Straße,5568.0,5.17808,1.75342,4.40014,12.08054,-0.58279,-0.14875,-0.33464,-1.92912
05020418,Spandauer Straße,4038.0,8.56206,2.62188,9.93066,20.95915,0.31083,0.07672,0.70869,0.84845
05020419,Magistratsweg,6767.0,13.12403,4.81215,19.29954,58.95522,-0.28494,0.53159,0.85625,0.44459
05020420,Werkstraße,933.0,5.3973,1.49925,4.60879,10.41667,0.5997,-0.14993,0.18774,0.75758
05020521,Döberitzer Weg,2720.0,4.24306,1.04767,5.25735,9.58084,-1.03179,-0.34045,-0.41749,-2.49463
05020522,Pillnitzer Weg,6332.0,15.05792,5.30245,27.51105,63.74765,-0.43717,0.64132,0.57835,-2.25235
05020523,Maulbeerallee,11583.0,18.53515,6.52448,37.5982,78.27617,0.66224,0.24323,1.34369,0.50899
05020524,Weinmeisterhornweg,6069.0,5.50775,2.03672,5.43747,13.50877,-0.12008,0.11364,0.26058,-2.18088
05020625,Borkumer Straße,7128.0,10.19547,3.93159,15.06734,47.1831,-1.05114,0.27305,-0.05027,-5.80089
05020626,Adamstraße,16874.0,11.80172,4.03027,17.02027,44.139,-0.89684,-0.01221,-0.42275,-2.6228
05020627,Tiefwerder,3811.0,10.59871,3.80259,20.62451,50.08576,-0.70492,0.17223,-0.3406,-3.71171
05020628,Graetschelsteig,2026.0,9.76277,3.55839,12.83317,43.10345,0.11365,0.82935,1.69936,-0.30315
05020629,Börnicker Straße,4401.0,4.21687,1.41997,2.93115,7.10526,-0.10768,-0.06274,-0.17316,0.17193
05030730,Zitadellenweg,3439.0,6.5678,1.94915,12.64903,27.43363,-2.01689,-0.69586,-3.45584,-8.24919
05030731,Gartenfelder Straße,10672.0,13.04601,4.54281,19.53711,55.00782,-1.21203,0.29668,-0.23211,-3.17542
05030832,Rohrdamm,10987.0,10.56552,3.66897,16.18276,41.99869,-0.13262,0.43267,0.30457,0.90855
05030833,Motardstraße,867.0,3.38078,0.88968,4.84429,6.66667,-0.63776,-0.50136,-1.58353,-7.77184
05040934,Alt-Gatow,3414.0,2.6057,0.78663,2.46046,4.75,-0.06096,0.02472,0.73334,0.45136
05040935,Groß-Glienicker Weg,385.0,9.85915,2.8169,9.61039,5.26316,-1.59123,0.9085,0.40323,-11.40351
05040936,Jägerallee,8430.0,2.83565,0.46296,2.53855,5.1857,0.34263,-0.35475,0.23913,-0.12403
05040937,Kladower Damm,2154.0,2.33333,0.91667,1.85701,4.43548,0.19292,0.40297,0.06351,-0.17281
05040938,Kafkastraße,3552.0,2.87908,0.76775,1.71734,6.65188,-0.2099,0.03009,0.27089,3.85619
06010101,Fichtenberg,6797.0,3.95467,1.27803,3.26615,7.14286,-0.11571,0.01753,-0.33925,-2.38655
06010102,Schloßstraße,8515.0,5.4666,1.6982,8.4909,22.58065,-1.1957,-0.39706,-0.39159,-0.60312
06010103,Markelstraße,6223.0,5.94619,2.26091,7.35979,19.79434,-0.24332,0.10021,-1.50097,-3.40783
06010204,Munsterdamm,6755.0,7.62868,2.73438,11.19171,28.33724,-1.42784,-0.10318,0.37278,2.80051
06010205,Südende,9427.0,7.12295,2.75627,8.97422,23.60248,-0.85116,0.34035,-0.84451,-1.32952
06010206,Stadtpark,7582.0,6.60955,2.48878,8.29596,21.79177,-0.50767,0.1023,-0.56206,-1.55849
06010207,Mittelstraße,7820.0,6.62879,2.74621,9.09207,24.43243,-0.38676,0.30025,-1.44111,-5.98119
06010208,Bergstraße,6365.0,7.29121,2.69554,9.69364,22.94118,-0.37079,0.17802,-0.47319,1.22044
06010209,Feuerbachstraße,8782.0,6.89655,2.38974,8.96151,25.11211,-0.44679,-0.23755,-0.3478,2.11101
06010210,Bismarckstraße,4791.0,8.08982,3.26054,10.87456,27.22222,-1.21539,0.09676,-0.8554,-6.31436
06020301,Alt-Lankwitz,4938.0,6.82288,2.8601,8.89024,20.59337,-0.01115,0.59371,0.30002,-1.05243
06020302,Komponistenviertel Lankwitz,5351.0,5.2862,1.6835,5.53168,15.61939,0.37698,0.00226,0.0264,-1.50768
06020303,Lankwitz Kirche,7125.0,8.10073,3.54669,12.40702,35.40291,-1.20864,0.66728,0.13481,-0.62449
06020304,Kaiser-Wilhelm-Straße,6817.0,8.18202,2.62525,11.23661,29.55524,-0.51655,-0.05812,-0.20781,-1.9617
06020305,Gemeindepark Lankwitz,10942.0,8.70185,3.2525,13.51672,39.14824,0.30628,0.89217,-0.93562,-2.21346
06020306,Lankwitz Süd,6428.0,4.4472,1.63975,5.81829,13.96277,-0.23426,0.24014,-0.42692,-1.39104
06020407,Thermometersiedlung,4893.0,11.53721,4.80988,20.90742,65.14196,-0.11022,0.96238,-2.05538,-5.03348
06020408,Lichterfelde Süd,6588.0,7.08583,2.94411,9.48695,29.9435,-0.13568,0.63937,-0.03613,2.18957
06020409,Königsberger Straße,8089.0,6.1173,2.39647,6.16887,15.74179,0.45377,0.78727,-0.67043,-3.72826
06020410,Oberhofer Platz,6824.0,4.12395,1.39795,4.02989,6.81293,-0.42675,0.08125,-0.4816,-2.03752
06020411,Schütte-Lanz-Straße,8506.0,4.93803,2.07204,6.24265,16.9708,-0.28885,0.32974,-0.58168,-2.26695
06030501,Berlepschstraße,5523.0,3.74471,0.74894,4.1463,11.11111,-0.97165,-0.30647,-0.15906,-0.99773
06030502,Zehlendorf Süd,5147.0,6.31514,1.96199,9.86983,30.25048,-1.59605,-0.00799,-1.26088,-7.74164
06030503,Zehlendorf Mitte,11197.0,4.76784,1.76022,6.51067,14.79029,0.08187,0.43136,0.13592,1.38168
06030504,Teltower Damm,10918.0,2.97837,0.79867,2.8943,6.94752,-0.33547,-0.1435,-0.54734,-1.00196
