id,name,inhabitants,z_s1_percentage_unemployed,z_s2_percentage_long_term_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d2_percentage_long_term_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years
06030606,Hindenburgdamm,4987.0,-0.20435,0.41845,-0.34703,-0.34264,-0.47557,-0.12251,mittel,0.0058
06030607,Goerzwerke,3224.0,-1.29086,-1.27653,-1.00926,-0.93265,-4.5093,-1.16163,hoch,0.62916
06030608,Schweizer Viertel,11413.0,-1.24365,-1.13187,-1.1941,-1.3461,-4.91572,-1.26632,hoch,0.67659
06030609,Augustaplatz,11559.0,-0.79584,-0.70176,-0.7954,-0.86065,-3.15364,-0.8124,mittel,0.53474
06030610,Lichterfelde West,8099.0,-1.25312,-1.10841,-1.06434,-1.17797,-4.60384,-1.18598,hoch,0.89752
06040701,Wannsee,9514.0,-1.39286,-1.49295,-1.14375,-1.24664,-5.2762,-1.35919,hoch,0.8478
06040702,Düppel,5459.0,-1.41246,-1.34164,-0.99395,-1.19846,-4.94651,-1.27425,hoch,0.6749
06040703,Nikolassee,10692.0,-1.42333,-1.55947,-1.11711,-1.23857,-5.33848,-1.37523,hoch,0.58502
06040804,Krumme Lanke,7596.0,-1.48483,-1.38252,-1.2095,-1.29999,-5.37684,-1.38511,hoch,1.31127
06040805,Fischerhüttenstraße,5208.0,-1.35157,-1.21406,-1.06636,-1.20925,-4.84124,-1.24714,hoch,0.69031
06040806,Fischtal,7208.0,-1.33229,-1.42474,-1.11204,-1.2447,-5.11378,-1.31734,hoch,0.45789
06040807,Zehlendorf Eiche,5844.0,-1.11241,-1.02373,-0.89979,-1.11664,-4.15255,-1.06973,hoch,1.03603
06040808,Hüttenweg,4083.0,-1.45355,-1.4977,-1.10434,-1.22385,-5.27943,-1.36002,hoch,0.03982
06040809,Thielallee,5000.0,-1.69005,-1.66878,-1.26002,-1.36205,-5.98089,-1.54072,hoch,0.96937
06040810,Dahlem,6670.0,-1.66273,-1.63369,-1.31755,-1.3997,-6.01368,-1.54916,hoch,0.8285
07010101,Wittenbergplatz/Viktoria-Luise-Platz,9213.0,-0.25789,-0.03198,-0.23455,-0.4246,-0.94902,-0.24447,mittel,1.28064
07010102,Nollendorfplatz,15037.0,0.35411,0.48685,1.02172,1.02988,2.89256,0.74514,mittel,0.21534
07010103,Barbarossaplatz,9743.0,-0.38689,-0.64045,-0.22593,-0.42755,-1.68082,-0.43299,mittel,0.07247
07010104,Dennewitzplatz,13008.0,0.87011,0.84374,1.39319,1.24517,4.35221,1.12116,niedrig,0.0951
07020201,Bayerischer Platz,10293.0,-0.39632,-0.46703,-0.41343,-0.54268,-1.81946,-0.46871,mittel,0.72389
07020202,Volkspark (Rudolf-Wilde-Park),9521.0,-0.11078,-0.23621,0.05343,0.11667,-0.17689,-0.04557,mittel,-0.06248
07020203,Kaiser-Wilhelm-Platz,16855.0,0.19635,0.13554,0.34563,0.15385,0.83136,0.21416,mittel,0.75717
07020204,Schöneberger Insel,11081.0,0.01557,-0.13903,0.07135,0.16087,0.10876,0.02802,mittel,0.26494
07030301,Friedenau,23359.0,-0.96802,-0.98699,-0.79354,-0.98114,-3.72969,-0.96079,mittel,0.71287
07030302,Ceciliengärten,8996.0,-0.79546,-0.6704,-0.63277,-0.82822,-2.92684,-0.75397,mittel,0.14474
07030303,Grazer Platz,11905.0,0.23243,0.26028,0.4791,0.38172,1.35354,0.34868,mittel,0.157
07040401,Neu-Tempelhof,16339.0,-0.10868,-0.27173,-0.07422,-0.25457,-0.70919,-0.18269,mittel,-0.08573
07040402,Lindenhofsiedlung,2094.0,0.88749,0.70495,0.14035,0.64551,2.37831,0.61267,mittel,0.29757
07040403,Manteuffelstraße,22470.0,0.24387,0.27323,0.24032,0.43241,1.18984,0.30651,mittel,0.58584
07040404,Marienhöhe,5019.0,-0.05683,-0.17128,-0.04864,0.09454,-0.18221,-0.04694,mittel,0.55241
07040405,Rathaus Tempelhof,10126.0,0.28789,0.45887,0.40021,0.7512,1.89816,0.48898,mittel,-0.23408
07040406,Germaniagarten,3361.0,2.00234,1.86508,1.63655,1.94102,7.44498,1.91788,sehr niedrig,-0.97984
07050501,Rathausstraße,15427.0,0.53111,0.40367,0.37116,0.71611,2.02204,0.52089,mittel,0.69139
07050502,Fritz-Werner-Straße,7541.0,0.48914,0.3348,-0.02861,0.18305,0.97838,0.25204,mittel,1.05153
07050503,Eisenacher Straße,8938.0,0.22659,0.32191,-0.00021,0.23563,0.78391,0.20194,mittel,0.77912
07050504,Imbrosweg,5426.0,0.10033,-0.05693,0.21544,0.26959,0.52843,0.13613,mittel,-0.04694
07050505,Hundsteinweg,10358.0,-0.61224,-0.59039,-0.42096,-0.21062,-1.8342,-0.4725,mittel,0.25961
07050506,Birnhornweg,2226.0,-1.15839,-1.14225,-1.11603,-1.04502,-4.46169,-1.14936,hoch,0.39845
07060601,Marienfelder Allee Nordwest,9819.0,0.17054,-0.00373,0.2412,0.13355,0.54155,0.13951,mittel,0.73765
07060602,Kirchstraße,4523.0,-0.95784,-1.02942,-0.88488,-1.05873,-3.93088,-1.01262,hoch,0.94389
07060603,Marienfelde Nordost,2716.0,-0.2203,-0.37643,0.13027,0.9467,0.48024,0.12371,mittel,-0.08329
07060604,Marienfelde Süd,13472.0,0.56256,0.5134,0.56765,0.73381,2.37742,0.61244,mittel,1.38998
07070701,Kettinger Straße/Schillerstraße,10290.0,-0.75778,-0.90865,-0.71436,-0.63101,-3.0118,-0.77586,mittel,0.83734
07070702,Alt-Lichtenrade/Töpchiner Weg,10128.0,-0.67585,-0.468,-0.58479,-0.60909,-2.33773,-0.60222,mittel,0.12326
07070703,John-Locke-Straße,7811.0,0.7152,0.86531,0.3999,0.67582,2.65624,0.68427,mittel,1.32487
07070704,Nahariyastraße,7891.0,1.01438,1.23411,1.30964,1.38107,4.9392,1.27237,niedrig,1.01322
07070705,Franziusweg/Rohrbachstraße,7026.0,-1.14576,-1.04514,-0.92194,-0.91661,-4.02945,-1.03801,hoch,0.41329
07070706,Horstwalder Straße/Paplitzer Straße,3636.0,-0.93341,-0.68982,-0.84667,-0.78727,-3.25718,-0.83907,mittel,0.70123
07070707,Wittelsbacherstraße,2780.0,-1.41694,-0.99006,-1.0625,-1.10964,-4.57914,-1.17962,hoch,-0.50184
08010115,Hasenheide,845.0,-0.65701,-1.20898,-0.08776,-0.33062,-2.28437,-0.58847,mittel,-3.26904
08010116,Wissmannstraße,3493.0,1.55289,1.08728,1.69998,1.22056,5.56072,1.43248,niedrig,1.21881
08010117,Schillerpromenade,15749.0,1.19351,0.84084,1.31686,1.41611,4.76732,1.2281,niedrig,-0.77708
08010118,Silbersteinstraße,11235.0,1.51004,1.25152,2.41597,2.11709,7.29462,1.87914,sehr niedrig,-0.66761
08010211,Flughafenstraße,9836.0,0.8629,0.35403,1.47406,1.69538,4.38637,1.12996,niedrig,-0.68049
08010212,Rollberg,7322.0,1.54531,1.24378,2.78336,1.96361,7.53606,1.94134,sehr niedrig,-0.69462
08010213,Körnerpark,12284.0,1.29977,1.23001,1.63733,1.73913,5.90623,1.52149,sehr niedrig,-1.08456
08010214,Glasower Straße,7908.0,1.73416,1.42543,2.08327,1.93384,7.1767,1.84877,sehr niedrig,-0.04407
08010301,Reuterkiez,27427.0,0.39091,0.00845,0.86086,0.99395,2.25417,0.58069,mittel,-0.90796
08010302,Bouchéstraße,3690.0,1.12295,0.75378,1.13624,1.42043,4.43341,1.14208,niedrig,0.49066
08010303,Donaustraße,8267.0,0.7823,0.54806,1.75358,1.84701,4.93094,1.27025,niedrig,-1.97014
08010404,Rixdorf,22884.0,1.02744,0.78603,1.55643,1.5885,4.9584,1.27732,niedrig,-0.69165
08010405,Hertzbergplatz,8917.0,0.85887,0.56584,1.21135,1.30004,3.9361,1.01397,niedrig,-0.31549
08010406,Treptower Straße Nord,6718.0,1.99848,1.4939,2.39701,1.78627,7.67566,1.9773,sehr niedrig,0.54073
08010407,Gewerbegebiet Ederstraße,765.0,0.93727,0.80796,0.9484,1.8829,4.57653,1.17895,niedrig,-2.50312
08010508,Weiße Siedlung,5258.0,2.2781,1.495,3.4299,2.15599,9.35899,2.41094,sehr niedrig,-0.16061
08010509,Schulenburgpark,9315.0,2.85978,1.88859,3.55976,2.19343,10.50157,2.70528,sehr niedrig,2.23523
08010510,Gewerbegebiet Köllnische Heide,364.0,1.03516,-0.30183,0.2562,0.58019,1.56972,0.40437,mittel,2.90711
08020619,Buschkrugallee Nord,9713.0,1.14169,0.7075,1.36866,1.15207,4.36992,1.12572,niedrig,0.04008
08020620,Tempelhofer Weg,9069.0,0.93965,0.84266,1.2259,1.4078,4.41601,1.1376,niedrig,-0.08649
08020621,Mohriner Allee Nord,2326.0,-1.58607,-1.8403,-1.19958,-1.27902,-5.90497,-1.52116,hoch,0.95549
08020622,Parchimer Allee,14114.0,0.04419,-0.14434,0.26355,0.27807,0.44147,0.11373,mittel,-0.04386
08020623,Ortolanweg,1263.0,-0.22428,-0.41795,0.45016,0.6318,0.43973,0.11328,mittel,1.21852
08020624,Britzer Garten,1076.0,-0.26199,-0.87183,0.30291,-0.24647,-1.07738,-0.27754,mittel,-0.40546
08020625,Handwerker-Siedlung,3287.0,0.14911,0.50314,-0.30043,-0.52054,-0.16872,-0.04346,mittel,3.40006
08020726,Buckow West,8199.0,-0.57772,-0.73964,-0.56761,-0.53385,-2.41882,-0.6231,mittel,0.94696
08020727,Buckow Mitte,11346.0,-0.47484,-0.49084,-0.19404,0.07329,-1.08643,-0.27987,mittel,0.47979
08020728,Buckow Ost,8135.0,0.28762,-0.06974,0.54662,0.77181,1.53631,0.39576,mittel,0.65902
08030829,Gropiusstadt Nord,12149.0,0.99743,0.60945,1.4469,1.65666,4.71044,1.21344,niedrig,0.07431
08030830,Gropiusstadt Süd,7258.0,0.61106,0.49703,0.52364,1.12402,2.75575,0.7099,mittel,0.22184
08030831,Gropiusstadt Ost,16851.0,0.83629,0.58102,1.24443,1.18033,3.84207,0.98974,mittel,0.07183
08040932,Goldhähnchenweg,2778.0,-0.2301,-0.06879,0.21237,0.67366,0.58714,0.15125,mittel,-0.18707
08040933,Vogelviertel Süd,3925.0,-0.75493,-0.90482,-0.54979,-0.51714,-2.72667,-0.70241,mittel,0.14956
08040934,Vogelviertel Nord,2613.0,-0.60765,-0.68607,-0.3812,-0.3857,-2.06061,-0.53083,mittel,0.96304
08041035,Blumenviertel,7603.0,-1.04744,-1.10808,-0.96539,-0.98499,-4.10589,-1.05771,hoch,1.2313
08041036,Zittauer Straße,6809.0,-1.28505,-1.1142,-0.97041,-0.96375,-4.33341,-1.11632,hoch,-0.25798
08041037,Alt-Rudow,9599.0,-0.49536,-0.83148,-0.35656,-0.03922,-1.72261,-0.44376,mittel,1.17259
08041038,Waßmannsdorfer Chaussee,6386.0,-1.12675,-1.26842,-0.91242,-0.84062,-4.1482,-1.06861,hoch,0.69586
08041039,Frauenviertel,3578.0,-0.3428,-0.58334,0.27576,0.20162,-0.44876,-0.1156,mittel,-6e-05
08041040,Waltersdorfer Chaussee Ost,8002.0,-0.72968,-0.87425,-0.30979,-0.29246,-2.20618,-0.56833,mittel,0.47175
09010101,Elsenstraße,10981.0,0.61737,0.77411,0.07131,-0.01713,1.44566,0.37241,mittel,-0.03791
09010201,Am Treptower Park Süd,4199.0,-0.68511,-0.71932,-0.70703,-0.86326,-2.97472,-0.76631,mittel,-0.7695
09010202,Köpenicker Landstraße,6670.0,0.52822,0.80907,-0.11311,0.52591,1.75009,0.45083,mittel,-0.3273
09010301,Baumschulenstraße,14481.0,0.16612,0.21622,-0.29095,0.04181,0.13319,0.03431,mittel,-0.47749
09010302,Späthsfelde,2891.0,-1.22364,-1.28519,-1.10086,-1.22558,-4.83528,-1.2456,hoch,-0.0211
09010401,Johannisthal West,7795.0,-0.21199,-0.13125,-0.63737,-0.31527,-1.29589,-0.33383,mittel,0.9292
09010402,Johannisthal Ost,10573.0,-0.51169,-0.28181,-0.59638,-0.7621,-2.15198,-0.55436,mittel,0.02827
09020501,Oberschöneweide West,5693.0,1.68402,2.16936,0.69478,0.84078,5.38895,1.38823,niedrig,-1.60076
09020502,Oberschöneweide Ost,13814.0,0.6066,0.7945,0.23235,0.26259,1.89604,0.48843,mittel,-0.44517
09020601,Schnellerstraße,7169.0,0.32508,0.51142,-0.06903,0.23529,1.00275,0.25832,mittel,-0.50327
09020602,Oberspree,3431.0,-0.5601,-0.62128,-0.69653,-0.47239,-2.3503,-0.60545,mittel,-0.11054
09020702,Adlershof Ost,15282.0,0.06265,0.22258,-0.45343,-0.41334,-0.58154,-0.14981,mittel,-0.1101
09020801,Spindlersfeld,2792.0,-0.40758,-0.23455,-0.50692,-0.6473,-1.79634,-0.46275,mittel,-0.723
09020802,Köllnische Vorstadt,7100.0,1.23141,1.56038,0.80594,1.1441,4.74183,1.22153,niedrig,-0.06753
09030901,Dorf Altglienicke,12211.0,-1.11328,-1.19319,-1.06433,-1.04752,-4.41833,-1.13819,hoch,0.89798
09030902,Wohngebiet II,5778.0,1.94621,2.70308,1.16376,1.25223,7.06528,1.82007,sehr niedrig,0.74132
09030903,Kölner Viertel,7742.0,-0.50207,-0.41748,-0.23455,-0.42104,-1.57514,-0.40577,mittel,-0.21547
09031001,Bohnsdorf,12023.0,-0.9398,-1.03777,-0.82874,-0.74976,-3.55607,-0.91607,mittel,0.31247
09031101,Grünau,5563.0,-0.72633,-0.6633,-1.00427,-0.98999,-3.38389,-0.87171,mittel,1.49611
09031201,Karolinenhof,1753.0,-1.14042,-1.14865,-1.31496,-1.41372,-5.01775,-1.29261,hoch,1.54787
09031202,Schmöckwitz/Rauchfangswerder,2288.0,-1.2608,-0.95281,-1.24643,-1.31742,-4.77746,-1.23071,hoch,0.018
09041301,Kietzer Feld/Nachtheide,13815.0,-0.09116,0.02405,-0.64004,-0.48743,-1.19459,-0.30773,mittel,0.69819
09041302,Wendenschloß,1784.0,-1.5126,-1.60045,-1.27798,-1.31002,-5.70105,-1.46863,hoch,-0.07169
09041401,Allende I,4587.0,-0.67659,-0.38641,-0.64958,-0.44951,-2.1621,-0.55697,mittel,-1.08349
09041402,Allende II,1520.0,-0.78003,-0.78287,-0.70094,-0.5304,-2.79424,-0.71982,mittel,0.38756
09041501,Altstadt Kietz,6950.0,0.62253,0.83491,0.30472,0.29919,2.06135,0.53102,mittel,0.37485
09041601,Müggelheim,6540.0,-1.09838,-1.14148,-1.15369,-1.23943,-4.63298,-1.19349,hoch,0.56419
09051701,Hirschgarten,3439.0,-0.70841,-0.95692,-1.00882,-1.12271,-3.79685,-0.9781,mittel,1.10501
09051702,Bölschestraße,13999.0,-0.84204,-0.77336,-0.96395,-1.07953,-3.65889,-0.94255,mittel,0.58436
09051801,Rahnsdorf/Hessenwinkel,8956.0,-1.21313,-1.29046,-1.15676,-1.1985,-4.85886,-1.25168,hoch,1.11939
09051901,Dammvorstadt,9434.0,-0.22917,-0.0257,-0.49523,-0.51094,-1.26105,-0.32485,mittel,-0.68278
09052001,Köpenick Nord,12282.0,-0.50934,-0.24035,-0.89444,-0.85184,-2.49596,-0.64298,mittel,0.27864
10010101,Marzahn West,5560.0,1.74331,1.98729,1.71246,1.47574,6.91879,1.78233,sehr niedrig,-1.29712
10010102,Havemannstraße,17233.0,1.89624,1.97874,1.8311,1.63377,7.33984,1.89079,sehr niedrig,0.114
10010204,Wuhletalstraße,10065.0,1.60679,2.08013,1.35714,1.29744,6.3415,1.63361,sehr niedrig,0.52486
10010205,Marzahn Ost,7840.0,1.38221,1.4596,1.1335,1.10858,5.0839,1.30965,niedrig,-0.51799
10010206,Ringkolonnaden,16322.0,0.90104,1.11646,0.58797,0.96024,3.56571,0.91855,mittel,-0.32247
10010207,Marzahner Promenade,10498.0,0.94201,1.16746,0.76096,1.11308,3.98352,1.02618,niedrig,-0.69691
10010308,Marzahner Chaussee,1693.0,-0.50176,-0.33593,-0.87187,-0.96555,-2.67512,-0.68913,mittel,-1.02575
10010309,Springpfuhl,14340.0,0.72091,0.91211,0.37362,0.81291,2.81955,0.72633,mittel,0.02793
10010310,Alt-Marzahn,17293.0,0.37659,0.50157,0.21059,0.56685,1.65561,0.4265,mittel,0.17628
10010311,Landsberger Tor,2957.0,-0.83344,-0.64642,-0.54688,-0.52152,-2.54826,-0.65645,mittel,0.34827
10020412,Alte Hellersdorfer Straße,6333.0,2.71596,2.55178,2.47593,1.70554,9.44921,2.43418,sehr niedrig,0.64174
10020413,Gut Hellersdorf,14708.0,1.32186,1.20592,0.9772,1.16449,4.66948,1.20289,niedrig,0.15366
10020414,Helle Mitte,1639.0,0.78664,1.15295,1.67534,1.6538,5.26874,1.35726,niedrig,-3.79024
10020415,Hellersdorfer Promenade,5205.0,2.55818,2.68594,2.01851,1.91403,9.17667,2.36397,sehr niedrig,0.28219
10020416,Böhlener Straße,5268.0,2.55604,2.98829,1.61801,1.37334,8.53568,2.19885,sehr niedrig,1.77916
10020517,Adele-Sandrock-Straße,8781.0,-0.08761,0.09654,-0.05919,0.33901,0.28875,0.07438,mittel,-0.29397
10020518,Schleipfuhl,4975.0,1.05266,1.03802,0.81536,0.68097,3.58701,0.92404,mittel,-0.83553
10020519,Boulevard Kastanienallee,4923.0,2.77747,3.27674,2.23516,1.92991,10.21927,2.63256,sehr niedrig,-0.19714
10020620,Kaulsdorf Nord II,3301.0,1.21379,1.55881,0.57399,0.97831,4.3249,1.11412,niedrig,1.33017
10020621,Gelbes Viertel,5827.0,1.24448,0.97368,1.05625,0.93117,4.20557,1.08338,niedrig,-0.48521
10020622,Kaulsdorf Nord I,8728.0,0.30422,0.39747,0.24179,0.64541,1.5889,0.40931,mittel,-0.70607
10020623,Rotes Viertel,6612.0,0.07025,0.08365,-0.10679,0.09876,0.14588,0.03758,mittel,0.10816
10030724,Oberfeldstraße,7832.0,-1.37767,-1.28272,-1.28593,-1.31457,-5.26088,-1.35524,hoch,0.91186
10030725,Buckower Ring,5863.0,0.40741,0.55062,-0.10156,-0.36518,0.49129,0.12656,mittel,0.49119
10030726,Alt-Biesdorf,2674.0,-1.20323,-1.127,-1.23011,-1.28916,-4.8495,-1.24926,hoch,0.85166
10030727,Biesdorf Süd,8965.0,-1.40505,-1.34032,-1.29819,-1.3495,-5.39307,-1.38929,hoch,0.44145
10040828,Kaulsdorf Nord,7685.0,-0.81669,-0.66164,-0.75286,-0.58073,-2.81193,-0.72437,mittel,0.15254
10040829,Alt-Kaulsdorf,3582.0,-1.11531,-1.0538,-1.1133,-1.27179,-4.5542,-1.17319,hoch,-0.16054
10040830,Kaulsdorf Süd,7444.0,-1.32382,-1.23995,-1.23922,-1.3033,-5.10629,-1.31542,hoch,0.51321
10040931,Mahlsdorf Nord,8925.0,-1.27215,-1.17086,-1.21303,-1.31914,-4.97519,-1.28164,hoch,0.37634
10040932,Alt-Mahlsdorf,3869.0,-1.2022,-1.22021,-1.07709,-1.18752,-4.68704,-1.20741,hoch,0.56771
10040933,Mahlsdorf Süd,14283.0,-1.29687,-1.20663,-1.21145,-1.27963,-4.99458,-1.28664,hoch,0.60511
11010101,Dorf Malchow,473.0,-0.97195,-1.97852,-0.8942,-0.97042,-4.81509,-1.2404,hoch,-3.70269
11010102,Dorf Wartenberg,2485.0,-1.41065,-1.15517,-1.20525,-1.20503,-4.9761,-1.28188,hoch,-0.48787
11010103,Dorf Falkenberg,1284.0,-1.06186,-1.03436,-1.01825,-1.0846,-4.19907,-1.08171,hoch,0.50096
11010204,Falkenberg Ost,8497.0,1.54997,1.46884,1.2861,1.1874,5.49231,1.41486,niedrig,-0.77988
11010205,Falkenberg West,6581.0,1.52648,1.44121,0.96496,1.11998,5.05263,1.30159,niedrig,0.31028
11010206,Wartenberg Süd,5786.0,0.74259,0.6799,0.59837,0.86312,2.88398,0.74293,mittel,-0.73434
11010207,Wartenberg Nord,6575.0,0.95332,0.75001,0.69347,0.8613,3.2581,0.83931,mittel,-0.75353
11010308,Zingster Straße Ost,11116.0,1.12079,1.21499,0.66294,1.07399,4.07271,1.04916,niedrig,-0.79477
11010309,Zingster Straße West,9521.0,1.48686,1.45392,1.00085,1.05646,4.99809,1.28754,niedrig,-0.07206
11010310,Mühlengrund,5253.0,0.51699,0.31099,-0.07057,0.52548,1.28288,0.33048,mittel,-0.58391
11020411,Malchower Weg,7426.0,-0.71024,-0.78849,-0.73223,-0.52499,-2.75595,-0.70995,mittel,-0.22401
11020412,Hauptstraße,6083.0,0.08614,0.31554,0.11934,0.15868,0.67971,0.1751,mittel,-0.31613
11020513,Orankesee,3420.0,-1.37626,-1.49412,-1.18297,-1.23217,-5.28551,-1.36159,hoch,0.04818
11020514,Große-Leege-Straße,8103.0,-0.09271,-0.26342,-0.37968,-0.33534,-1.07115,-0.27593,mittel,-0.78964
11020515,Landsberger Allee,14188.0,0.47805,0.46641,0.18351,0.46774,1.59571,0.41107,mittel,-1.21459
11020516,Weiße Taube,3751.0,-1.39137,-1.47676,-0.98849,-0.99875,-4.85537,-1.25078,hoch,-1.01433
11030617,Hohenschönhausener Straße,6021.0,1.56514,1.399,0.64051,1.55007,5.15473,1.32789,niedrig,0.29621
11030618,Fennpfuhl West,15610.0,0.35377,0.36706,-0.11334,0.27143,0.87892,0.22642,mittel,0.13122
11030619,Fennpfuhl Ost,10258.0,0.99991,0.85252,0.47507,0.8323,3.15979,0.81398,mittel,-0.81888
11030720,Herzbergstraße,3697.0,-0.30454,-0.3231,-0.17181,0.0628,-0.73665,-0.18977,mittel,-2.22051
11030721,Rüdigerstraße,20701.0,0.38043,0.40999,-0.22674,-0.17126,0.39242,0.10109,mittel,-0.95477
11030824,Frankfurter Allee Süd,9814.0,0.38355,0.48431,0.29528,0.75992,1.92306,0.49539,mittel,-1.08542
11040925,Victoriastadt,3392.0,0.02149,-0.18349,-0.18151,-0.52547,-0.86898,-0.22385,mittel,-2.21588
11040926,Weitlingstraße,26348.0,0.53133,0.54121,-0.01274,0.10522,1.16501,0.30011,mittel,-1.74594
11041022,Rosenfelder Ring,4929.0,1.62586,1.42586,0.03084,0.62618,3.70874,0.9554,mittel,-0.14364
11041023,Gensinger Straße,5781.0,1.00607,1.1149,0.72061,0.93566,3.77725,0.97304,mittel,-1.36549
11041027,Tierpark,2713.0,1.47577,1.89668,0.49573,0.7054,4.57357,1.17818,niedrig,0.16056
11041128,Sewanstraße,24411.0,0.30356,0.29248,-0.14725,0.48899,0.93777,0.24158,mittel,-0.66119
11051229,Rummelsburg,3305.0,-0.70425,-0.69709,-0.98806,-1.25643,-3.64582,-0.93919,mittel,0.55909
11051330,Karlshorst West,7967.0,-0.84227,-0.87094,-0.82069,-0.94763,-3.48154,-0.89687,mittel,-0.31361
11051331,Karlshorst Nord,9266.0,-0.84736,-0.94007,-0.99565,-1.16079,-3.94387,-1.01597,hoch,-0.06635
11051332,Karlshorst Süd,5750.0,-1.14194,-1.16726,-0.99806,-1.18451,-4.49178,-1.15711,hoch,-0.26707
12103115,Breitkopfbecken,7374.0,1.30715,0.74168,1.23594,1.24982,4.53459,1.16814,niedrig,-0.83182
12103116,Hausotterplatz,9012.0,0.9274,0.69168,1.09458,1.04083,3.75448,0.96718,mittel,-0.85353
12103117,Letteplatz,9629.0,1.3752,1.04504,1.37261,1.33567,5.12853,1.32114,niedrig,0.68259
12103218,Teichstraße,12775.0,0.67153,0.13725,0.88769,1.16096,2.85743,0.73609,mittel,-0.20137
12103219,Schäfersee,8389.0,0.91694,0.50752,0.88244,1.34545,3.65235,0.94087,mittel,-0.65169
12103220,Humboldtstraße,4541.0,0.35031,0.06257,0.01284,0.06754,0.49326,0.12707,mittel,0.24698
12214125,Waldidyll/Flughafensee,7089.0,-0.72614,-1.00815,-0.69231,-0.61798,-3.04457,-0.7843,mittel,1.7112
12214126,Tegel Süd,7506.0,0.83779,0.8406,0.7884,0.86994,3.33673,0.85956,mittel,0.41928
12214421,Reinickes Hof,2456.0,0.49298,-0.13274,0.41406,0.38687,1.16117,0.29912,mittel,-1.65528
12214422,Klixstraße,7522.0,1.41338,0.90814,1.75909,1.74392,5.82453,1.50044,sehr niedrig,-0.26047
12214423,Mellerbogen,5506.0,0.58861,0.04339,0.20202,0.61138,1.4454,0.37234,mittel,1.17993
12214424,Scharnweberstraße,9736.0,1.09882,0.79475,1.18794,1.37739,4.45891,1.14865,niedrig,-0.15639
12214527,Alt-Tegel,10064.0,-0.65882,-0.62817,-0.63014,-0.67358,-2.59071,-0.66739,mittel,0.32244
12224229,Konradshöhe/Tegelort,5972.0,-1.19583,-1.1198,-1.21255,-1.21902,-4.7472,-1.22291,hoch,1.40652
12224230,Heiligensee,17707.0,-1.32212,-1.42888,-1.13978,-1.19657,-5.08735,-1.31054,hoch,0.68015
12231101,Hermsdorf,16167.0,-1.32177,-1.13088,-1.14047,-1.26011,-4.85323,-1.25022,hoch,0.45138
12231102,Frohnau,16633.0,-1.45516,-1.47959,-1.20802,-1.29884,-5.44161,-1.4018,hoch,0.94632
12301203,Wittenau Süd,13554.0,0.0329,-0.09066,-0.14596,0.03788,-0.16583,-0.04272,mittel,0.92368
12301204,Wittenau Nord,6180.0,-1.03396,-1.14086,-0.78419,-0.78867,-3.74768,-0.96543,mittel,0.78539
12301205,Waidmannslust,4794.0,-0.8656,-1.12635,-0.88203,-1.02618,-3.90015,-1.00471,hoch,0.94712
12301206,Lübars,4806.0,-1.05283,-1.21,-1.05492,-1.22602,-4.54376,-1.1705,hoch,1.27548
12302107,Schorfheidestraße,2917.0,-0.94925,-0.75314,-0.8133,-0.77434,-3.29004,-0.84754,mittel,0.03542
12302108,Märkisches Zentrum,13392.0,1.27754,0.92601,1.78024,1.86859,5.85237,1.50761,sehr niedrig,1.40019
12302109,Treuenbrietzener Straße,10296.0,1.82972,1.22791,2.53257,1.99489,7.58509,1.95397,sehr niedrig,0.44577
12302110,Dannenwalder Weg,9273.0,1.14188,0.57635,1.97864,1.60004,5.29691,1.36452,niedrig,-0.55867
12302211,Lübarser Straße,3249.0,-0.21692,-0.38472,-0.64806,-0.51069,-1.76039,-0.45349,mittel,1.38043
12302212,Rollbergesiedlung,5217.0,1.1069,0.19159,1.67455,1.3775,4.35054,1.12073,niedrig,2.29414
12304313,Borsigwalde,6379.0,0.14804,0.21707,-0.09834,-0.17387,0.09289,0.02393,mittel,0.48876
12304314,Ziekowstraße/Freie Scholle,9547.0,-0.33105,-0.38294,-0.57322,-0.48876,-1.77597,-0.4575,mittel,0.93998
