id,name,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
01044101,Rehberge,19210.0,6.38215,36.61538,7.86249,69.20732,42.82665,1.57438,38.0914,3.07373,99.54711,54.47177,31.28253,1.6079,-4.5056
01044102,Schillerpark,15069.0,6.03942,38.56317,4.93893,58.18182,33.22716,1.48304,33.88601,45.42572,68.02044,58.09583,28.64848,1.46294,-0.46018
01044103,Westliche Müllerstraße,7738.0,5.20733,32.90735,14.24968,74.87636,46.39442,1.29978,32.395,4.11738,99.84492,50.55495,35.80876,2.53237,-3.80287
01044201,Reinickendorfer Straße,22224.0,7.77339,29.1939,14.91387,89.49023,66.2032,0.18071,47.70901,10.15765,100.0,49.43234,38.18922,2.38254,-1.61037
01044202,Sparrplatz,15894.0,4.65632,27.813,15.16966,79.45566,55.10255,0.60279,32.04392,2.87049,99.81754,43.39498,48.31886,2.4216,-4.907
01044203,Leopoldplatz,15364.0,5.99284,30.75734,15.53531,81.06327,55.44129,0.76055,39.49866,8.24667,100.0,47.91339,40.72661,2.90668,-3.40848
02010101,Askanischer Platz,6025.0,7.19145,26.66667,24.46352,90.59675,68.24896,0.20527,38.43013,11.39818,72.82988,51.77914,42.54899,0.27349,-2.36145
02010102,Mehringplatz,12831.0,9.01147,24.91103,21.35448,91.09415,66.88489,-0.29657,51.23946,19.82858,38.67197,55.85892,28.11654,0.24005,-2.75935
02010103,Moritzplatz,15351.0,11.83432,28.44345,15.00246,88.15394,67.27249,1.22666,58.93065,41.00669,98.41704,61.84842,21.91931,1.73488,0.40848
02010104,Wassertorplatz,5031.0,10.87571,24.68917,27.83109,85.71429,65.05665,-0.91653,60.72319,0.0,89.3063,60.57386,25.81197,0.38549,1.19732
02020201,Gleisdreieck/Entwicklungsgebiet,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02020202,Rathaus Yorckstraße,5650.0,3.98818,29.03811,11.0,49.00352,38.19469,1.27316,23.62805,2.73546,75.9469,55.86207,34.09543,1.3401,-3.04858
02020203,Viktoriapark,10169.0,4.33468,25.83519,8.68263,52.47875,36.55227,0.83715,20.9633,0.10118,95.53545,55.08957,32.33284,1.36585,-3.11769
02020204,Urbanstraße,11894.0,4.36187,32.33645,13.11953,51.04105,37.80057,1.19718,22.14984,0.0,87.53153,55.59761,33.82646,0.66733,-4.48642
02020205,Chamissokiez,14827.0,5.35966,30.87622,13.28383,50.77413,37.75545,1.33516,20.37422,17.58863,32.02266,58.50057,29.89155,0.93151,-4.52408
02020206,Graefekiez,18748.0,6.98309,26.81159,14.98656,63.92363,42.87391,0.01433,33.5529,0.54337,65.14828,54.57738,32.01764,1.27522,-2.26572
02030301,Oranienplatz,9295.0,9.64912,24.83516,24.93857,80.12579,63.22754,-0.66851,41.93012,12.94029,96.0624,60.04295,28.39455,0.60793,-1.82684
02030302,Lausitzer Platz,13222.0,8.27934,31.15142,22.67442,71.93784,53.37317,-0.12197,35.63006,14.86011,100.0,59.92196,30.57008,0.55264,-1.55159
02030401,Reichenberger Straße,14933.0,8.20734,29.06977,15.95745,64.88658,45.30235,0.76604,28.57807,0.8231,98.39952,55.11828,33.7146,0.51726,-6.18055
02030402,Wrangelkiez,11312.0,6.19872,28.79684,17.24138,62.38245,48.27617,1.37931,26.37922,1.71469,100.0,56.9142,33.16202,0.58008,-3.61807
02040501,Barnimkiez,5324.0,5.58376,48.05825,1.52755,49.27769,20.21037,1.00207,38.43416,73.2049,0.0,70.13114,18.10995,1.1998,0.83794
02040502,Friedenstraße,6834.0,4.24929,37.05773,3.21658,45.47872,20.44191,2.20129,24.90706,38.21078,0.0,56.89311,27.67183,0.79009,-4.79249
02040503,Richard-Sorge-Viertel,10271.0,3.77734,27.96209,2.08955,29.60801,18.08977,1.69627,15.61713,22.42404,77.35371,46.67902,34.80866,1.77878,-9.39971
02040701,Andreasviertel,12236.0,3.8674,35.72254,3.43461,55.84615,29.15168,1.29397,25.84562,51.0355,0.0,56.16182,28.79698,2.34177,-3.58655
02040702,Weberwiese,10433.0,3.4555,30.84983,2.6455,29.05122,17.75137,2.10499,12.54355,14.28338,30.96904,52.13753,30.04195,0.82314,-5.06655
02040703,Wriezener Bahnhof/Entwicklungsgebiet,591.0,2.7027,41.07143,0.0,69.76744,50.59222,16.16515,22.07207,0.0,0.0,42.38179,60.18637,11.51918,-6.82773
02050601,Hausburgviertel,8580.0,5.10304,32.39875,7.61523,30.47059,20.26807,3.02611,17.00405,9.76936,100.0,41.49393,41.54958,1.81067,-7.88726
02050602,Samariterviertel,18718.0,4.35953,33.16555,9.48661,27.60252,20.64323,2.20577,17.12092,5.02898,79.25526,44.29978,38.94904,0.85576,-6.28102
02050801,Traveplatz,18227.0,4.74974,35.89093,7.55608,34.02655,23.42678,2.20333,19.91701,12.4725,55.19285,42.69016,42.13914,1.27574,-6.62754
02050802,Boxhagener Platz,19152.0,3.55191,31.09677,6.88202,24.01666,21.50167,2.42768,9.34176,3.86189,74.53008,42.41187,41.72774,0.625,-7.49762
02050803,Stralauer Kiez,6412.0,4.78036,37.39496,5.53435,27.2328,20.39925,2.76373,17.2949,13.33678,100.0,46.6776,36.31208,1.26787,-8.08215
02050804,Stralauer Halbinsel,3127.0,3.0303,22.77904,1.27551,20.0,13.65526,0.7926,8.10811,2.64201,0.0,47.58065,28.74091,5.75301,5.91974
03010101,Bucher Forst,2869.0,8.36364,30.14184,1.62455,13.71158,8.22586,1.29159,17.09402,39.58209,20.87835,63.21376,25.4922,-0.15287,1.57615
03010102,Buch,10095.0,9.13295,46.9163,1.80571,9.26302,6.87469,0.61033,19.79522,45.02496,73.9574,59.07064,26.17031,0.58296,1.88422
03010104,Lietzengraben,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03020203,Blankenfelde,1958.0,0.0,25.0,0.0,5.86081,3.47293,0.17673,27.27273,1.05356,71.04188,54.63259,15.39111,1.96865,15.97222
03020209,Niederschönhausen,13583.0,4.04127,27.61788,1.38455,15.77885,10.01252,1.04118,6.81502,3.86228,20.63609,57.88692,23.62975,1.81014,2.20749
03020210,Herthaplatz,10134.0,4.21053,26.68329,2.31849,14.68254,8.30866,0.63307,15.51724,2.37781,22.38011,59.5967,25.4149,2.53212,5.79539
03020307,Buchholz,16875.0,3.42657,24.07318,2.98826,15.84978,9.37481,0.34252,25.96567,0.10667,51.77481,64.05265,19.09496,0.83366,3.48605
03030405,Karow Nord,10558.0,3.93782,31.18812,2.44735,12.90014,7.74768,0.16892,26.45914,0.0,38.59633,55.82716,23.48511,-1.07456,-0.7435
03030406,Alt-Karow,8050.0,1.9802,17.02128,0.94458,9.23441,6.0,0.24027,10.06289,0.05729,6.85714,79.76819,12.37756,-0.5649,8.66174
03030711,Blankenburg,6527.0,2.62172,19.65135,0.42403,9.61338,4.50437,0.42284,2.80374,0.0,89.41321,68.10768,13.77157,1.1978,10.14762
03030715,Heinersdorf,6516.0,3.52941,25.36116,1.55763,13.04348,6.62983,0.48344,18.51852,6.32563,1.74954,73.97239,15.14759,0.18565,2.05953
03030716,Märchenland,1133.0,0.0,19.48052,0.0,2.83019,2.7361,0.62984,21.05263,0.0,0.52957,84.91773,9.73427,0.66785,6.81818
03040508,Rosenthal,4420.0,1.27119,15.39792,1.9403,28.46154,17.10407,0.73593,26.94301,1.64271,0.06787,64.35339,18.88219,0.96437,7.19597
03040512,Wilhelmsruh,9398.0,3.79404,25.86538,1.60039,20.57857,10.28942,0.15496,15.95442,1.15655,0.03192,65.90453,20.84474,0.27347,1.08694
03040513,Schönholz,3295.0,1.3289,18.13472,2.31481,17.1386,11.47193,-0.18827,11.88811,0.35945,28.55842,61.16816,21.2193,2.88676,4.72061
03040614,Pankow Zentrum,32896.0,3.80304,33.0235,2.14002,15.63524,9.14093,0.83824,14.03763,26.44592,7.3474,57.99506,25.00736,1.74386,0.72063
03040818,Pankow Süd,32163.0,4.53479,40.13076,2.52129,14.71438,9.27152,1.09518,15.15878,22.5054,31.37145,58.5157,24.27225,1.21848,-2.14573
03050919,Gustav-Adolf-Straße,4839.0,8.11688,34.88372,1.88356,9.12409,4.79438,0.30163,25.4902,45.7972,0.0,62.01033,18.97424,-0.14511,-4.27204
03050920,Weißer See,6500.0,5.40541,34.49921,1.45215,13.85729,8.69231,0.86526,17.68489,16.58741,0.0,55.01298,27.33889,3.50758,2.44043
03050923,Weißenseer Spitze,8302.0,4.44444,31.65299,4.92958,20.93411,11.92484,1.31767,17.46032,14.06312,52.10793,48.36887,33.17741,1.72761,0.66029
03050924,Behaimstraße,5416.0,6.09756,36.33277,5.15021,16.8028,12.99852,2.40241,15.77869,19.70895,40.36189,50.40283,31.79121,1.20435,-3.37125
03050925,Komponistenviertel Weißensee,8369.0,6.19835,36.2956,3.00172,16.41026,9.66663,0.40953,18.13953,15.04202,0.0,55.57258,27.77901,0.73412,1.10409
03051017,Rennbahnstraße,4129.0,6.08108,30.95823,3.5225,13.94928,14.38605,1.97623,14.62585,10.09689,13.97433,55.58935,29.90425,0.70289,-3.97509
03051021,Buschallee,6450.0,7.83242,49.50495,1.95982,17.37288,7.16279,0.95801,34.85342,29.93631,0.0,61.91626,22.16071,1.95991,3.64184
03051022,Hansastraße,4575.0,6.53753,41.8259,1.13142,11.2835,5.0929,1.05755,46.22642,26.31801,2.20765,61.03926,22.70303,1.01458,1.98413
03061126,Arnimplatz,14273.0,2.94985,31.28834,5.52952,25.17673,19.53338,2.70474,8.79479,6.10792,94.52112,46.95136,37.18997,2.31991,-4.26869
03061131,Falkplatz,9689.0,2.50941,28.82096,4.86726,29.35982,24.10982,3.31405,6.75261,6.12279,90.81433,48.17309,36.96349,0.63945,-4.70567
03061227,Humannplatz,14040.0,2.76292,34.53125,3.7991,26.19718,18.06268,2.04926,8.75547,15.61147,65.70513,49.4212,32.67153,1.94943,-5.94787
03061228,Erich-Weinert-Straße,12001.0,4.9151,44.23306,3.12356,28.95652,14.53212,1.98392,17.8731,27.10882,48.32097,56.26244,29.57416,0.73886,-8.31522
03061332,Helmholtzplatz,21490.0,2.43902,32.18021,9.45946,27.89676,23.20614,2.30085,8.23529,5.68303,11.86598,47.78548,35.36647,1.00357,-3.72033
03061429,Greifswalder Straße,10088.0,6.65722,46.68821,1.42892,25.24483,8.56463,0.78578,35.11628,31.442,49.57375,71.02354,16.43639,1.81447,1.1142
03061430,Volkspark Prenzlauer Berg,2885.0,6.33484,44.59459,1.84582,24.21384,12.2357,0.83183,33.69565,43.71762,14.38475,68.78118,24.24557,0.36327,-2.60057
03061434,Anton-Saefkow-Park,5939.0,4.57143,32.53235,3.62595,22.53129,15.86126,1.51845,15.35948,17.86002,88.78599,44.64222,31.85957,1.84963,-4.29046
03061435,Conrad-Blenkle-Straße,3868.0,8.0292,44.76744,2.81426,34.11017,18.40745,2.74769,23.45416,34.64765,63.70217,53.38243,31.98557,0.09306,-7.6806
03061441,Eldenaer Straße,1842.0,0.0,9.24092,0.0,24.8,18.13246,1.5099,2.08333,0.0,57.38328,16.74938,38.24561,17.56443,17.60624
03071536,Teutoburger Platz,10323.0,1.30814,29.48718,3.80952,36.84514,29.66192,2.97022,5.82807,8.8955,55.60399,47.58123,36.66806,1.59632,-4.56633
03071537,Kollwitzplatz,14314.0,1.03676,31.64109,6.41026,33.89367,26.48456,3.97061,5.721,9.40343,0.0,52.13284,32.91772,0.5657,-5.25339
03071633,Thälmannpark,2711.0,6.27615,37.95918,5.35373,40.65657,15.86131,1.23601,25.87719,72.68638,88.3069,65.63945,22.61934,4.43516,18.74552
03071638,Winsstraße,16365.0,3.05287,30.40393,4.40487,29.55451,23.9169,2.54577,10.10972,6.86122,38.11182,50.07882,34.48659,1.21596,-4.03859
03071639,Bötzowstraße,11866.0,2.09877,27.80027,3.99556,26.49912,20.55453,1.42518,9.82084,16.52868,41.57256,54.03483,31.95485,-0.03025,-3.71948
04010101,Jungfernheide,10054.0,6.28328,44.55852,5.35572,62.58254,38.55182,2.55612,39.86345,20.29925,36.91068,61.43125,25.25152,2.35655,2.59634
04010102,Plötzensee,753.0,0.0,24.24242,0.0,48.27586,26.29482,5.09772,9.74026,0.0,79.41567,62.07367,48.29896,-0.89466,3.57143
04010103,Paul-Hertz-Siedlung,7489.0,7.32601,38.44221,9.61326,72.33871,44.30498,1.5631,45.2381,94.11154,16.95821,63.86507,20.34351,1.92694,1.45753
04020204,Olympiagelände,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04020205,Siedlung Ruhleben,1242.0,2.72727,25.0,1.57233,32.25806,21.98068,0.3295,2.75862,11.07492,0.0,71.53652,20.48552,0.61852,7.14286
04020206,Angerburger Allee,2584.0,0.0,32.53968,2.57611,59.88701,18.26625,1.20588,12.55061,0.0,0.0,67.67597,17.55296,3.26031,-5.79442
04020207,Flatowallee,2678.0,0.0,21.56134,1.31772,44.27481,26.21359,1.07984,4.7619,0.0,0.70948,62.41245,21.85478,2.26638,11.63177
04020208,Kranzallee,2845.0,0.0,24.74916,1.1194,36.94853,23.97188,1.55152,8.0597,3.94052,0.0,65.27625,22.29007,2.43711,14.80263
04020209,Eichkamp,3142.0,0.0,24.82014,0.0,26.05042,34.88224,0.87952,0.37406,0.0,0.0,63.93336,30.17754,0.45241,7.88848
04020310,Park Ruhwald,585.0,0.0,33.33333,0.0,88.88889,43.24786,1.68377,4.6875,0.0,34.52991,41.46341,56.28167,-0.45291,-13.33333
04020311,Reichsstraße,13953.0,2.36287,30.89286,2.91538,44.77876,25.57873,0.69922,10.56338,0.98172,0.0,66.48505,22.26693,1.55975,1.65873
04020312,Branitzer Platz,4877.0,0.83102,27.71739,3.24503,40.91711,23.39553,0.41817,10.81967,3.95095,0.0,64.82744,21.05626,1.59207,5.35759
04020313,Königin-Elisabeth-Straße,6897.0,2.33918,34.07407,4.55145,60.3912,33.57982,4.52206,14.58789,11.46255,0.0,59.98186,33.36139,3.08125,1.5905
04020314,Messegelände,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04030415,Schloßgarten,2669.0,6.48968,40.45802,14.13844,80.0995,47.39603,-0.02332,16.89189,0.0,0.0,47.4128,36.82285,4.69583,4.08192
04030416,Klausenerplatz,10210.0,4.13005,30.5709,17.9569,56.78867,45.63173,0.06271,22.30829,43.78687,15.97453,61.37206,25.48997,1.06471,0.00208
04030417,Schloßstraße,10426.0,2.39521,31.20341,8.97727,52.18013,34.50988,0.2403,17.77123,1.10641,0.0,61.63163,24.45672,0.52977,-2.27395
04030518,Tegeler Weg,9110.0,3.53288,33.38301,8.74915,62.9703,39.19868,0.97053,20.32274,0.59013,71.37212,60.59259,26.29816,1.13169,-8.31888
04030519,Kaiserin-Augusta-Allee,5406.0,3.40557,33.87471,9.11681,64.60843,39.65964,0.38791,25.20938,11.6743,23.45542,57.0876,30.59219,1.91376,-5.56918
04030620,Alt-Lietzow,8386.0,3.50438,30.76923,8.65542,65.23856,41.05652,0.88303,18.21542,2.51661,2.77844,61.0119,25.18551,1.15256,-0.16947
04030621,Spreestadt,2949.0,2.30179,32.35294,18.35443,75.88076,51.03425,0.39,26.47727,1.10209,100.0,53.32626,34.23734,0.96872,-7.51634
04030622,Richard-Wagner-Straße,10002.0,3.59712,30.82011,11.38171,68.33031,43.78124,1.40925,18.92644,14.3527,0.0,60.98645,27.13722,1.06899,-2.57896
04030623,Ernst-Reuter-Platz,4314.0,3.6036,33.15217,14.58591,78.62319,53.66249,-0.33436,21.39571,18.91987,0.0,59.61259,26.25262,1.56895,-0.53853
04030724,Lietzensee,6256.0,3.26679,29.95868,7.27637,50.0,33.00831,1.24721,13.81074,2.3295,0.0,63.51351,22.73428,0.63787,-5.15872
04030725,Amtsgerichtsplatz,11565.0,2.72408,32.40279,6.93013,49.18589,35.92737,0.19505,12.17391,1.12084,1.4786,60.68538,26.98854,1.14121,-2.72291
04030726,Droysenstraße,5253.0,4.89691,29.7619,7.26457,60.09245,39.42509,-0.20118,13.02521,2.53286,0.0,61.7931,26.81101,2.10925,-1.84991
04030827,Karl-August-Platz,11452.0,3.89718,32.30932,10.98361,67.71709,49.20538,1.50537,18.46461,0.84034,5.70206,57.43599,29.54985,2.06123,-2.25146
04030828,Savignyplatz,9239.0,2.1164,32.02329,7.37355,59.40695,41.17329,1.39412,11.5678,3.06888,0.0,62.74554,26.77889,1.08063,-3.4686
04030929,Hindemithplatz,5983.0,1.84843,27.54491,9.0669,54.25384,41.68477,3.03929,9.97409,1.43756,0.0,59.58225,30.98271,1.98837,-3.07384
04030930,George-Grosz-Platz,5309.0,1.03093,27.7512,6.05795,58.21372,41.42023,1.16173,8.85221,1.98231,0.0,65.08248,25.2754,-0.18766,-1.32691
04030931,Breitscheidplatz,3418.0,4.89796,32.55814,7.34394,72.61538,48.12756,0.37361,8.46614,0.0,0.0,60.60514,27.67053,0.63023,-9.69251
04031032,Halensee,14349.0,2.55102,30.02887,6.25945,55.63565,35.80737,1.7587,13.30117,0.86649,0.0,62.70025,24.14848,1.51869,0.31756
04041133,Güterbahnhof Grunewald,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04041134,Bismarckallee,4744.0,0.68493,32.46073,5.00343,54.65729,34.23272,1.45991,8.66808,7.07182,0.0,58.95149,30.69998,2.45245,3.11553
04041135,Hundekehle,2767.0,0.0,25.45455,0.84567,56.72823,33.24901,0.8499,2.84464,0.19698,0.0,63.56123,24.72882,1.76984,2.25806
04041136,Hagenplatz,2912.0,0.0,33.46939,1.51362,53.09973,29.63599,1.32353,4.50644,0.33094,0.0,61.91145,25.73377,2.67516,2.72727
04041137,Flinsberger Platz,7700.0,2.63975,36.54743,4.3043,53.67728,31.48052,2.4225,15.82278,2.82275,0.0,64.4086,21.925,1.51715,1.63816
04041238,Kissinger Straße,5492.0,2.05011,33.03249,2.80549,47.23204,27.98616,1.22452,19.12181,8.89984,0.0,62.24082,21.9979,2.5291,3.5452
04041239,Stadion Wilmersdorf,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04041240,Messelpark,1545.0,0.0,23.07692,0.98039,44.8,24.20712,2.18086,4.5,0.0,0.0,67.31806,20.18038,1.69435,7.72388
04041241,Breite Straße,6715.0,1.76211,30.96085,3.0141,38.20093,20.1936,0.66933,6.44122,4.91129,0.0,64.26696,21.56678,3.5575,12.47314
04041342,Schlangenbader Straße,4025.0,3.25203,38.26087,7.09924,53.26797,29.44099,0.33027,15.46392,60.59655,0.0,69.0148,17.8234,0.94426,-0.68499
04041343,Binger Straße,3510.0,1.00334,33.125,6.41646,43.92324,28.80342,-0.03189,16.12245,4.63992,0.0,67.78008,21.14916,0.46204,-3.44828
04041344,Rüdesheimer Platz,10562.0,1.83908,36.80688,3.92232,37.82552,23.97273,-0.17214,13.22082,0.01675,0.0,66.67651,21.27058,0.64638,0.78432
04051445,Eisenzahnstraße,5772.0,4.80769,37.42574,6.53266,55.86987,36.19196,1.52943,20.05623,10.42962,0.0,59.38118,24.25536,1.46539,0.5521
04051446,Preußenpark,10035.0,1.62297,32.12045,5.85645,62.66667,37.89736,0.50554,10.58377,0.0,0.0,63.9606,24.48449,0.73976,-3.54132
04051447,Ludwigkirchplatz,5112.0,3.40633,33.81643,5.86265,53.44,37.85211,0.78844,11.95559,0.91569,0.0,58.45655,26.49625,1.81998,-3.91757
04051448,Schaperstraße,8552.0,3.09735,31.78694,5.58184,65.00623,40.28297,2.19559,13.59606,3.72263,0.0,64.2151,24.92721,0.96541,-0.98681
04051549,Rathaus Wilmersdorf,4074.0,2.9148,36.25378,6.00273,62.71511,34.36426,0.7183,16.68742,9.83264,0.0,60.64909,25.88502,0.59266,1.19455
04051550,Leon-Jessel-Platz,5258.0,2.20884,34.68085,6.27753,53.7464,35.85013,0.92768,18.52207,0.37867,0.0,60.77891,29.36397,0.77036,-2.20755
04051551,Brabanter Platz,4189.0,3.43434,38.02083,8.0,52.87958,37.04942,1.72448,20.83818,1.59509,0.0,62.45666,26.00398,0.66366,-0.28328
04051652,Nikolsburger Platz,9248.0,2.35602,31.18557,6.05338,50.04405,33.82353,1.38683,11.76471,0.69242,0.0,64.15221,23.74918,0.92704,1.31944
04051653,Prager Platz,6413.0,3.99202,33.19239,4.89276,56.59574,36.23889,0.84871,13.66412,8.99042,0.0,62.94383,23.23835,0.63631,1.52038
04051654,Wilhelmsaue,2854.0,0.0,35.46798,4.37086,56.27119,30.97407,0.00525,18.12227,0.0,0.0,63.92793,25.06009,2.00242,-3.80374
04051655,Babelsberger Straße,6664.0,2.29226,33.33333,7.93269,55.25424,36.71969,0.91394,20.72271,1.8315,0.0,59.45988,26.52307,1.33805,-0.53863
04051656,Hildegardstraße,7336.0,3.11111,34.05699,4.2735,39.83885,27.72628,1.02096,13.87337,8.58144,0.0,62.60186,25.8632,1.18529,0.40122
04061757,Forst Grunewald,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05010101,Hakenfelde Nord,9747.0,7.01357,26.52582,2.28448,43.33333,22.7352,0.16469,29.81928,0.0,63.59906,56.25944,27.05698,1.67651,-3.91444
